MUNICIPIO,Y,X,W1,W2,N
Matão,0.495,0.1875,0.1428571429,0.2222222222,16
Sapucaia,0.5,0.125,0.1538461538,0,16
Cachoeiras de Macacu,0.499,0.125,0,0.2857142857,16
Lagarto,0.49,0.1875,0.125,0.25,16
Goiatuba,0.499,0.125,0.1428571429,0.1111111111,16
Santo Antônio da Patrulha,0.498,0,0,0,16
Irati,0.493,0.25,0.4,0,16
Barreiras,0.494,0.125,0.0833333333,0.25,16
Arapongas,0.49,0.125,0,0.2857142857,16
Carlos Barbosa,0.503,0.2,0.1666666667,0.3333333333,15
Maranguape,0.499,0.0666666667,0,0.25,15
Paracatu,0.501,0.2,0.2857142857,0.125,15
Barra Velha,0.496,0.0666666667,0,0.1111111111,15
São Luiz Gonzaga,0.487,0.1333333333,0,0.2857142857,15
Casimiro de Abreu,0.493,0.1333333333,0.2,0,15
Novo Brasil,0.517,0.2,0.1428571429,0.25,15
Dom Pedrito,0.491,0.0666666667,0.1,0,15
Mococa,0.499,0,0,0,15
Joaçaba,0.481,0.2,0.2,0.2,15
Picos,0.478,0.1333333333,0.1666666667,0,15
Alagoinhas,0.474,0.2,0.25,0,15
Aparecida,0.483,0.2,0.125,0.2857142857,15
Bayeux,0.479,0,0,0,15
Mundo Novo,0.507,0.0666666667,0.0909090909,0,15
Caldas Novas,0.497,0,0,0,15
Ilha Solteira,0.487,0.0714285714,0,0.1111111111,14
São Roque,0.492,0.1428571429,0.1111111111,0.2,14
Ubá,0.495,0.2142857143,0.25,0.1666666667,14
Formosa,0.499,0,0,0,14
Nova Bréscia,0.512,0.1428571429,0.125,0.1666666667,14
Nova Serrana,0.517,0.1428571429,0.2,0,14
Pirapora,0.49,0.1428571429,0,0.5,14
Campo Largo,0.495,0.2142857143,0.125,0.3333333333,14
Vitória de Santo Antão,0.48,0,0,0,14
Canguçu,0.504,0.1428571429,0.25,0,14
Frederico Westphalen,0.49,0.0714285714,0,0.125,14
Araguari,0.493,0.0714285714,0,0.1666666667,14
Cocal do Sul,0.496,0.1428571429,0,0.25,14
Rio Verde,0.51,0.0714285714,0.0909090909,0,14
Timbó,0.496,0.0714285714,0,0.1666666667,14
Bombinhas,0.503,0.0714285714,0.1111111111,0,14
Belo Jardim,0.48,0.0714285714,0,0.25,14
Portão,0.502,0.1428571429,0,0.25,14
Santo Antônio de Jesus,0.472,0.0714285714,0.1428571429,0,14
Tangará da Serra,0.503,0.0714285714,0.1111111111,0,14
Parobé,0.494,0.1428571429,0.1,0.25,14
Ipiranga,0.518,0,0,0,14
Francisco Morato,0.496,0.1428571429,0,0.2857142857,14
Goianésia,0.505,0,0,0,14
Bebedouro,0.487,0.0714285714,0.0833333333,0,14
Panamá,0.511,0.0714285714,0,0.125,14
Guadalupe,0.496,0,0,0,13
Taquaritinga,0.494,0,0,0,13
Olímpia,0.494,0.0769230769,0.1111111111,0,13
Macau,0.49,0.3076923077,0.2222222222,0.5,13
Santo Antônio do Monte,0.508,0,0,0,13
Fernandópolis,0.487,0.1538461538,0.125,0.2,13
Rio Negro,0.498,0.3846153846,0.5,0.2,13
Itupeva,0.508,0.2307692308,0.125,0.4,13
Itaqui,0.499,0.0769230769,0.125,0,13
São Fidélis,0.49,0,0,0,13
Eunápolis,0.493,0.0769230769,0.125,0,13
Tapes,0.491,0.1538461538,0.25,0,13
Braga,0.504,0.0769230769,0,0.1111111111,13
Adamantina,0.485,0,0,0,13
Concórdia,0.492,0.2307692308,0.1111111111,0.5,13
Estância Velha,0.494,0.0769230769,0,0.2,13
Laranjeiras do Sul,0.487,0.2307692308,0.1428571429,0.3333333333,13
Piúma,0.494,0.0769230769,0,0.2,13
Paraíso do Tocantins,0.498,0.1538461538,0.1818181818,0,13
Paulo Afonso,0.479,0.0769230769,0.0909090909,0,13
Xangri-lá,0.499,0.1538461538,0.2,0,13
Tijucas,0.501,0,0,0,13
Igrejinha,0.488,0,0,0,13
Aracruz,0.499,0.1538461538,0,0.2857142857,13
Santa Cruz do Capibaribe,0.484,0,0,0,13
Nova Petrópolis,0.492,0.0769230769,0,0.125,13
Planaltina,0.497,0,0,0,13
Sacramento,0.508,0.0769230769,0.125,0,13
Não-Me-Toque,0.493,0,0,0,13
Palmeira das Missões,0.485,0.0769230769,0.1111111111,0,13
Porto Nacional,0.499,0,0,0,13
Lençóis Paulista,0.497,0.1538461538,0,0.2857142857,13
Encantado,0.484,0.2307692308,0,0.4285714286,13
Guarabira,0.483,0.0769230769,0.0909090909,0,13
Telêmaco Borba,0.492,0.0769230769,0.1,0,13
Mairiporã,0.506,0.2307692308,0.2222222222,0.25,13
Pomerode,0.501,0.2307692308,0.1666666667,0.2857142857,13
Laranjeiras,0.488,0.1538461538,0.0833333333,1,13
Embu-Guaçu,0.497,0,0,0,12
Ponta Porã,0.494,0.0833333333,0.1428571429,0,12
Miguel Pereira,0.476,0,0,0,12
Esmeraldas,0.502,0.1666666667,0.2,0.1428571429,12
Janaúba,0.491,0,0,0,12
Porto União,0.491,0,0,0,12
Curitibanos,0.491,0.1666666667,0.3333333333,0.1111111111,12
Tiradentes,0.494,0.25,0.25,0.25,12
Mangaratiba,0.493,0,0,0,12
São Mateus do Sul,0.504,0.1666666667,0.1428571429,0.2,12
Cidreira,0.493,0,0,0,12
Soledade,0.49,0,0,0,12
Espírito Santo do Pinhal,0.489,0.0833333333,0,0.125,12
Guapimirim,0.491,0,0,0,12
Campo Limpo Paulista,0.491,0.0833333333,0,0.3333333333,12
Altamira,0.503,0.0833333333,0.1111111111,0,12
Pompéia,0.491,0.1666666667,0.25,0.125,12
Itapetinga,0.49,0.25,0.3333333333,0,12
Gravatá,0.483,0.0833333333,0.1111111111,0,12
Paragominas,0.504,0,0,0,12
Trindade,0.492,0,0,0,12
Gurupi,0.497,0.0833333333,0,0.25,12
Camboriú,0.5,0,0,0,12
Santa Cruz das Palmeiras,0.509,0.1666666667,0.1111111111,0.3333333333,12
Piraquara,0.517,0,0,0,12
Naviraí,0.5,0,0,0,12
Irecê,0.484,0.1666666667,0.2,0.1428571429,12
Andradina,0.491,0,0,0,12
Campo Belo,0.488,0.25,0,0.4285714286,12
Valparaíso,0.55,0.0833333333,0,0.1428571429,12
Seropédica,0.492,0.3333333333,0.5,0.25,12
Orlândia,0.49,0,0,0,11
Candelária,0.489,0.1818181818,0.1428571429,0.25,11
Monte Carmelo,0.504,0,0,0,11
Marcelino Ramos,0.498,0,0,0,11
Taguatinga,0.524,0,0,0,11
Currais Novos,0.478,0,0,0,11
Russas,0.493,0.2727272727,0.4,0.1666666667,11
Charqueadas,0.553,0,0,0,11
Andradas,0.501,0,0,0,11
Marituba,0.498,0.1818181818,0.2222222222,0,11
São Manuel,0.489,0.0909090909,0,0.3333333333,11
Boa Esperança,0.5,0,0,0,11
Veranópolis,0.487,0.2727272727,0.1666666667,0.4,11
Cajati,0.505,0,0,0,11
São Gonçalo do Amarante,0.493,0.1818181818,0.125,0.3333333333,11
Carmo do Rio Verde,0.509,0.0909090909,0,0.3333333333,11
Butiá,0.492,0.0909090909,0.125,0,11
Horizontina,0.488,0.0909090909,0.1428571429,0,11
Barbalha,0.486,0,0,0,11
Salgueiro,0.488,0.2727272727,0.1666666667,0.4,11
Garça,0.486,0,0,0,11
Mineiros,0.513,0.1818181818,0.1666666667,0.2,11
Xanxerê,0.489,0.0909090909,0,0.3333333333,11
Medianeira,0.492,0.1818181818,0.125,0.3333333333,11
Carmo,0.493,0,0,0,11
Lagoa da Prata,0.497,0.1818181818,0.25,0,11
Xaxim,0.497,0,0,0,11
Guará,0.498,0.0909090909,0,0.2,11
Vista Alegre,0.494,0.0909090909,0,0.2,11
Pesqueira,0.487,0.0909090909,0,0.2,11
Barra Bonita,0.49,0,0,0,11
Timon,0.486,0,0,0,11
Bragança,0.506,0.1818181818,0.3333333333,0,11
Uruaçu,0.499,0.1,0.1111111111,0,10
Ariquemes,0.504,0,0,0,10
Porto Feliz,0.502,0.1,0,0.2,10
Capinzal,0.493,0.2,0.1666666667,0.25,10
Morro da Fumaça,0.501,0.2,0.2,0.2,10
Osvaldo Cruz,0.503,0,0,0,10
Barão de Cocais,0.495,0.4,0.4285714286,0.3333333333,10
Jaraguá,0.507,0,0,0,10
Guaramirim,0.507,0.3,0.25,0.3333333333,10
Itaiópolis,0.513,0.5,0.75,0.3333333333,10
Três de Maio,0.484,0.2,0,0.2857142857,10
Palotina,0.488,0,0,0,10
Marechal Cândido Rondon,0.488,0,0,0,10
Quissamã,0.496,0.2,0.25,0.1666666667,10
Rio Brilhante,0.512,0.2,0.2,0.2,10
Cláudio,0.508,0,0,0,10
Bonito,0.495,0,0,0,10
Itapuí,0.505,0.3,0.6,0,10
Santo Antônio da Platina,0.492,0,0,0,10
Novo Horizonte,0.499,0.1,0.2,0,10
São Cristóvão,0.487,0.3,0.4285714286,0,10
Santa Fé do Sul,0.482,0,0,0,10
Candeias,0.485,0,0,0,10
Louveira,0.506,0.1,0,0.5,10
Pedreira,0.496,0,0,0,10
Socorro,0.496,0.1,0,0.1666666667,10
Três Coroas,0.496,0.2,0.2,0.2,10
Cabedelo,0.477,0.2,0.25,0,10
Itapira,0.495,0,0,0,10
Porto Real,0.497,0.1,0,0.1666666667,10
Itacoatiara,0.512,0.3,0.4285714286,0,10
Paty do Alferes,0.486,0.1,0,0.1428571429,10
Pedro Leopoldo,0.489,0,0,0,10
Cantagalo,0.507,0.1,0,0.1666666667,10
Quixadá,0.493,0,0,0,10
Ituporanga,0.499,0.1,0,0.5,10
Três Passos,0.49,0.2,0,0.25,10
Senador Canedo,0.5,0.2,0.2,0.2,10
Nova Prata,0.495,0.2,0.2,0.2,10
Balsas,0.498,0,0,0,10
Penedo,0.485,0,0,0,10
Caeté,0.487,0.2222222222,0.25,0,9
Santa Rita do Sapucaí,0.5,0.1111111111,0.1666666667,0,9
Marmelópolis,0.502,0,0,0,9
Porteirinha,0.5,0.2222222222,0.5,0.1428571429,9
Siderópolis,0.499,0.1111111111,0.2,0,9
Guaratuba,0.498,0.2222222222,0,0.3333333333,9
Jacupiranga,0.51,0.2222222222,0,0.4,9
Goiana,0.484,0.1111111111,0,0.2,9
Itatiaia,0.494,0.1111111111,0,0.3333333333,9
São Jerônimo,0.498,0.1111111111,0.2,0,9
Santana do Paraíso,0.501,0.1111111111,0.3333333333,0,9
Almirante Tamandaré,0.496,0,0,0,9
Conceição da Barra,0.498,0,0,0,9
Capixaba,0.529,0,0,0,9
Rosário do Sul,0.486,0,0,0,9
Monte Alto,0.493,0.1111111111,0,0.2,9
Estrela,0.494,0.1111111111,0.25,0,9
São Joaquim de Bicas,0.538,0,0,0,9
Morrinhos,0.501,0,0,0,9
Pereira Barreto,0.492,0.1111111111,0,0.3333333333,9
Açailândia,0.501,0,0,0,9
Pinheiros,0.502,0.3333333333,0.1666666667,0.6666666667,9
Jales,0.489,0,0,0,9
Sengés,0.514,0.1111111111,0.25,0,9
Rio Negrinho,0.501,0,0,0,9
Aquiraz,0.511,0.2222222222,0.1666666667,0.3333333333,9
Cordeiro,0.479,0.1111111111,0,0.1428571429,9
Miracema,0.485,0,0,0,9
Ivoti,0.493,0.1111111111,0.1428571429,0,9
Pariquera-Açu,0.495,0,0,0,9
Mendes,0.482,0.1111111111,0.2,0,9
Orleans,0.497,0.1111111111,0,0.1666666667,9
São João Nepomuceno,0.486,0,0,0,9
Presidente Venceslau,0.499,0.1111111111,0.1428571429,0,9
Jacarezinho,0.489,0.1111111111,0.25,0,9
Cachoeira Paulista,0.49,0.1111111111,0,0.1428571429,9
Santo Antônio de Pádua,0.492,0.1111111111,0,0.3333333333,9
Brás Pires,0.501,0,0,0,9
Quaraí,0.488,0.1111111111,0.1428571429,0,9
Várzea Paulista,0.499,0.1111111111,0.125,0,9
Cacoal,0.498,0.1111111111,0,1,9
Apodi,0.5,0,0,0,9
Pau dos Ferros,0.487,0,0,0,9
Chapadão do Sul,0.523,0.2222222222,0.25,0,9
Floriano,0.473,0,0,0,9
Nova Venécia,0.502,0.2222222222,0.3333333333,0,9
Brumado,0.491,0.1111111111,0,0.3333333333,9
Nova Cruz,0.493,0.2222222222,0.3333333333,0,9
Caçapava do Sul,0.485,0,0,0,8
Limoeiro,0.484,0,0,0,8
Piratini,0.51,0,0,0,8
Novo Gama,0.491,0.125,0.25,0,8
Urupês,0.497,0.25,0,0.3333333333,8
Mandaguari,0.491,0.125,0,0.5,8
Humaitá,0.525,0.125,0.3333333333,0,8
Sirinhaém,0.505,0,0,0,8
Ipojuca,0.495,0.375,0.3333333333,0.5,8
Três Marias,0.497,0.125,0,0.2,8
Mirassol,0.491,0,0,0,8
Piquete,0.483,0.125,0,0.2,8
Dracena,0.495,0.125,0.1428571429,0,8
Braço do Norte,0.501,0.125,0.1666666667,0,8
São Sebastião do Caí,0.49,0,0,0,8
Casa Branca,0.53,0.125,0,0.25,8
Coelho Neto,0.492,0.125,0.1666666667,0,8
Jaguaruna,0.499,0.125,0.5,0,8
Guariba,0.505,0,0,0,8
Paço do Lumiar,0.484,0.125,0,0.25,8
Colorado,0.494,0.125,0,0.1666666667,8
Carangola,0.486,0,0,0,8
Bezerros,0.478,0.25,0.4,0,8
Mairinque,0.498,0.125,0.1666666667,0,8
Dois Vizinhos,0.497,0.375,0.25,0.5,8
São Francisco de Paula,0.507,0.125,0.3333333333,0,8
Canindé,0.496,0.125,0.25,0,8
Barra de São Francisco,0.502,0,0,0,8
Andaraí,0.514,0.375,0.4,0.3333333333,8
Bom Jardim,0.502,0.125,0,0.25,8
Igarassu,0.483,0.125,0.1428571429,0,8
Nossa Senhora do Socorro,0.487,0.125,0,0.25,8
Itamaraju,0.499,0,0,0,8
Pacatuba,0.492,0.125,0.25,0,8
Santa Vitória do Palmar,0.499,0.125,0.2,0,8
Japeri,0.504,0,0,0,8
Capanema,0.495,0.125,0.1666666667,0,8
Balneário Barra do Sul,0.495,0,0,0,8
Vargem Grande Paulista,0.496,0,0,0,8
Cambé,0.489,0.25,0.1428571429,1,8
Bandeirantes,0.483,0.125,0.1428571429,0,8
Carpina,0.475,0,0,0,8
Macaíba,0.496,0,0,0,8
Conceição do Coité,0.495,0,0,0,8
Palmares,0.484,0.125,0.1666666667,0,8
Nanuque,0.49,0.25,0.25,0.25,8
Feliz,0.499,0.25,0.4,0,8
Três Pontas,0.496,0,0,0,8
Açu,0.491,0.25,0,0.5,8
Nova Viçosa,0.504,0,0,0,8
Crateús,0.488,0,0,0,8
Lontras,0.5,0.1428571429,0,0.25,7
Cidade Ocidental,0.491,0,0,0,7
Sena Madureira,0.519,0.1428571429,0,0.3333333333,7
Ibiporã,0.486,0.2857142857,0.4,0,7
Pitangui,0.496,0,0,0,7
Capivari,0.501,0,0,0,7
São José de Ribamar,0.483,0.1428571429,0,0.25,7
Serra Negra do Norte,0.502,0.1428571429,0.25,0,7
Leopoldina,0.48,0.1428571429,0.3333333333,0,7
Ibirama,0.5,0,0,0,7
Xambrê,0.499,0.1428571429,0.5,0,7
Bom Jesus da Lapa,0.499,0.2857142857,0,0.5,7
Tauá,0.491,0,0,0,7
Fazenda Rio Grande,0.497,0,0,0,7
Pirajuí,0.554,0,0,0,7
Conchal,0.506,0,0,0,7
Ceará-Mirim,0.495,0,0,0,7
Giruá,0.488,0.1428571429,0.25,0,7
Vera Cruz,0.49,0.2857142857,0.25,0.3333333333,7
Cáceres,0.501,0,0,0,7
Guararema,0.503,0,0,0,7
Brumadinho,0.501,0.1428571429,0,0.25,7
Nova Hartz,0.495,0.1428571429,0,0.2,7
Alagoinha,0.502,0.1428571429,0,0.3333333333,7
Tamandaré,0.503,0,0,0,7
Aracati,0.494,0.1428571429,0,1,7
Barcarena,0.504,0,0,0,7
Tapejara,0.488,0.1428571429,0,0.25,7
Machado,0.5,0,0,0,7
Baixo Guandu,0.489,0.1428571429,0,0.5,7
Araçoiaba da Serra,0.498,0,0,0,7
Nova Andradina,0.499,0.1428571429,0.2,0,7
Santa Helena de Goiás,0.502,0.1428571429,0,0.2,7
João Pinheiro,0.509,0.1428571429,0.25,0,7
Itápolis,0.496,0,0,0,7
Presidente Epitácio,0.489,0,0,0,7
Santa Inês,0.477,0.1428571429,0.2,0,7
Escada,0.49,0.1428571429,0,0.5,7
Conselheiro Pena,0.484,0,0,0,7
Manhuaçu,0.493,0,0,0,7
Areado,0.504,0.2857142857,0.3333333333,0,7
Cerro Largo,0.498,0.5714285714,0.75,0.3333333333,7
Cornélio Procópio,0.484,0.1428571429,0.1666666667,0,7
Alta Floresta,0.508,0,0,0,7
Frutal,0.506,0.2857142857,0.5,0.2,7
Barra dos Coqueiros,0.489,0.1428571429,0.1666666667,0,7
Rio das Pedras,0.506,0,0,0,7
Porto Belo,0.497,0,0,0,7
Cajazeiras,0.478,0,0,0,7
Ivaiporã,0.485,0.1428571429,0.1666666667,0,7
Condado,0.488,0,0,0,7
Balneário Pinhal,0.492,0,0,0,7
Tremembé,0.529,0.1428571429,0,0.25,7
Salinas,0.492,0.2857142857,0.25,0.3333333333,7
Colinas,0.496,0.1428571429,0,0.5,7
Borborema,0.506,0.1428571429,0,0.1666666667,7
Flores da Cunha,0.5,0.1428571429,0,0.5,7
Araripina,0.49,0.1428571429,0.2,0,7
Itabaiana,0.489,0,0,0,7
Canavieiras,0.498,0.1428571429,0.2,0,7
Oeiras,0.478,0.1666666667,0.3333333333,0,6
Luz,0.499,0,0,0,6
Taquarituba,0.498,0.3333333333,0,0.5,6
Agudos,0.495,0,0,0,6
Terra de Areia,0.502,0.1666666667,0.25,0,6
Águas Lindas de Goiás,0.5,0.1666666667,1,0,6
Itá,0.501,0.3333333333,0,0.5,6
Forquilha,0.495,0.1666666667,0,0.3333333333,6
Tabatinga,0.504,0.3333333333,0.25,0.5,6
Simões Filho,0.491,0,0,0,6
Santa Cruz do Rio Pardo,0.49,0,0,0,6
Camanducaia,0.515,0,0,0,6
Nova Veneza,0.505,0.5,1,0.4,6
Altinópolis,0.5,0,0,0,6
Fraiburgo,0.497,0,0,0,6
Balneário Arroio do Silva,0.495,0,0,0,6
Almenara,0.504,0,0,0,6
Aveiro,0.528,0,0,0,6
Areal,0.496,0.3333333333,0.5,0,6
Itapecerica,0.496,0.1666666667,0.3333333333,0,6
Óleo,0.503,0.3333333333,0,0.4,6
Piratininga,0.496,0.1666666667,0.3333333333,0,6
Palmares do Sul,0.498,0.3333333333,0.25,0.5,6
Queluz,0.509,0.1666666667,0,0.5,6
São José da Bela Vista,0.513,0,0,0,6
Nova Era,0.476,0,0,0,6
Serrinha,0.491,0,0,0,6
Urubici,0.504,0,0,0,6
São Miguel Arcanjo,0.509,0.1666666667,0,0.5,6
Antonina,0.495,0.3333333333,0.3333333333,0.3333333333,6
Governador Celso Ramos,0.511,0.1666666667,0.25,0,6
Mutum,0.505,0,0,0,6
Primavera do Leste,0.509,0.3333333333,0.4,0,6
Herval d'Oeste,0.494,0.1666666667,0.2,0,6
Senhor do Bonfim,0.484,0.1666666667,0.2,0,6
São Marcos,0.49,0.1666666667,0,1,6
Pinhalzinho,0.501,0.1666666667,0.2,0,6
Sertão,0.484,0,0,0,6
Eusébio,0.499,0,0,0,6
Bady Bassitt,0.496,0.3333333333,0.6666666667,0,6
Itaú de Minas,0.495,0,0,0,6
Pirenópolis,0.513,0.1666666667,0.3333333333,0,6
Icó,0.487,0.1666666667,0.2,0,6
Alegre,0.497,0,0,0,6
Campo Verde,0.515,0,0,0,6
São João da Barra,0.496,0.1666666667,0,0.25,6
Monte Alegre,0.514,0.1666666667,0,0.3333333333,6
São João Batista,0.506,0,0,0,6
Lago da Pedra,0.498,0.3333333333,0.25,0.5,6
Paraguaçu Paulista,0.503,0,0,0,6
Dois Irmãos,0.495,0.3333333333,0.4,0,6
Prado,0.506,0.5,0.5,0.5,6
Piraju,0.486,0,0,0,6
Mandaguaçu,0.498,0.1666666667,0,0.5,6
Arroio dos Ratos,0.488,0.1666666667,0.25,0,6
Mirandópolis,0.548,0.1666666667,0.25,0,6
Serrana,0.501,0,0,0,6
Canaã dos Carajás,0.509,0.1666666667,0.25,0,6
Matozinhos,0.494,0.1666666667,0,0.5,6
Rolim de Moura,0.497,0,0,0,6
Pedro Canário,0.5,0.1666666667,0,0.3333333333,6
Ituverava,0.488,0,0,0,6
Cafelândia,0.501,0,0,0,6
São João Evangelista,0.49,0,0,0,6
Reserva,0.514,0.1666666667,0.2,0,6
São Bento,0.493,0,0,0,6
Ibirubá,0.491,0,0,0,6
Itaitinga,0.511,0.3333333333,0.3333333333,0.3333333333,6
Surubim,0.478,0.2,0.25,0,5
Brejo,0.506,0,0,0,5
Itaparica,0.491,0,0,0,5
Guabiruba,0.507,0.2,0,0.3333333333,5
Passa Quatro,0.496,0.2,0,0.5,5
Artur Nogueira,0.5,0,0,0,5
Vargem Grande,0.498,0.4,0.25,1,5
Extremoz,0.496,0.2,0.25,0,5
Mata de São João,0.495,0.2,0.25,0,5
Palmitos,0.501,0.4,0,0.5,5
São João do Sul,0.504,0,0,0,5
Capão Bonito,0.499,0.2,0,1,5
Correia Pinto,0.499,0,0,0,5
Tocantins,0.499,0.6,0.6666666667,0.5,5
Bom Jesus do Itabapoana,0.486,0.2,0,0.5,5
Campos Novos,0.495,0,0,0,5
São João,0.49,0.2,0.25,0,5
Piraí,0.491,0.4,0,1,5
Piripiri,0.487,0,0,0,5
Barra do Bugres,0.521,0,0,0,5
Rio Tinto,0.492,0,0,0,5
Cambuí,0.5,0,0,0,5
Muricilândia,0.526,0.2,0.25,0,5
Viseu,0.526,0,0,0,5
Seara,0.503,0,0,0,5
Bom Jesus,0.5,0,0,0,5
Mantena,0.483,0.2,0,0.3333333333,5
Castelo,0.501,0.2,0,0.25,5
Limoeiro do Norte,0.49,0,0,0,5
Fernando de Noronha,0.491,0.2,0.3333333333,0,5
Três Cachoeiras,0.505,0.2,0,1,5
Pilar,0.485,0,0,0,5
Rio Paranaíba,0.513,0,0,0,5
Brodowski,0.496,0,0,0,5
Rio Grande da Serra,0.496,0,0,0,5
Jardim,0.498,0,0,0,5
Mineiros do Tietê,0.498,0,0,0,5
Ibiá,0.511,0,0,0,5
São Raimundo Nonato,0.492,0.2,0,0.5,5
Antônio Prado,0.499,0,0,0,5
Bariri,0.501,0.4,0.3333333333,0.5,5
Turvo,0.494,0,0,0,5
Paraisópolis,0.505,0.4,0.5,0,5
Eldorado,0.495,0.2,0,0.5,5
Teutônia,0.496,0,0,0,5
Ampére,0.496,0.2,0.3333333333,0,5
Lucas do Rio Verde,0.527,0.2,0,0.25,5
Marilândia,0.502,0.6,0,1,5
São Joaquim da Barra,0.49,0.2,0,1,5
Nísia Floresta,0.517,0.2,0,0.3333333333,5
Santa Cecília,0.498,0.6,1,0.5,5
Mateus Leme,0.496,0,0,0,5
São José do Norte,0.51,0,0,0,5
Biritiba-Mirim,0.504,0.2,0,0.25,5
Rio Largo,0.486,0.2,0.3333333333,0,5
Resplendor,0.49,0.2,0,0.5,5
Tanguá,0.498,0,0,0,5
Pederneiras,0.503,0,0,0,5
Nova Europa,0.5,0,0,0,5
Getúlio Vargas,0.486,0.2,0,0.5,5
Areia,0.49,0.4,0.3333333333,0.5,5
Manhumirim,0.492,0.2,0,0.5,5
Laranjal Paulista,0.494,0.2,0.5,0,5
São Francisco,0.507,0,0,0,5
São Gotardo,0.506,0.2,0,0.3333333333,5
Santa Lúcia,0.501,0,0,0,5
Itaberaba,0.486,0,0,0,5
Itanhandu,0.49,0.4,0.3333333333,0.5,5
Siqueira Campos,0.499,0.2,0,0.5,5
Espumoso,0.494,0,0,0,5
Lagoinha,0.512,0.2,0.3333333333,0,5
Selbach,0.488,0,0,0,5
Júlio de Castilhos,0.492,0,0,0,5
Afonso Cláudio,0.505,0.4,0.5,0,5
Itapipoca,0.502,0,0,0,5
Realeza,0.49,0,0,0,5
São Gabriel do Oeste,0.504,0,0,0,5
Guaraciaba,0.505,0.2,0.25,0,5
Solidão,0.505,0,0,0,5
Cerquilho,0.496,0.4,0.6666666667,0,5
Capelinha,0.493,0,0,0,5
Visconde do Rio Branco,0.493,0,0,0,5
Capivari de Baixo,0.484,0,0,0,5
Manga,0.494,0.4,0.5,0.3333333333,5
Lagoa Vermelha,0.493,0,0,0,5
Agudo,0.499,0,0,0,5
Cássia,0.505,0,0,0,5
Muniz Freire,0.506,0,0,0,5
Rio Pardo,0.487,0,0,0,5
Jarinu,0.503,0.2,0,0.3333333333,5
Simão Dias,0.488,0.2,0,0.5,5
Jacobina,0.484,0,0,0,5
São Paulo do Potengi,0.494,0.2,0.3333333333,0,5
Pinheiral,0.486,0.25,0,0.3333333333,4
Iúna,0.499,0,0,0,4
Arapoti,0.501,0.25,0,0.3333333333,4
Nortelândia,0.514,0,0,0,4
São Luís do Paraitinga,0.512,0,0,0,4
Araquari,0.51,0,0,0,4
Muritiba,0.475,0,0,0,4
Sapé,0.492,0,0,0,4
Boqueirão,0.493,0,0,0,4
Acaraú,0.506,0,0,0,4
Imbituva,0.506,0,0,0,4
Cambará,0.488,0,0,0,4
Paraibuna,0.508,0,0,0,4
Segredo,0.517,0.25,0,0.5,4
Lauro Muller,0.5,0.25,0,0.3333333333,4
Salesópolis,0.506,0.25,0,0.3333333333,4
Pedra Branca,0.494,0,0,0,4
Itaí,0.532,0.5,0,0.6666666667,4
Rosário do Ivaí,0.507,0,0,0,4
Araruna,0.509,0,0,0,4
Carmo do Paranaíba,0.506,0.75,1,0.5,4
Paranaíba,0.497,0,0,0,4
Aimorés,0.483,0.5,0.3333333333,1,4
São Vicente do Sul,0.498,0.25,0,0.5,4
Iracemápolis,0.502,0,0,0,4
Carmo de Minas,0.502,0.25,0.5,0,4
Quixeramobim,0.497,0,0,0,4
Água Doce do Norte,0.506,0,0,0,4
Glória,0.5,0,0,0,4
Paraty,0.505,0,0,0,4
Engenheiro Paulo de Frontin,0.487,0,0,0,4
Palmital,0.489,0.25,0,0.5,4
Bom Jesus do Norte,0.484,0.25,0,0.5,4
Crissiumal,0.491,0.5,0.6666666667,0,4
Maragogi,0.505,0.5,0,0.6666666667,4
Miracatu,0.506,0.25,0,1,4
Pedro Osório,0.49,0,0,0,4
Macaparana,0.488,0.25,0,0.5,4
Santa Branca,0.5,0.25,0,0.5,4
Pouso Redondo,0.507,0,0,0,4
Pancas,0.511,0.25,0,0.3333333333,4
Cambira,0.508,0.25,0.3333333333,0,4
Água Boa,0.524,0,0,0,4
Itaporanga,0.491,0,0,0,4
Lajedo,0.476,0,0,0,4
Alumínio,0.505,0.25,0,0.3333333333,4
Jaguaré,0.505,0.25,0,0.5,4
Palmeira,0.5,0.25,0.5,0,4
Estiva,0.517,0,0,0,4
Campo Novo,0.492,0,0,0,4
Santa Rosa de Viterbo,0.494,0.5,1,0.3333333333,4
Jaguariaíva,0.494,0.5,1,0.3333333333,4
Piraí do Sul,0.496,0,0,0,4
Santa Rita do Passa Quatro,0.484,0.25,0.5,0,4
Pedras de Fogo,0.498,0.25,0,0.5,4
Montanha,0.503,0.25,0,0.5,4
Balneário Gaivota,0.497,0.25,0,0.5,4
Venda Nova do Imigrante,0.506,0,0,0,4
Carolina,0.513,0.25,0,1,4
Ribeirão,0.489,0,0,0,4
Tupã,0.484,0.25,0,0.5,4
Floresta,0.493,0.25,0,1,4
Colina,0.497,0,0,0,4
Arcos,0.498,0.25,0,1,4
Nova Bassano,0.507,0.25,0.5,0,4
Tambaú,0.499,0,0,0,4
Santa Izabel do Oeste,0.505,0.25,0,1,4
Redenção,0.503,0.25,0,0.3333333333,4
Nova Esperança do Sudoeste,0.521,0.5,0.5,0.5,4
Rialma,0.498,0.25,0,0.3333333333,4
Santo Amaro da Imperatriz,0.504,0.25,0.3333333333,0,4
Casca,0.491,0,0,0,4
