MUNICIPIO,Y,X,W1,W2,N
Tocantins,0.499,0.4,0.3333333333,0.5,5
Campos Novos,0.495,0,0,0,5
Ipaussu,0.505,0.4,0.5,0.3333333333,5
Três Cachoeiras,0.505,0.2,0,1,5
Várzea da Palma,0.507,0,0,0,5
Sananduva,0.495,0,0,0,5
Araruna,0.509,0,0,0,5
Valente,0.495,0,0,0,5
Marilândia,0.502,0.4,0,0.6666666667,5
Brejo,0.506,0,0,0,5
Palmeira,0.5,0.2,0.3333333333,0,5
Castelo,0.501,0,0,0,5
Itapiranga,0.51,0,0,0,5
Amargosa,0.485,0,0,0,5
Ibiá,0.511,0,0,0,5
Jardinópolis,0.503,0,0,0,5
Ibaiti,0.503,0,0,0,5
São Domingos do Prata,0.486,0,0,0,5
Montanha,0.503,0.2,0,0.5,5
Medina,0.498,0.2,0.3333333333,0,5
Borborema,0.506,0.4,0,0.5,5
Pombal,0.479,0,0,0,5
Condado,0.488,0,0,0,5
Itanhandu,0.49,0,0,0,5
São Francisco,0.507,0,0,0,5
Jacobina,0.484,0,0,0,5
Monte Mor,0.5,0.2,0,0.3333333333,5
Caaporã,0.496,0,0,0,5
Quirinópolis,0.508,0,0,0,5
Igarapé,0.503,0,0,0,5
Monteiro,0.486,0,0,0,5
Piracaia,0.498,0,0,0,5
Bom Retiro do Sul,0.493,0.2,0.25,0,5
Alto Feliz,0.514,0,0,0,5
Simão Dias,0.488,0.4,0.25,1,5
Ivinhema,0.504,0,0,0,5
São Raimundo Nonato,0.492,0,0,0,5
Lagoa Vermelha,0.493,0,0,0,5
Barrinha,0.503,0,0,0,5
Catende,0.484,0,0,0,5
Pedreiras,0.478,0,0,0,5
São João Evangelista,0.49,0,0,0,5
Catanduvas,0.509,0,0,0,4
Moreno,0.488,0,0,0,4
Cruzília,0.497,0,0,0,4
São Sepé,0.495,0,0,0,4
Itaparica,0.491,0,0,0,4
Cairu,0.51,0,0,0,4
Nortelândia,0.514,0,0,0,4
Monte Santo de Minas,0.503,0,0,0,4
Flórida Paulista,0.549,0.25,0.3333333333,0,4
Domingos Martins,0.505,0.25,0,0.3333333333,4
Paraibuna,0.508,0,0,0,4
Boqueirão,0.493,0,0,0,4
Paudalho,0.491,0,0,0,4
Santa Cecília,0.498,0,0,0,4
Piraí,0.491,0.5,0,1,4
Cunha Porã,0.495,0,0,0,4
Schroeder,0.509,0,0,0,4
São Francisco de Itabapoana,0.503,0,0,0,4
Itá,0.501,0.25,0,0.5,4
Taió,0.504,0.25,0.3333333333,0,4
Poções,0.487,0.25,0.3333333333,0,4
Itaberaí,0.505,0,0,0,4
Piraju,0.486,0,0,0,4
Antonina,0.495,0,0,0,4
Lambari,0.493,0,0,0,4
Joanópolis,0.504,0,0,0,4
Guaraciaba,0.505,0.25,0.3333333333,0,4
Rebouças,0.508,0,0,0,4
Abaeté,0.495,0.25,0,0.5,4
São Joaquim,0.501,0.25,0,0.5,4
Salto Veloso,0.509,0,0,0,4
Curiúva,0.511,0.25,0,0.5,4
Anastácio,0.5,0,0,0,4
Macaparana,0.488,0,0,0,4
Brasiléia,0.516,0.25,0,0.3333333333,4
Niquelândia,0.512,0,0,0,4
Conchas,0.503,0.25,0.5,0,4
Muricilândia,0.526,0.25,0.3333333333,0,4
Quatro Barras,0.502,0.5,0.3333333333,1,4
Cedro,0.494,0.25,0,1,4
Pedra Azul,0.493,0,0,0,4
Itaberá,0.505,0,0,0,4
Capela de Santana,0.504,0,0,0,4
Nova Esperança,0.489,0,0,0,4
Estiva,0.517,0,0,0,4
Brasópolis,0.507,0,0,0,4
Engenheiro Coelho,0.524,0,0,0,4
Álvares Machado,0.495,0.5,0,0.6666666667,4
Guamaré,0.502,0,0,0,4
Buritizeiro,0.503,0.25,0.3333333333,0,4
São Gabriel do Oeste,0.504,0,0,0,4
Balneário Gaivota,0.497,0.25,0,0.5,4
Capela,0.496,0,0,0,4
Rio dos Cedros,0.512,0,0,0,4
Paraguaçu,0.503,0,0,0,4
Mimoso do Sul,0.504,0.25,0,0.3333333333,4
Santa Izabel do Oeste,0.505,0.25,0,1,4
Posse,0.507,0.25,0.3333333333,0,4
Rialma,0.498,0,0,0,4
Itaipulândia,0.504,0,0,0,4
Morada Nova,0.502,0,0,0,4
Alagoa Nova,0.496,0.25,0,0.5,4
Águas da Prata,0.494,0,0,0,4
Campo Maior,0.482,0.25,0,0.5,4
São Vicente do Sul,0.498,0,0,0,4
Jaíba,0.516,0,0,0,4
Pancas,0.511,0.25,0,0.3333333333,4
Jacinto Machado,0.496,0,0,0,4
Alegre,0.497,0,0,0,4
Goioerê,0.483,0,0,0,4
Jaru,0.5,0,0,0,4
Águas Mornas,0.507,0.5,0.6666666667,0,4
Bilac,0.495,0,0,0,4
Arealva,0.51,0,0,0,4
Duartina,0.487,0.25,0,0.5,4
Pontes e Lacerda,0.505,0.25,0,0.5,4
Glória,0.5,0,0,0,4
Paraty,0.505,0,0,0,4
Rio Grande da Serra,0.496,0,0,0,4
Conceição do Jacuípe,0.483,0,0,0,4
Rio Branco do Sul,0.507,0,0,0,4
Inhaúma,0.505,0,0,0,4
Santa Cruz Cabrália,0.508,0,0,0,4
Campinas do Sul,0.481,0.25,1,0,4
Santa Branca,0.5,0.25,0,0.3333333333,4
Segredo,0.517,0.25,0,0.5,4
Toritama,0.49,0,0,0,4
Garuva,0.511,0.25,0,0.5,4
Ipanguaçu,0.505,0,0,0,4
São José do Egito,0.488,0,0,0,4
Eugenópolis,0.505,0.25,0.5,0,4
Fátima do Sul,0.492,0,0,0,4
Carlópolis,0.505,0,0,0,4
Bocaina,0.498,0,0,0,4
Siqueira Campos,0.499,0.25,0,0.5,4
Cambira,0.508,0.25,0.3333333333,0,4
Nova Russas,0.485,0,0,0,4
Raposos,0.481,0,0,0,4
Corbélia,0.489,0,0,0,4
Santa Isabel do Ivaí,0.501,0,0,0,4
Palmital,0.489,0,0,0,4
Ampére,0.496,0,0,0,4
Águas Formosas,0.504,0,0,0,4
Gravatal,0.497,0.25,0.5,0,4
Porto Xavier,0.502,0,0,0,4
Lontras,0.5,0,0,0,4
Faxinal,0.492,0,0,0,4
Nova Santa Rita,0.504,0,0,0,4
Coronel Vivida,0.488,0,0,0,4
Paranaíba,0.497,0,0,0,4
Campestre,0.52,0,0,0,4
Campo do Meio,0.508,0.25,0.3333333333,0,4
Ilha Grande,0.511,0,0,0,4
Caarapó,0.501,0,0,0,4
Piraí do Sul,0.496,0,0,0,4
Barra da Estiva,0.503,0,0,0,4
Porangatu,0.503,0,0,0,4
Terra Nova,0.486,0.25,0.3333333333,0,4
Capelinha,0.493,0,0,0,4
Comodoro,0.516,0.25,0.5,0,4
Altinópolis,0.5,0,0,0,4
Serrana,0.501,0,0,0,4
Acopiara,0.501,0,0,0,4
Bom Sucesso,0.496,0.25,0.3333333333,0,4
São José do Norte,0.51,0,0,0,4
Pereiras,0.508,0,0,0,4
Ouro Preto do Oeste,0.493,0,0,0,4
Ribeirão Bonito,0.503,0,0,0,4
Ouricuri,0.493,0,0,0,4
Sidrolândia,0.511,0,0,0,4
Ingá,0.486,0,0,0,4
Barro Alto,0.508,0,0,0,3
Mauriti,0.499,0,0,0,3
Baependi,0.501,0,0,0,3
Campo Redondo,0.497,0.3333333333,0,1,3
Muritiba,0.475,0,0,0,3
Horizonte,0.499,0,0,0,3
Matupá,0.519,0,0,0,3
Salesópolis,0.506,0,0,0,3
Entre Rios,0.492,0,0,0,3
Ilha Comprida,0.496,0,0,0,3
Água Santa,0.505,0,0,0,3
Castilho,0.499,0,0,0,3
Pequeri,0.494,0,0,0,3
Brotas,0.496,0,0,0,3
Luiz Alves,0.516,0,0,0,3
Sete Barras,0.514,0,0,0,3
Guarani das Missões,0.487,0.3333333333,0,0.5,3
Querência,0.531,0,0,0,3
Itamonte,0.506,0,0,0,3
Monte Alegre do Sul,0.501,0,0,0,3
São Jerônimo da Serra,0.516,0,0,0,3
Paraíso do Norte,0.497,0.6666666667,1,0,3
Rio Pomba,0.497,0,0,0,3
Capinópolis,0.512,0,0,0,3
Coari,0.52,0,0,0,3
Glorinha,0.513,0.3333333333,0,0.5,3
Carmo de Minas,0.502,0,0,0,3
Bueno Brandão,0.52,0.3333333333,0.5,0,3
Fortaleza dos Valos,0.49,0,0,0,3
São Miguel,0.477,0,0,0,3
Santo Antônio,0.5,0.3333333333,0,1,3
Almeirim,0.52,0,0,0,3
Oliveira dos Brejinhos,0.51,0,0,0,3
Bela Vista de Minas,0.482,0,0,0,3
Aragarças,0.502,0.3333333333,1,0,3
Conceição do Mato Dentro,0.503,0,0,0,3
Pimenta Bueno,0.504,0.3333333333,0.5,0,3
Joaquim Távora,0.496,0.3333333333,0,1,3
Feliz Deserto,0.49,0.3333333333,0,0.5,3
Victor Graeff,0.498,0.3333333333,0.5,0,3
Bambuí,0.495,0.3333333333,0,0.5,3
Terra Rica,0.5,0,0,0,3
Belo Oriente,0.497,0.3333333333,0,1,3
Paripueira,0.493,0,0,0,3
Barreirinhas,0.512,0,0,0,3
Pindoretama,0.5,0,0,0,3
Ladário,0.501,0.3333333333,0,0.5,3
Itapuranga,0.495,0,0,0,3
Queimadas,0.499,0,0,0,3
Morretes,0.506,0,0,0,3
Tuiuti,0.51,0,0,0,3
Santo Antônio do Tauá,0.504,0,0,0,3
Alvinópolis,0.494,0,0,0,3
Itacarambi,0.499,0,0,0,3
Cambuquira,0.494,0.3333333333,0,0.5,3
Colinas do Tocantins,0.496,0,0,0,3
Paraí,0.507,0,0,0,3
Iacanga,0.516,0,0,0,3
Caconde,0.501,0.3333333333,0,1,3
Coração de Jesus,0.506,0.3333333333,0,1,3
Lavrinhas,0.504,0.3333333333,0,0.5,3
Atilio Vivacqua,0.508,0.3333333333,0,0.5,3
Presidente Figueiredo,0.528,0,0,0,3
Cabreúva,0.507,0,0,0,3
Santa Lúcia,0.501,0,0,0,3
Caetanópolis,0.501,0,0,0,3
Manoel Viana,0.503,0,0,0,3
Fazenda Vilanova,0.502,0.3333333333,0,1,3
Brejo Santo,0.485,0,0,0,3
Marcação,0.512,0,0,0,3
Abadiânia,0.513,0.3333333333,0.5,0,3
Pratinha,0.52,0,0,0,3
Serra da Raiz,0.498,0,0,0,3
Sapezal,0.54,0,0,0,3
Pedro Osório,0.49,0,0,0,3
Quedas do Iguaçu,0.503,0.3333333333,0,1,3
Tapira,0.5,0,0,0,3
Itapagé,0.496,0,0,0,3
Major Isidoro,0.49,0,0,0,3
Santana do Ipanema,0.485,0,0,0,3
Jacaré dos Homens,0.493,0.3333333333,0.5,0,3
Vargem Grande do Sul,0.496,0.3333333333,1,0,3
Vianópolis,0.502,0,0,0,3
Abre Campo,0.501,0.3333333333,0.5,0,3
São Pedro dos Ferros,0.494,0,0,0,3
Céu Azul,0.491,0.3333333333,1,0,3
Maragogi,0.505,0.3333333333,0,0.5,3
Paraopeba,0.493,0,0,0,3
Três Barras,0.5,0,0,0,3
Guanhães,0.486,0.3333333333,0,1,3
Ipameri,0.503,0.3333333333,0,0.5,3
Campo Novo,0.492,0,0,0,3
Mari,0.49,0,0,0,3
Óleo,0.503,0.3333333333,0,0.5,3
Conceição do Castelo,0.508,0,0,0,3
Gabriel Monteiro,0.508,0.3333333333,0,0.5,3
Conquista,0.508,0,0,0,3
Tibau do Sul,0.506,0.3333333333,0.5,0,3
Barbosa Ferraz,0.502,0,0,0,3
Quatiguá,0.49,0.3333333333,0,0.5,3
Turmalina,0.508,0.6666666667,0.5,1,3
Maria Helena,0.503,0,0,0,3
Marechal Floriano,0.509,0,0,0,3
Silvânia,0.514,0,0,0,3
Wenceslau Braz,0.493,0,0,0,3
Nova Fátima,0.495,0,0,0,3
Aguaí,0.504,0,0,0,3
Rosana,0.497,0,0,0,3
Guaraciaba do Norte,0.494,0,0,0,3
Guaíra,0.486,0,0,0,3
Meruoca,0.502,0,0,0,3
Viseu,0.526,0,0,0,3
Ibirá,0.497,0,0,0,3
Alto Bela Vista,0.501,0,0,0,3
Ibicaraí,0.49,0,0,0,3
Acaraú,0.506,0,0,0,3
Campo Novo do Parecis,0.526,0,0,0,3
Pontalina,0.501,0,0,0,3
Cândido de Abreu,0.513,0,0,0,3
Capitólio,0.509,0,0,0,3
Novo Mundo,0.534,0,0,0,3
Arroio do Tigre,0.505,0,0,0,3
Bataguassu,0.509,0,0,0,3
São Pedro do Sul,0.492,0,0,0,3
Santo Anastácio,0.488,0.3333333333,0,0.5,3
Carmo do Paranaíba,0.506,0,0,0,3
Aguanil,0.508,0,0,0,3
Bom Retiro,0.505,0,0,0,3
Codó,0.486,0.3333333333,0,0.5,3
Iperó,0.537,0,0,0,3
Monte Alegre de Minas,0.512,0.3333333333,1,0,3
Timbé do Sul,0.507,0,0,0,3
Santo Amaro da Imperatriz,0.504,0,0,0,3
Paracuru,0.501,0,0,0,3
Viradouro,0.504,0,0,0,3
Itirapina,0.59,0,0,0,3
Itarema,0.516,0,0,0,3
Itajuípe,0.496,0,0,0,3
Santa Vitória,0.519,0.3333333333,0,1,3
São Luís do Paraitinga,0.512,0,0,0,3
Tailândia,0.517,0.3333333333,0.5,0,3
Camocim de São Félix,0.487,0,0,0,3
Tarabai,0.498,0,0,0,3
Pedralva,0.511,0,0,0,3
Fartura,0.485,0,0,0,3
Holambra,0.507,0,0,0,3
Jardim,0.498,0,0,0,3
Iracemápolis,0.502,0,0,0,3
Feijó,0.516,0,0,0,3
Pouso Alto,0.505,0,0,0,3
Buriti Alegre,0.501,0,0,0,3
Lucélia,0.531,0,0,0,3
Umarizal,0.491,0,0,0,3
Santa Fé,0.491,0,0,0,3
Terra Boa,0.496,0,0,0,3
São Domingos do Sul,0.502,0,0,0,3
Perdões,0.492,0,0,0,3
Alpinópolis,0.514,0,0,0,3
Espírito Santo,0.508,0,0,0,3
Pompéu,0.503,0,0,0,3
Iretama,0.512,0,0,0,3
Jandaia do Sul,0.487,0,0,0,3
Piripiri,0.487,0,0,0,3
Terra Roxa,0.495,0,0,0,3
Coaraci,0.49,0,0,0,3
São Bentinho,0.487,0,0,0,3
Montalvânia,0.504,0,0,0,3
Centenário,0.52,0,0,0,3
Breves,0.515,0,0,0,3
Itarana,0.501,0,0,0,3
Nordestina,0.518,0,0,0,3
Casa Nova,0.51,0.3333333333,0.5,0,3
Jaguaquara,0.491,0,0,0,3
Tomé-Açu,0.519,0,0,0,3
São Félix do Xingu,0.533,0.5,1,0,2
Deodápolis,0.505,0,0,0,2
Santa Ernestina,0.512,0,0,0,2
Iepê,0.495,0,0,0,2
Marialva,0.494,0,0,0,2
Progresso,0.517,0,0,0,2
Monsenhor Tabosa,0.497,0.5,0,1,2
Serrania,0.504,0.5,1,0,2
Altinho,0.497,0,0,0,2
Alto Paraná,0.501,0,0,0,2
São José do Rio Claro,0.536,0.5,1,0,2
Santa Isabel do Pará,0.524,0,0,0,2
Delmiro Gouveia,0.479,0.5,1,0,2
Confresa,0.531,0,0,0,2
Guarujá do Sul,0.489,0,0,0,2
Sud Mennucci,0.503,0,0,0,2
São José do Calçado,0.499,0,0,0,2
São Thomé das Letras,0.532,0,0,0,2
Vitorino,0.496,0.5,1,0,2
Nazaré,0.485,0.5,1,0,2
São Sebastião do Anta,0.509,0.5,0,1,2
São José do Vale do Rio Preto,0.501,0,0,0,2
Tarumirim,0.497,0,0,0,2
Quixabeira,0.511,0,0,0,2
Turiaçu,0.519,0,0,0,2
Itapicuru,0.51,0,0,0,2
Belmonte,0.512,0,0,0,2
Rio Preto da Eva,0.521,0,0,0,2
Altônia,0.495,0,0,0,2
Uraí,0.495,0,0,0,2
Elói Mendes,0.495,0,0,0,2
Ivaté,0.507,0,0,0,2
Quinze de Novembro,0.493,0,0,0,2
Santa Rosa do Sul,0.503,0,0,0,2
Rio Acima,0.492,0.5,0,1,2
Maquiné,0.51,0,0,0,2
Tapera,0.488,0.5,0,1,2
São José da Lapa,0.496,0.5,0,1,2
Cidade Gaúcha,0.5,0.5,1,0,2
Ouro Verde,0.496,0,0,0,2
Piraúba,0.501,0,0,0,2
Porangaba,0.514,0.5,1,0,2
São Raimundo das Mangabeiras,0.508,0.5,1,0,2
São Vendelino,0.511,0,0,0,2
Coronel Bicaco,0.491,0,0,0,2
Tio Hugo,0.504,0,0,0,2
João Câmara,0.498,0,0,0,2
Avanhandava,0.553,0,0,0,2
Silvianópolis,0.519,0.5,1,0,2
Arroio do Meio,0.498,0,0,0,2
Trizidela do Vale,0.482,0,0,0,2
Jerônimo Monteiro,0.486,0,0,0,2
Pirangi,0.508,0.5,0,1,2
São Desidério,0.525,0,0,0,2
Tucano,0.501,0,0,0,2
Eldorado dos Carajás,0.529,0,0,0,2
Pirapó,0.507,0,0,0,2
Carandaí,0.495,0,0,0,2
Congonhinhas,0.512,0,0,0,2
Filadélfia,0.504,0,0,0,2
Jandaia,0.515,0,0,0,2
Chaves,0.532,0,0,0,2
Matelândia,0.496,0,0,0,2
Campo do Tenente,0.516,0.5,0,1,2
Lábrea,0.521,0,0,0,2
Mandirituba,0.509,0,0,0,2
Saboeiro,0.493,0.5,0,1,2
Salvador do Sul,0.506,0.5,1,0,2
Laranja da Terra,0.51,0,0,0,2
Quijingue,0.515,0,0,0,2
Prudente de Morais,0.495,0,0,0,2
Araputanga,0.494,0,0,0,2
Xambioá,0.514,0,0,0,2
Encruzilhada,0.521,0,0,0,2
Caibi,0.505,0,0,0,2
Itapé,0.51,0,0,0,2
Coronel Domingos Soares,0.524,0,0,0,2
Taguaí,0.497,0,0,0,2
Vazante,0.503,0,0,0,2
Barra de Guabiraba,0.51,0,0,0,2
Palmitinho,0.505,0,0,0,2
Nova Crixás,0.522,0,0,0,2
Uruçuca,0.497,0,0,0,2
Cruz Machado,0.517,0,0,0,2
Piracanjuba,0.508,0.5,0,1,2
Monsenhor Paulo,0.512,0,0,0,2
Costa Rica,0.52,0,0,0,2
Ipuaçu,0.511,0.5,1,0,2
Matias Barbosa,0.498,0,0,0,2
Jijoca de Jericoacoara,0.501,0,0,0,2
Ascurra,0.497,0,0,0,2
Água Clara,0.523,0,0,0,2
Munhoz de Melo,0.5,0,0,0,2
Kaloré,0.508,0,0,0,2
Iraí,0.505,0.5,1,0,2
Mato Leitão,0.501,0.5,1,0,2
Mormaço,0.508,0.5,1,0,2
Pocrane,0.502,0.5,0,1,2
Pocinhos,0.499,0,0,0,2
Nova Floresta,0.486,0,0,0,2
Araújos,0.509,0,0,0,2
São José do Goiabal,0.485,0,0,0,2
Jussara,0.501,0,0,0,2
Pains,0.502,0,0,0,2
Pitimbu,0.506,0,0,0,2
Solânea,0.478,0,0,0,2
Passa Tempo,0.504,0,0,0,2
Novo Repartimento,0.528,0,0,0,2
Pontal,0.526,0,0,0,2
Amambai,0.5,0,0,0,2
Coração de Maria,0.484,0,0,0,2
Maripá,0.5,0,0,0,2
Nova Alvorada do Sul,0.516,0,0,0,2
Bela Vista,0.506,0,0,0,2
Abadia de Goiás,0.49,0,0,0,2
Vertentes,0.49,0.5,0,1,2
Assunção,0.505,0,0,0,2
Barra Funda,0.497,0,0,0,2
General Carneiro,0.505,0,0,0,2
Ijaci,0.506,0,0,0,2
Barra,0.51,0,0,0,2
Santa Mariana,0.496,0,0,0,2
Pejuçara,0.505,0,0,0,2
São Brás,0.496,0,0,0,2
Treze Tílias,0.497,0,0,0,2
Rondinha,0.493,0,0,0,2
Passagem Franca,0.495,0,0,0,2
Sambaíba,0.527,0,0,0,2
São Ludgero,0.512,0,0,0,2
Santa Brígida,0.512,0,0,0,2
Camutanga,0.501,0,0,0,2
Pirapozinho,0.489,0,0,0,2
Limoeiro de Anadia,0.497,0,0,0,2
Madalena,0.502,0,0,0,2
Cristal,0.506,0,0,0,2
Canelinha,0.507,0,0,0,2
Bom Princípio do Piauí,0.518,0,0,0,2
Minas Novas,0.499,0.5,0,1,2
Conceição,0.497,0,0,0,2
Lagoa Seca,0.492,0,0,0,2
Camapuã,0.519,0,0,0,2
Pirapetinga,0.493,0,0,0,2
Monte Belo,0.521,0.5,1,0,2
Planaltina do Paraná,0.506,0,0,0,2
Guaraci,0.492,0,0,0,2
Hidrolândia,0.514,0,0,0,2
Itaguara,0.507,0,0,0,2
Corupá,0.506,0,0,0,2
Corguinho,0.541,0,0,0,2
São Paulo de Olivença,0.518,0,0,0,2
Malacacheta,0.488,0,0,0,2
Fátima,0.507,0,0,0,2
Taperoá,0.511,0,0,0,2
Mirante do Paranapanema,0.508,0,0,0,2
Ajuricaba,0.494,0,0,0,2
Jacutinga,0.498,0,0,0,2
Cardoso Moreira,0.498,0,0,0,2
São João do Polêsine,0.483,0,0,0,2
Ubaporanga,0.505,0,0,0,2
Periquito,0.491,0,0,0,2
Pato Bragado,0.491,0,0,0,2
Montauri,0.515,0,0,0,2
Candeias do Jamari,0.522,0,0,0,2
Jaborandi,0.506,0,0,0,2
Xinguara,0.507,0,0,0,2
Milhã,0.499,0,0,0,2
Cabrobó,0.488,0,0,0,2
Aparecida do Taboado,0.5,0,0,0,2
Apiacá,0.503,0,0,0,2
Mercedes,0.5,0,0,0,2
Guapé,0.525,0,0,0,2
Abelardo Luz,0.505,0.5,0,1,2
Natividade,0.494,0,0,0,2
Saudade do Iguaçu,0.505,0,0,0,2
Conceição do Rio Verde,0.503,0,0,0,2
Acrelândia,0.526,0,0,0,2
Varjota,0.495,0,0,0,2
Vigia,0.513,0.5,0,1,2
Ibatiba,0.505,0,0,0,2
Itambaracá,0.502,0.5,0,1,2
Barroso,0.487,0,0,0,2
Igarapava,0.495,0,0,0,2
Itaí,0.532,0,0,0,2
Caravelas,0.508,0,0,0,2
Campinaçu,0.53,0,0,0,2
Parapuã,0.51,0,0,0,2
Potim,0.566,0,0,0,2
São José da Laje,0.493,0,0,0,2
Corumbá de Goiás,0.523,0,0,0,2
Hulha Negra,0.517,0,0,0,2
Barreira,0.497,0,0,0,2
Francisco Sá,0.52,0,0,0,2
Uruçuí,0.492,0,0,0,2
São João do Itaperiú,0.521,0.5,0,1,2
Boa Vista do Tupim,0.508,0,0,0,2
Concórdia do Pará,0.517,0,0,0,2
Redentora,0.51,0,0,0,2
Catarina,0.496,0,0,0,2
Nova Olímpia,0.517,0,0,0,2
Flórida,0.507,0,0,0,2
Paulo Lopes,0.509,0,0,0,2
Tapurah,0.583,0,0,0,2
Simonésia,0.517,0,0,0,2
Conchal,0.506,0,0,0,2
Espinosa,0.492,0,0,0,2
Tibau,0.501,0,0,0,2
Milagres,0.492,0,0,0,2
Ubatã,0.499,0.5,1,0,2
Anagé,0.505,0,0,0,2
Ourilândia do Norte,0.522,0,0,0,2
Chapada do Norte,0.49,0,0,0,2
Bonfim,0.537,0,0,0,2
Campo Erê,0.5,0,0,0,2
Ibipitanga,0.497,0,0,0,2
Anicuns,0.514,0,0,0,2
Porto Mauá,0.497,0,0,0,2
Alto Taquari,0.53,0,0,0,2
Porto Amazonas,0.5,0,0,0,2
Presidente Médici,0.507,0,0,0,2
Tanabi,0.501,0,0,0,2
Maragogipe,0.503,0,0,0,2
Florânia,0.501,0,0,0,2
