MUNICIPIO,Y,X,W1,W2,N
Cruz das Almas,0.681,0.1666666667,0,0,6
Jarinu,0.662,0.3333333333,0,1,6
Itaitinga,0.742,0.5,0.2,1,6
Sidrolândia,0.697,0.1666666667,0,0,6
José Bonifácio,0.623,0.2,0.3333333333,0,5
Brejo,0.744,0.2,0,0,5
Barra do Ribeiro,0.584,0.6,0.5,0.3333333333,5
Martinópolis,0.611,0.2,0,0,5
Balneário Gaivota,0.572,0.4,0.3333333333,0.5,5
Araquari,0.724,0.2,0,0,5
Vargem Grande,0.77,0.6,0.5,0.3333333333,5
Mata de São João,0.73,0.4,0,0.5,5
Marmeleiro,0.618,0.2,0.5,0,5
Presidente Getúlio,0.626,0.2,0,0,5
Acaraú,0.729,0.2,0,0,5
Cambará,0.6,0.2,0,0,5
Paraibuna,0.63,0.2,0,0,5
Juatuba,0.684,0.2,0,0.25,5
Tocantins,0.607,0.8,0.75,0,5
Barra do Bugres,0.73,0.2,0,0,5
Rio Tinto,0.666,0.2,0,0,5
Muricilândia,0.714,0.4,0.5,0,5
Seara,0.617,0.2,0,0,5
Cabreúva,0.704,0.2,0,0.3333333333,5
Araruna,0.615,0.2,0,0,5
Aimorés,0.602,0.4,0.5,0,5
São Vicente do Sul,0.575,0.2,0.3333333333,0,5
Cordeirópolis,0.65,0.2,0,0,5
Feliz Deserto,0.731,0.2,0,0,5
Monte Sião,0.632,0.6,0.3333333333,0.5,5
Nazaré Paulista,0.623,0.6,0.5,0,5
Rio Paranaíba,0.647,0.2,0,0,5
Jardim,0.664,0.2,0,0,5
Iracemápolis,0.649,0.4,0.3333333333,0,5
Mineiros do Tietê,0.631,0.2,0,0,5
Ibiá,0.632,0.2,0,0,5
Quirinópolis,0.643,0.4,0.5,0,5
Antônio Prado,0.534,0.2,0,0,5
Maragogipe,0.696,0.2,0,0,5
Turvo,0.624,0.2,0,0,5
Bom Sucesso,0.59,0.4,0,0.5,5
Água Boa,0.71,0.2,0,0,5
Santa Bárbara,0.668,0.2,0,0,5
Glória,0.691,0.4,0.25,0,5
São Simão,0.655,0.2,0,0,5
Oliveira,0.61,0.2,0,0.5,5
Ampére,0.647,0.4,0,0.3333333333,5
Sananduva,0.538,0.6,0,1,5
Barra da Estiva,0.725,0.2,0,0,5
Santa Branca,0.619,0.2,0,0.3333333333,5
Fartura,0.6,0.4,0.5,0,5
Biritiba-Mirim,0.663,0.4,0,0.5,5
Santo Antônio,0.69,0.2,1,0,5
Itaporanga,0.702,0.2,0,0,5
Campinas do Sul,0.506,0.6,0.25,1,5
Palmeira,0.657,0.2,0,0.5,5
Morretes,0.636,0.2,0,0,5
Estiva,0.601,0.4,0.25,0,5
Monte Mor,0.687,0.2,0,0.5,5
Manhumirim,0.642,0.4,0.3333333333,0,5
Recreio,0.548,0.2,0,0,5
Piraí do Sul,0.661,0.2,0,0,5
Pombal,0.634,0.2,0,0,5
Montanha,0.634,0.4,0.3333333333,0,5
Massaranduba,0.618,0.2,0.25,0,5
Venda Nova do Imigrante,0.658,0.2,0,0,5
Coxim,0.665,0.2,0,0,5
São Gotardo,0.673,0.4,0,0.3333333333,5
Catu,0.691,0.4,0.3333333333,0,5
Santa Lúcia,0.677,0.2,0,0,5
Redenção,0.751,0.2,0.25,0,5
Santo Amaro da Imperatriz,0.637,0.2,0.25,0,5
Casca,0.527,0.2,0,0,5
São Brás,0.699,0.2,0.25,0,5
Itanhandu,0.614,0.4,0.25,1,5
Roca Sales,0.55,0.2,0.25,0,5
Piacatu,0.6,0.2,0,0,5
Selbach,0.53,0.2,0,0,5
Serafina Corrêa,0.611,0.2,0,0,5
Júlio de Castilhos,0.597,0.2,0,0,5
Afonso Cláudio,0.633,0.6,0.5,0,5
São Miguel do Oeste,0.62,0.2,0,0,5
Bela Vista de Goiás,0.64,0.2,0,0,5
Niquelândia,0.676,0.2,0,0,5
Rio Verde de Mato Grosso,0.645,0.2,0,0,5
Rebouças,0.638,0.2,0,0,5
São Joaquim,0.623,0.4,0,0.5,5
Bacabal,0.721,0.4,0.25,0,5
Victor Graeff,0.524,0.2,0.25,0,5
Mamanguape,0.707,0.2,0,0,5
Brasiléia,0.752,0.4,0,0.5,5
Solidão,0.69,0.2,0,0,5
Corbélia,0.621,0.2,0,1,5
Conchas,0.603,0.4,0.5,0,5
Baturité,0.694,0.4,0,0.3333333333,5
Bataguassu,0.69,0.4,0,0.5,5
Codó,0.721,0.2,0,0,5
Poço Redondo,0.763,0.2,0,0,5
Catolé do Rocha,0.658,0.4,0.3333333333,0,5
Agudo,0.568,0.2,0,0,5
Vigia,0.743,0.4,0.25,0,5
Panorama,0.655,0.2,0.5,0,5
Campo Novo do Parecis,0.769,0.4,0.5,0,5
Esplanada,0.735,0.2,0,0,5
Muniz Freire,0.658,0.2,0,0,5
Promissão,0.628,0.2,0,0,5
Campo Redondo,0.654,0.6,0.5,0.3333333333,5
Ceres,0.612,0.2,0,0,5
Palmeiras de Goiás,0.649,0.2,0,0,5
Abaetetuba,0.769,0.4,0,0.5,5
Porangatu,0.674,0.2,0,0,5
Simão Dias,0.684,0.2,0,0.25,5
Catende,0.708,0.4,0.25,0,5
Parelhas,0.655,0.2,0,0,5
Muzambinho,0.593,0.2,0,0,5
Ingá,0.666,0.2,0,0,5
Águas da Prata,0.544,0.2,0,0,5
São Paulo do Potengi,0.674,0.2,0.3333333333,0,5
Upanema,0.694,0.2,0,0,5
Cruzília,0.6,0.25,0,0,4
Raul Soares,0.58,0.25,0,1,4
Ibirá,0.593,0.25,0,0,4
Iúna,0.673,0.25,0,0,4
Arealva,0.546,0.5,0.3333333333,0,4
Carnaúba dos Dantas,0.663,0.25,0,0,4
Arapoti,0.68,0.5,0.3333333333,0,4
Nortelândia,0.649,0.25,0,0,4
São Luís do Paraitinga,0.592,0.25,0,0,4
Muritiba,0.683,0.25,0,0,4
Igarapé,0.683,0.25,0,0,4
Boqueirão,0.679,0.25,0,0,4
Imbituva,0.688,0.25,0,0,4
Segredo,0.618,0.5,0,0.5,4
Maripá,0.568,0.25,0,0,4
Lauro Muller,0.627,0.25,0.3333333333,0,4
Cananéia,0.651,0.75,0.6666666667,0,4
Barra,0.752,0.25,0,0,4
Salesópolis,0.64,0.5,0,0.5,4
Itaí,0.653,0.5,1,0,4
Rosário do Ivaí,0.594,0.25,0,0,4
Bom Jesus dos Perdões,0.668,0.25,0,0,4
Paranaíba,0.624,0.25,0,0,4
Rondon do Pará,0.747,0.25,0.5,0,4
Sapezal,0.798,0.25,0,0,4
Rolante,0.603,0.25,0,0,4
Carmo de Minas,0.665,0.5,0.3333333333,0,4
Itapissuma,0.727,0.5,0,0.3333333333,4
Água Doce do Norte,0.646,0.25,0,0,4
Central,0.674,0.25,0,0,4
São Francisco de Assis,0.537,0.5,0,1,4
Maragogi,0.769,0.5,0.5,0.5,4
Barra do Corda,0.732,0.5,0.6666666667,0,4
Arroio do Meio,0.568,0.25,0,0,4
São José do Vale do Rio Preto,0.643,0.5,0.3333333333,0,4
Pedro Osório,0.545,0.25,0,0,4
Sanharó,0.698,0.25,0,0,4
Macaparana,0.686,0.5,0,0.5,4
Pouso Redondo,0.656,0.25,0,0,4
Cambira,0.597,0.5,0.3333333333,0,4
Lagoa do Carro,0.7,0.25,0,0,4
Borda da Mata,0.576,0.25,0,0,4
Rio Branco do Ivaí,0.679,0.25,0,0,4
Lajedo,0.68,0.25,0,0,4
Alumínio,0.688,0.25,0.5,0,4
Jaguaré,0.717,0.25,0,0.5,4
Campo Novo,0.577,0.25,0,0,4
Perdigão,0.683,0.5,0,0.5,4
Garuva,0.692,0.5,0,0.5,4
São Bento do Una,0.706,0.25,0,0,4
Santa Rosa de Viterbo,0.611,0.75,0.3333333333,1,4
Campina Grande do Sul,0.704,0.25,0,0,4
Jaguariaíva,0.687,0.5,0.6666666667,0,4
Pedras de Fogo,0.713,0.5,0,1,4
Terra Nova,0.687,0.5,0.3333333333,0,4
Laurentino,0.61,0.25,0,0,4
Planura,0.677,0.25,0.5,0,4
Pitangueiras,0.688,0.25,0,0,4
Ribeirão,0.707,0.25,0,0,4
Santa Luzia do Pará,0.768,0.25,0,0,4
Arcos,0.614,0.25,0.3333333333,0,4
Nova Bassano,0.566,0.25,0,0.3333333333,4
Santa Izabel do Oeste,0.619,0.5,0,0.3333333333,4
Mamborê,0.613,0.25,0,0,4
Nova Esperança do Sudoeste,0.613,0.5,0.5,0.5,4
Rialma,0.633,0.5,0.3333333333,0,4
Altos,0.687,0.25,0,0,4
Flórida Paulista,0.631,0.5,1,0,4
São Lourenço do Oeste,0.635,0.25,0,0,4
Ibaretama,0.69,0.25,0,0,4
Pitanga,0.651,0.5,0.3333333333,0,4
Angicos,0.652,0.25,0,0,4
Abadiânia,0.67,0.25,0,0.5,4
Confresa,0.732,0.25,0,0,4
Santo Antônio do Descoberto,0.761,0.25,0,0,4
Rio Piracicaba,0.605,0.25,0.3333333333,0,4
Ouro Preto do Oeste,0.696,0.25,0,0,4
Várzea da Palma,0.693,0.25,0,0,4
Coronel Vivida,0.609,0.25,0.5,0,4
Jacinto Machado,0.603,0.25,0,0,4
Goioerê,0.608,0.25,0,0,4
Tapira,0.561,0.25,0,0,4
Capão do Leão,0.631,0.25,0,0,4
Camocim,0.724,0.5,0.3333333333,0,4
Guaíra,0.643,0.25,0.3333333333,0,4
Luís Eduardo Magalhães,0.817,0.5,0.6666666667,0,4
Elói Mendes,0.629,0.25,0,0,4
Buriti Alegre,0.585,0.25,0.3333333333,0,4
Anicuns,0.639,0.25,0,0,4
Capinópolis,0.62,0.5,0.5,0,4
Arroio Grande,0.579,0.25,0,0,4
Taquaritinga do Norte,0.697,0.25,0,0,4
Conceição do Castelo,0.644,0.25,0,0,4
São Sepé,0.539,0.25,0,0,4
Piracaia,0.621,0.25,0,0,4
Marechal Deodoro,0.732,0.25,0,0,4
Álvares Machado,0.614,0.5,1,0,4
Paudalho,0.722,0.25,0,0,4
Buritizeiro,0.715,0.25,0,1,4
Cambuquira,0.591,0.25,0,0,4
São Domingos do Prata,0.582,0.25,0,0,4
Angatuba,0.631,0.25,0,0,4
Ibicaraí,0.641,0.25,0,0,4
Turmalina,0.698,0.5,1,0,4
Dois Córregos,0.637,0.25,0,0,4
Jaguari,0.509,0.5,0.5,0,4
Caaporã,0.752,0.25,0,0,4
Guaçuí,0.637,0.5,0.5,0,4
Valente,0.674,0.25,0,0,4
Campo do Meio,0.606,0.25,0,0,4
Florânia,0.636,0.25,0,0,4
Pouso Alto,0.564,0.5,0.3333333333,0,4
Milhã,0.617,0.25,0,0,4
Miguelópolis,0.653,0.25,0,0,4
Restinga Seca,0.544,0.25,0,0,4
Tomé-Açu,0.786,0.25,0,0,4
Alto Feliz,0.528,0.25,0,0,4
Riachão do Jacuípe,0.649,0.25,0,0,4
Manacapuru,0.786,0.25,0,0,4
Areia Branca,0.659,0.25,0,0,4
Pereiras,0.622,0.25,0,0,4
Breves,0.813,0.25,0,0,4
Minaçu,0.66,0.25,0,0,4
Lima Duarte,0.579,0.6666666667,0,1,3
Deodápolis,0.635,0.3333333333,0,0,3
Entre Rios,0.737,0.3333333333,0,0,3
Ribeira do Pombal,0.683,0.3333333333,0,0,3
Saudades,0.609,0.6666666667,0.5,0,3
Iepê,0.59,0.3333333333,0,0,3
Horizonte,0.763,0.6666666667,0,0.5,3
São José de Mipibu,0.71,0.6666666667,0.5,0,3
Fortaleza dos Valos,0.579,0.3333333333,0,0,3
Itaporanga d'Ajuda,0.743,0.3333333333,0.5,0,3
Alto Bela Vista,0.497,0.3333333333,0,0,3
Mostardas,0.572,0.3333333333,0,0,3
Holambra,0.659,0.3333333333,0,0,3
Carapebus,0.643,0.3333333333,0.5,0,3
Coromandel,0.6,0.6666666667,0,0.5,3
Poções,0.671,0.3333333333,0,0,3
Cacequi,0.576,0.6666666667,0.5,0,3
Canas,0.68,0.6666666667,0.5,0,3
Pequeri,0.591,0.3333333333,0,0,3
Tarumirim,0.601,0.3333333333,0,0,3
Parapuã,0.568,0.3333333333,0,0,3
Sales Oliveira,0.608,0.3333333333,0,0,3
Rio de Contas,0.594,0.6666666667,0.5,0,3
Pontal,0.728,0.3333333333,0,0,3
Palmeiras,0.692,0.6666666667,0,1,3
Arambaré,0.531,0.3333333333,0,0,3
Pitimbu,0.746,0.3333333333,0,0,3
Rio Branco do Sul,0.708,0.3333333333,0,0,3
Itapiranga,0.638,0.3333333333,0,0,3
Ascurra,0.611,0.6666666667,0.5,1,3
Condor,0.589,0.3333333333,0,0,3
Conceição de Macabu,0.634,0.3333333333,0,0,3
Desterro,0.678,0.3333333333,0,0,3
Pentecoste,0.695,0.3333333333,0.5,0,3
São Gonçalo do Pará,0.625,0.3333333333,0,0,3
Brasília de Minas,0.668,0.3333333333,0,0,3
Cametá,0.786,0.3333333333,0,0,3
Águas Formosas,0.663,0.3333333333,0,0,3
Itapuranga,0.602,0.3333333333,0,0,3
Quatro Barras,0.688,0.3333333333,0.5,0,3
Guidoval,0.584,0.3333333333,0,0,3
Fazenda Vilanova,0.61,0.6666666667,1,0,3
Rosana,0.639,0.6666666667,0,1,3
Ibaiti,0.637,0.3333333333,0,0,3
Cuité,0.642,0.3333333333,0,0,3
Rio Quente,0.683,0.6666666667,0,1,3
Mário Campos,0.693,0.3333333333,0,0,3
Rio Pomba,0.592,0.3333333333,0,0,3
Alto Araguaia,0.668,0.3333333333,0,0,3
Jaguapitã,0.621,0.3333333333,0,0,3
Campina Verde,0.568,0.3333333333,0,0,3
Caxambu,0.587,0.3333333333,0,0,3
Itacaré,0.754,0.3333333333,0,0,3
Nepomuceno,0.623,0.3333333333,0,0.5,3
Brejo Santo,0.7,0.3333333333,0,0,3
Santo Anastácio,0.576,0.6666666667,0,0.5,3
Castro Alves,0.689,0.3333333333,0,0.5,3
Alagoa Nova,0.681,0.3333333333,0.5,0,3
Catuípe,0.514,0.3333333333,0.5,0,3
Mato Grosso,0.662,0.3333333333,0,0,3
Lagoa Grande,0.749,0.3333333333,0,0,3
Rosário,0.745,0.3333333333,0.5,0,3
Toritama,0.784,0.3333333333,0,0,3
Tutóia,0.772,0.3333333333,0,0,3
Caconde,0.607,0.6666666667,1,0,3
Maria Helena,0.586,0.3333333333,0,0,3
Itaipulândia,0.657,0.3333333333,0,0,3
Nova Russas,0.644,0.3333333333,0,0,3
Espinosa,0.672,0.3333333333,0,0,3
Morungaba,0.65,0.3333333333,0.5,0,3
Quedas do Iguaçu,0.676,0.3333333333,0,0,3
Guarani das Missões,0.525,0.6666666667,0,0.5,3
Santo Amaro,0.673,0.6666666667,0.5,1,3
Aragarças,0.67,0.3333333333,1,0,3
Caibi,0.578,0.3333333333,0,0,3
Conceição,0.676,0.3333333333,0,0,3
São João do Itaperiú,0.646,0.6666666667,0.5,0,3
Concórdia do Pará,0.796,0.3333333333,0,0,3
Santa Rosa do Sul,0.614,0.3333333333,0,0,3
Iapu,0.625,0.3333333333,0,0,3
Seridó,0.729,0.3333333333,0,0,3
Curiúva,0.65,0.3333333333,1,0,3
Américo Brasiliense,0.697,0.3333333333,0,0,3
Matipó,0.689,0.3333333333,0.5,0,3
Ouroeste,0.616,0.6666666667,0,0.5,3
Capela de Santana,0.632,0.3333333333,0,0,3
Colinas do Tocantins,0.719,0.6666666667,0,0.5,3
Chopinzinho,0.627,0.3333333333,0,0,3
Paraí,0.56,0.3333333333,0,0,3
Ipanguaçu,0.722,0.3333333333,0,0,3
Catas Altas,0.667,0.3333333333,0,0,3
Vazante,0.644,0.3333333333,0,0,3
Laranjal do Jari,0.802,0.3333333333,0,0,3
Igaratá,0.632,0.3333333333,0,0,3
Caetité,0.677,0.3333333333,1,0,3
Tocantinópolis,0.726,0.3333333333,0,0,3
Agrolândia,0.647,0.3333333333,0,0,3
Itatinga,0.691,0.3333333333,0,0,3
Miracema do Tocantins,0.72,0.3333333333,0,0,3
Perdões,0.605,0.3333333333,0,0,3
Terra Boa,0.613,0.3333333333,0,0,3
Cachoeira,0.7,0.3333333333,0,0,3
Jequitinhonha,0.643,0.3333333333,0,0,3
Portalegre,0.634,0.3333333333,0,0,3
Custódia,0.67,0.3333333333,0,0,3
Itaobim,0.651,0.3333333333,0,0,3
Novo Mundo,0.687,0.3333333333,0,0,3
Guaraciaba do Norte,0.692,0.3333333333,0,0,3
Jaçanã,0.667,0.3333333333,0,0,3
Conceição do Araguaia,0.711,0.3333333333,0,0,3
Capitólio,0.593,0.3333333333,0,0,3
Planalto,0.678,0.6666666667,0,0.5,3
Nazaré da Mata,0.657,0.3333333333,0,0,3
Arroio do Tigre,0.604,0.3333333333,0,0,3
Alcobaça,0.713,0.3333333333,0,0,3
Guaraçaí,0.559,0.3333333333,0,0,3
Assaí,0.604,0.3333333333,0,0,3
Pindoretama,0.682,0.3333333333,0,0,3
Jandaia do Sul,0.583,0.3333333333,0,0,3
Santo Antônio das Missões,0.554,0.3333333333,0,0,3
Lucena,0.729,0.3333333333,0,0,3
Nordestina,0.694,0.3333333333,0,0,3
Joanópolis,0.601,0.3333333333,0,0,3
Monte Belo,0.602,0.6666666667,0.5,0,3
Vertentes,0.684,0.6666666667,0.5,1,3
Acopiara,0.643,0.3333333333,0,0,3
Paraíso do Norte,0.638,0.6666666667,0,1,3
Prudentópolis,0.645,0.3333333333,0,0,3
Coari,0.821,0.3333333333,0,0,3
Paulo Lopes,0.633,0.3333333333,0,0.5,3
Triunfo Potiguar,0.714,0.3333333333,0,0,3
Araci,0.724,0.3333333333,0,0,3
Comodoro,0.729,0.6666666667,0,1,3
Guaiçara,0.646,0.3333333333,0.5,0,3
Califórnia,0.604,0.3333333333,0,0.5,3
Augustinópolis,0.743,0.3333333333,0,0,3
Nerópolis,0.692,0.3333333333,0,0,3
Ubaporanga,0.641,0.3333333333,0,0,3
Campanha,0.621,0.3333333333,0,0,3
Aguaí,0.646,0.3333333333,0,0,3
Boca do Acre,0.777,0.6666666667,0.5,0,3
Alto Rio Doce,0.59,0.3333333333,0,1,3
Salto do Jacuí,0.632,0.3333333333,0,0,3
Umbaúba,0.739,0.3333333333,0,0,3
Riachuelo,0.753,0.3333333333,0,0,3
Presidente Dutra,0.722,0.3333333333,1,0,3
Igarapava,0.628,0.3333333333,0,0,3
Jaru,0.72,0.3333333333,0,0,3
Ipameri,0.621,0.3333333333,0,0,3
Caravelas,0.703,0.3333333333,0,0,3
Santa Maria da Vitória,0.688,0.6666666667,0,0.5,3
Monte Azul,0.609,0.3333333333,0,0,3
Ibiúna,0.661,0.3333333333,0,0,3
Pompéu,0.668,0.3333333333,0.5,0,3
São Domingos do Sul,0.512,0.3333333333,0,0,3
Amargosa,0.671,0.3333333333,0,0,3
Espírito Santo,0.694,0.3333333333,0,0,3
Nova Iorque,0.686,0.3333333333,0,0,3
Bocaiúva,0.686,0.3333333333,0,0,3
Ubatã,0.69,0.6666666667,0,0.5,3
Bom Retiro do Sul,0.594,0.3333333333,0,0,3
Neves Paulista,0.537,0.3333333333,0,0,3
Divino,0.648,0.3333333333,0,0.5,3
Casa Nova,0.718,0.6666666667,0,0.5,3
São Bentinho,0.641,0.3333333333,0,0,3
Ipu,0.666,0.3333333333,0,0,3
Alto do Rodrigues,0.701,0.3333333333,0,0,3
Duas Estradas,0.643,0.3333333333,0,0,3
Cairu,0.766,0.5,0,0,2
Presidente Bernardes,0.55,0.5,1,0,2
Itapagé,0.725,0.5,0,0,2
Sarapuí,0.645,0.5,0,0,2
São Benedito,0.695,0.5,0,0,2
Caculé,0.649,1,0,1,2
Tucunduva,0.507,0.5,0,0,2
Serrania,0.635,0.5,1,0,2
Presidente Olegário,0.624,0.5,1,0,2
Alecrim,0.465,0.5,0,0,2
Oriximiná,0.78,0.5,0,0,2
Água Santa,0.592,1,1,0,2
Barão de Antonina,0.597,1,1,1,2
Quatá,0.642,0.5,0,0,2
Araporã,0.69,0.5,0,0,2
Douradina,0.659,0.5,0,1,2
Rubiácea,0.645,0.5,0,0,2
Água Fria de Goiás,0.675,0.5,1,0,2
Tobias Barreto,0.691,0.5,0,0,2
Conceição do Mato Dentro,0.656,0.5,0,0,2
Laranja da Terra,0.581,0.5,0,0,2
Rio das Antas,0.616,0.5,0,0,2
Canaã,0.601,1,1,0,2
São Pedro do Butiá,0.518,0.5,1,0,2
Águas de Santa Bárbara,0.598,0.5,0,0,2
Nova Alvorada,0.587,0.5,0,0,2
Bueno Brandão,0.577,0.5,1,0,2
Eldorado dos Carajás,0.761,0.5,0,0,2
Luís Correia,0.724,0.5,0,1,2
Afogados da Ingazeira,0.671,0.5,0,0,2
Inhaúma,0.654,0.5,0,0,2
Campestre do Maranhão,0.763,0.5,0,0,2
Rondon,0.623,0.5,0,0,2
Jaramataia,0.732,0.5,0,0,2
Abre Campo,0.618,0.5,0,1,2
Ouvidor,0.624,0.5,0,0,2
Dias d'Ávila,0.742,1,0,1,2
Pedras Grandes,0.553,0.5,0,0,2
Ibaté,0.691,0.5,0,0,2
Itanhangá,0.712,0.5,1,0,2
Jeremoabo,0.689,0.5,0,0,2
Mucuri,0.734,0.5,0,1,2
Ibirapuã,0.656,0.5,0,0,2
Irineópolis,0.671,1,1,0,2
Paraíso,0.607,0.5,1,0,2
Castro,0.691,0.5,0,0,2
Florínia,0.579,0.5,0,0,2
Analândia,0.621,0.5,0,0,2
Barreira,0.701,0.5,0,0,2
Roseira,0.662,0.5,1,0,2
Jijoca de Jericoacoara,0.747,0.5,0,0,2
Tarumã,0.669,0.5,0,0,2
Tupanatinga,0.732,0.5,0,0,2
Rio Doce,0.567,0.5,0,0,2
Caetés,0.714,0.5,0,0,2
Carmo do Rio Claro,0.612,0.5,0,0,2
Elesbão Veloso,0.636,0.5,0,1,2
Imaruí,0.539,0.5,0,0,2
Santópolis do Aguapeí,0.66,0.5,1,0,2
Engenheiro Beltrão,0.605,1,1,1,2
Carandaí,0.623,0.5,0,0,2
Coroatá,0.728,0.5,0,0,2
Tucano,0.685,0.5,0,0,2
Paverama,0.563,0.5,1,0,2
Jambeiro,0.641,0.5,1,0,2
Campo Formoso,0.714,0.5,1,0,2
Conceição dos Ouros,0.641,0.5,0,0,2
Taguaí,0.676,0.5,1,0,2
São Pedro da Serra,0.622,0.5,0,0,2
Silva Jardim,0.657,0.5,0,0,2
Manoel Viana,0.57,0.5,0,0,2
Belmonte,0.707,0.5,0,0,2
Santa Maria de Jetibá,0.691,0.5,0,0,2
Chaves,0.797,0.5,0,0,2
Ilha Comprida,0.55,0.5,0,0,2
Juruaia,0.656,0.5,0,0,2
Uraí,0.57,0.5,0,0,2
Hidrolândia,0.674,0.5,0,0,2
Ferros,0.591,0.5,0,1,2
Matias Barbosa,0.595,0.5,0,0,2
Itiúba,0.696,0.5,0,0,2
Lábrea,0.796,0.5,0,0,2
Lajinha,0.664,0.5,0,0,2
Açucena,0.621,0.5,0,0,2
Assaré,0.663,0.5,0,0,2
Vila Bela da Santíssima Trindade,0.742,0.5,0,0,2
Cristiano Otoni,0.65,0.5,0,0,2
Modelo,0.598,0.5,0,0,2
São José do Calçado,0.581,0.5,0,0,2
São Thomé das Letras,0.662,0.5,0,0,2
Vale do Paraíso,0.688,0.5,0,0,2
Silvianópolis,0.57,0.5,0,0,2
Retirolândia,0.68,0.5,0,0,2
Tibau,0.69,0.5,0,0,2
Santa Helena,0.615,0.5,0,0,2
Estação,0.563,0.5,0,0,2
Barcelos,0.799,0.5,1,0,2
Ibirapuitã,0.573,1,0,1,2
Almeirim,0.781,0.5,0,0,2
Sertanópolis,0.597,0.5,0,0,2
Bela Vista de Minas,0.64,0.5,0,0,2
Passagem Franca,0.719,0.5,0,0,2
Rio Acima,0.667,1,0,1,2
Queimadas,0.673,0.5,0,0,2
Porangaba,0.576,0.5,1,0,2
Alvinópolis,0.602,0.5,0,0,2
Mamonas,0.58,0.5,0,0,2
Piumhi,0.604,0.5,0,0,2
Três Ranchos,0.584,0.5,0,1,2
Monteiro Lobato,0.602,0.5,0,0,2
Serra da Raiz,0.67,0.5,0,0,2
Munhoz de Melo,0.57,0.5,0,1,2
Timbé do Sul,0.6,0.5,0,1,2
Vitória do Mearim,0.738,0.5,0,0,2
Santana do Manhuaçu,0.664,0.5,0,0,2
Camargo,0.534,0.5,0,0,2
Bom Jardim de Minas,0.57,0.5,1,0,2
Teodoro Sampaio,0.667,0.5,0,0,2
Paraíso do Sul,0.543,0.5,0,0,2
Indiara,0.69,0.5,0,0,2
Oliveira dos Brejinhos,0.657,0.5,0,0,2
Pérola,0.58,0.5,0,0,2
Pedro Gomes,0.636,0.5,0,0,2
Moema,0.627,0.5,0,0,2
Rio dos Cedros,0.59,0.5,0,0,2
Joaquim Távora,0.614,0.5,0,0,2
Pedregulho,0.649,0.5,0,0,2
Tio Hugo,0.589,0.5,0,0,2
Pocinhos,0.685,0.5,0,0,2
Periquito,0.677,0.5,0,0,2
Monte Azul Paulista,0.605,0.5,0,0,2
Meleiro,0.606,0.5,0,0,2
Cabrobó,0.733,0.5,0,0,2
Jaciara,0.681,0.5,0,0,2
João Lisboa,0.732,1,0,1,2
Itambacuri,0.656,0.5,0,0,2
Piratuba,0.575,0.5,0,0,2
Tarabai,0.659,0.5,0,0,2
Pires do Rio,0.619,0.5,0,0,2
Contenda,0.664,0.5,0,0,2
Juína,0.695,0.5,0,0,2
Itaguara,0.606,0.5,0,0,2
Chapada dos Guimarães,0.668,1,0,1,2
Santa Brígida,0.71,0.5,0,0,2
Altônia,0.59,0.5,0,0,2
Iranduba,0.774,0.5,0,1,2
Dores do Indaiá,0.549,0.5,0,0,2
Rio Preto da Eva,0.783,0.5,0,0,2
Muçum,0.493,0.5,0,0,2
Canelinha,0.667,0.5,0,0,2
Major Isidoro,0.705,0.5,0,0,2
Juquiá,0.644,0.5,0,0,2
Viradouro,0.636,0.5,0,0,2
Pedralva,0.608,0.5,0,0,2
Dom Pedro de Alcântara,0.508,0.5,0,0,2
Marco,0.753,0.5,0,0,2
Lucélia,0.601,0.5,0,0,2
Padre Bernardo,0.705,0.5,0,0,2
Buritama,0.594,0.5,0,0,2
Mãe do Rio,0.76,0.5,1,0,2
Avanhandava,0.687,0.5,0,0,2
Uruará,0.783,0.5,0,0,2
Céu Azul,0.617,0.5,0,0,2
Abadia de Goiás,0.684,0.5,0,0,2
Minas Novas,0.737,0.5,1,0,2
Abelardo Luz,0.678,0.5,1,0,2
Gameleira,0.743,0.5,0,0,2
Bom Retiro,0.66,0.5,0,0,2
Junqueirópolis,0.581,0.5,0,0,2
São Lourenço da Serra,0.662,0.5,0,0,2
Dom Aquino,0.629,0.5,0,0,2
Pérola d'Oeste,0.561,0.5,1,0,2
Sumé,0.63,0.5,0,0,2
Clevelândia,0.634,0.5,0,0,2
Madalena,0.699,0.5,0,0,2
Tapurah,0.76,0.5,0,0,2
Zabelê,0.656,0.5,1,0,2
Ourém,0.746,0.5,0,0,2
Boa Vista do Tupim,0.696,0.5,0,1,2
Camapuã,0.634,0.5,0,0,2
Juara,0.704,1,0,1,2
Serra do Mel,0.725,0.5,1,0,2
Bodoquena,0.688,0.5,0,0,2
Rafard,0.633,0.5,0,0,2
Tabocas do Brejo Velho,0.682,0.5,1,0,2
Boa Ventura de São Roque,0.69,0.5,0,0,2
Nonoai,0.61,0.5,0,0,2
Jardim de Piranhas,0.673,0.5,0,0,2
Wenceslau Braz,0.616,0.5,0,0,2
Camocim de São Félix,0.671,0.5,0,0,2
Cruzeta,0.614,0.5,0,0,2
Pratápolis,0.544,0.5,0,0,2
Serra do Navio,0.792,0.5,0,0,2
Seberi,0.567,0.5,0,0,2
Capim Grosso,0.701,1,1,0,2
Cunha,0.613,0.5,0,0,2
Campestre,0.602,0.5,0,0,2
Uruçuí,0.718,0.5,0,0,2
Exu,0.705,0.5,0,0,2
