MUNICIPIO,Y,X,W1,W2,N
Ipanema,0.485,0.0416666667,0.0833333333,0,24
Casimiro de Abreu,0.493,0.0833333333,0.1333333333,0,24
Rolândia,0.492,0,0,0,24
Macau,0.49,0.1666666667,0.125,0.25,24
Teixeira de Freitas,0.492,0.0416666667,0.0625,0,24
Sapucaia,0.5,0.0833333333,0.1176470588,0,24
Cruzeiro do Sul,0.5,0.125,0.0625,0.25,24
Goiatuba,0.499,0.1666666667,0,0.25,24
São Lourenço do Sul,0.502,0.125,0,0.375,24
Pará de Minas,0.494,0.0416666667,0,0.0909090909,24
Iguatu,0.481,0.0833333333,0.1333333333,0,24
Batatais,0.491,0.0434782609,0,0.1111111111,23
Irati,0.493,0.1739130435,0.3076923077,0,23
Andradina,0.491,0.0434782609,0,0.0666666667,23
Campo Largo,0.495,0.1739130435,0.0666666667,0.375,23
Serra Talhada,0.477,0.0434782609,0.0666666667,0,23
Bebedouro,0.487,0.0869565217,0.0526315789,0.25,23
Paraíso do Tocantins,0.498,0.0869565217,0.125,0,23
Imbé,0.49,0.1739130435,0.1875,0.1428571429,23
Canguçu,0.504,0.0869565217,0.1666666667,0,23
Francisco Morato,0.496,0.0869565217,0,0.1666666667,23
Planaltina,0.497,0.0869565217,0,0.25,23
Marmelópolis,0.502,0.0434782609,0,0.0666666667,23
São Mateus do Sul,0.504,0.1739130435,0.1538461538,0.2,23
Jaboticabal,0.486,0,0,0,23
Cachoeiras de Macacu,0.499,0,0,0,23
Aparecida,0.483,0.1363636364,0.0769230769,0.2222222222,22
Xanxerê,0.489,0.0909090909,0,0.2,22
São Luiz Gonzaga,0.487,0.0909090909,0,0.1818181818,22
Pedro Leopoldo,0.489,0.0909090909,0.0714285714,0.125,22
Cidreira,0.493,0.1363636364,0.2857142857,0.0666666667,22
Miguel Pereira,0.476,0,0,0,22
Igrejinha,0.488,0.1363636364,0.0833333333,0.2,22
Lençóis Paulista,0.497,0.0909090909,0,0.1666666667,22
Iguape,0.501,0.1363636364,0.1818181818,0.0909090909,22
Paracatu,0.501,0.1363636364,0.1666666667,0.1,22
Cristalina,0.515,0.1363636364,0.1818181818,0.0909090909,22
Picos,0.478,0.0909090909,0.1176470588,0,22
Não-Me-Toque,0.493,0.0454545455,0,0.1,22
Guararapes,0.493,0.0454545455,0.0833333333,0,22
Braga,0.504,0.0454545455,0,0.0909090909,22
Pomerode,0.501,0.2272727273,0,0.3846153846,22
Carlos Barbosa,0.503,0.1363636364,0.1176470588,0.2,22
Bayeux,0.479,0.0454545455,0,0.1111111111,22
Forquilhinha,0.502,0.2727272727,0.2142857143,0.375,22
Guará,0.498,0.1428571429,0,0.3,21
Laranjeiras do Sul,0.487,0.1904761905,0.2,0.1818181818,21
Monte Carmelo,0.504,0.1428571429,0.1538461538,0.125,21
Araguari,0.493,0.0952380952,0,0.25,21
Medianeira,0.492,0.0952380952,0.0625,0.2,21
Nova Petrópolis,0.492,0.0952380952,0.0909090909,0.1,21
Nova Serrana,0.517,0.1904761905,0.25,0,21
Timbó,0.496,0.0952380952,0,0.2,21
São Roque,0.492,0.1904761905,0.1538461538,0.25,21
Ariquemes,0.504,0,0,0,21
Boa Viagem,0.502,0.0476190476,0,0.1428571429,21
Candelária,0.489,0.1904761905,0.1333333333,0.3333333333,21
Belo Jardim,0.48,0.0476190476,0,0.1666666667,21
Olímpia,0.494,0.0476190476,0.0714285714,0,21
Porto União,0.491,0.0952380952,0.2222222222,0,21
Formosa,0.499,0,0,0,21
Guaporé,0.488,0.0476190476,0.0714285714,0,21
Lucas do Rio Verde,0.527,0.0952380952,0,0.1818181818,21
Mundo Novo,0.507,0.0952380952,0.1333333333,0,21
Laranjeiras,0.488,0.0952380952,0.0769230769,0.125,21
Matão,0.495,0.1428571429,0.1,0.1818181818,21
Alagoinhas,0.474,0.0476190476,0.0555555556,0,21
Ilha Solteira,0.487,0.15,0,0.2142857143,20
Novo Brasil,0.517,0.1,0.1,0.1,20
Irecê,0.484,0.3,0.4545454545,0.1111111111,20
Camboriú,0.5,0.1,0.1111111111,0.0909090909,20
Ubá,0.495,0.1,0.1,0.1,20
Palmeira das Missões,0.485,0.05,0,0.1111111111,20
Sousa,0.483,0.05,0,0.25,20
Mairiporã,0.506,0.15,0.1428571429,0.1666666667,20
Taguatinga,0.524,0.1,0.0909090909,0.1111111111,20
Frederico Westphalen,0.49,0.05,0,0.0909090909,20
Mococa,0.499,0,0,0,20
Adamantina,0.485,0.05,0.1,0,20
Panamá,0.511,0.1,0.1111111111,0.0909090909,20
Xangri-lá,0.499,0.1,0.0714285714,0.1666666667,20
Santa Cruz das Palmeiras,0.509,0.25,0.1818181818,0.3333333333,20
Telêmaco Borba,0.492,0.1,0.0625,0.25,20
São Gonçalo do Amarante,0.493,0.1,0.1333333333,0,20
Mafra,0.496,0.1,0.0909090909,0.1111111111,20
Mangaratiba,0.493,0.0526315789,0,0.1,19
Tijucas,0.501,0.0526315789,0.0714285714,0,19
Lagarto,0.49,0.1052631579,0.0909090909,0.125,19
Maranguape,0.499,0,0,0,19
Campo Belo,0.488,0.1052631579,0.125,0.0909090909,19
Portão,0.502,0.1052631579,0,0.1818181818,19
Rio Verde,0.51,0,0,0,19
Boa Esperança,0.5,0.0526315789,0.1,0,19
Vitória de Santo Antão,0.48,0.0526315789,0,0.125,19
Estância Velha,0.494,0.0526315789,0,0.1111111111,19
Jataí,0.5,0.0526315789,0.0769230769,0,19
Butiá,0.492,0.0526315789,0.1,0,19
Pirapora,0.49,0.1052631579,0,0.25,19
Barra Velha,0.496,0.1052631579,0,0.2222222222,19
São Manuel,0.489,0.0526315789,0,0.1428571429,19
Três Coroas,0.496,0.1578947368,0.1428571429,0.1666666667,19
Veranópolis,0.487,0.2631578947,0.125,0.3636363636,19
Bombinhas,0.503,0.0526315789,0.0909090909,0,19
Pompéia,0.491,0.1578947368,0.2,0.1111111111,19
Paulo Afonso,0.479,0.0526315789,0.0714285714,0,19
Porto Nacional,0.499,0,0,0,18
Esmeraldas,0.502,0.1111111111,0.25,0,18
Eunápolis,0.493,0.1111111111,0.2,0,18
Taquaritinga,0.494,0,0,0,18
Serra Negra do Norte,0.502,0.1111111111,0.1,0.125,18
Itaqui,0.499,0.2222222222,0.3076923077,0,18
Piraquara,0.517,0.0555555556,0,0.1666666667,18
Ivoti,0.493,0.0555555556,0.0769230769,0,18
Horizontina,0.488,0.1111111111,0.1818181818,0,18
Aracruz,0.499,0.1111111111,0,0.2857142857,18
Orlândia,0.49,0,0,0,18
Embu-Guaçu,0.497,0,0,0,18
Itupeva,0.508,0.2222222222,0.1818181818,0.2857142857,18
Tiradentes,0.494,0.1111111111,0.0909090909,0.1428571429,18
Tangará da Serra,0.503,0.0555555556,0.0833333333,0,18
Cocal do Sul,0.496,0,0,0,18
Nova Bréscia,0.512,0.0555555556,0,0.1,18
Encantado,0.484,0.1176470588,0,0.2,17
Goianésia,0.505,0.0588235294,0.0714285714,0,17
Lagoa da Prata,0.497,0,0,0,17
Jacupiranga,0.51,0.1764705882,0.125,0.2222222222,17
Andradas,0.501,0.0588235294,0.0769230769,0,17
Guadalupe,0.496,0,0,0,17
Garça,0.486,0,0,0,17
Campo Limpo Paulista,0.491,0.1176470588,0,0.4,17
Santo Antônio do Monte,0.508,0,0,0,17
Guaratuba,0.498,0.2352941176,0.2,0.2857142857,17
Balneário Pinhal,0.492,0,0,0,17
Fernandópolis,0.487,0.1764705882,0.1818181818,0.1666666667,17
Santo Antônio de Jesus,0.472,0.1176470588,0.2,0,17
Jaraguá,0.507,0.0588235294,0,0.1,17
Três Passos,0.49,0.1176470588,0,0.1666666667,17
Sacramento,0.508,0.1176470588,0.1,0.1428571429,17
Carmo do Rio Verde,0.509,0,0,0,17
Balsas,0.498,0.0588235294,0.0909090909,0,17
Naviraí,0.5,0,0,0,16
Pesqueira,0.487,0.0625,0,0.125,16
Aveiro,0.528,0.0625,0.1111111111,0,16
Barra Bonita,0.49,0.0625,0,0.2,16
Nova Prata,0.495,0.0625,0.1,0,16
Açailândia,0.501,0,0,0,16
Bonito,0.495,0,0,0,16
Piúma,0.494,0.0625,0,0.1428571429,16
Gravatá,0.483,0.0625,0.0833333333,0,16
Bom Jardim,0.502,0,0,0,16
Bom Despacho,0.496,0.375,0.25,0.75,16
Rosário do Sul,0.486,0,0,0,16
Novo Horizonte,0.499,0.0625,0.1111111111,0,16
Osvaldo Cruz,0.503,0.0625,0,0.2,16
Itapira,0.495,0,0,0,16
Palotina,0.488,0,0,0,16
Almirante Tamandaré,0.496,0.125,0.1538461538,0,16
Mineiros,0.513,0.125,0.1428571429,0.1111111111,16
Ipiranga,0.518,0,0,0,16
Santa Cruz do Capibaribe,0.484,0,0,0,16
Gurupi,0.497,0.0625,0,0.2,16
Xaxim,0.497,0.0625,0,0.125,16
Humaitá,0.525,0.0625,0.1,0,16
Altamira,0.503,0.0625,0.0833333333,0,16
Currais Novos,0.478,0.0625,0.0833333333,0,16
Três de Maio,0.484,0.2,0,0.3,15
São Jerônimo,0.498,0.1333333333,0.2,0,15
Vargem Grande Paulista,0.496,0.0666666667,0,0.1428571429,15
Japeri,0.504,0.0666666667,0,0.125,15
Rio Brilhante,0.512,0.1333333333,0.1666666667,0.1111111111,15
Porto Feliz,0.502,0.0666666667,0,0.125,15
Itapetinga,0.49,0.2,0.2307692308,0,15
Cruzeiro do Oeste,0.489,0.1333333333,0.1818181818,0,15
Porteirinha,0.5,0.2,0.3333333333,0.1666666667,15
Itapuí,0.505,0.2666666667,0.5,0,15
Rio Negro,0.498,0.2666666667,0.4444444444,0,15
Timon,0.486,0,0,0,15
Guaramirim,0.507,0.2666666667,0.1666666667,0.3333333333,15
Santa Vitória do Palmar,0.499,0.2,0.1111111111,0.3333333333,15
Marcelino Ramos,0.498,0,0,0,15
Barão de Cocais,0.495,0.2666666667,0.125,0.4285714286,15
Janaúba,0.491,0.0666666667,0,0.1666666667,15
São Fidélis,0.49,0,0,0,15
Soledade,0.49,0,0,0,15
Guapimirim,0.491,0.0666666667,0.1111111111,0,15
Paragominas,0.504,0,0,0,15
Várzea Paulista,0.499,0.0666666667,0.0769230769,0,15
Cordeiro,0.479,0.1428571429,0.2,0.1111111111,14
Senador Canedo,0.5,0.2142857143,0.1428571429,0.2857142857,14
Barbalha,0.486,0,0,0,14
Espírito Santo do Pinhal,0.489,0.0714285714,0,0.1111111111,14
Jacarezinho,0.489,0,0,0,14
São João da Barra,0.496,0.0714285714,0,0.1111111111,14
Carmo,0.493,0,0,0,14
Brás Pires,0.501,0,0,0,14
Ibirubá,0.491,0.1428571429,0.1111111111,0.2,14
Paty do Alferes,0.486,0.1428571429,0,0.2222222222,14
Cambé,0.489,0.2142857143,0.0909090909,0.6666666667,14
Alagoinha,0.502,0.0714285714,0,0.125,14
Cajati,0.505,0,0,0,14
Jales,0.489,0,0,0,14
Pedreira,0.496,0.1428571429,0.125,0.1666666667,14
Vista Alegre,0.494,0.0714285714,0,0.1428571429,14
Chapadão do Sul,0.523,0.2142857143,0.25,0.1666666667,14
Curitibanos,0.491,0.0714285714,0.2,0,14
Capinzal,0.493,0.1428571429,0.125,0.1666666667,14
Socorro,0.496,0.0714285714,0,0.125,14
Quixadá,0.493,0,0,0,14
Macaíba,0.496,0.0714285714,0,0.3333333333,14
Capanema,0.495,0.1428571429,0.2222222222,0,14
São Sebastião do Caí,0.49,0,0,0,14
Russas,0.493,0.1428571429,0.1666666667,0.125,14
Ituporanga,0.499,0.0714285714,0,0.2,14
Novo Gama,0.491,0.1538461538,0.3333333333,0,13
São João,0.49,0.1538461538,0.2,0.125,13
São Cristóvão,0.487,0.3076923077,0.5714285714,0,13
Bezerros,0.478,0.2307692308,0.3333333333,0.1428571429,13
Porto Real,0.497,0.0769230769,0,0.1428571429,13
Mendes,0.482,0.0769230769,0.1428571429,0,13
Itatiaia,0.494,0.1538461538,0.1111111111,0.25,13
Ipojuca,0.495,0.1538461538,0.1111111111,0.25,13
Cantagalo,0.507,0.1538461538,0.1666666667,0.1428571429,13
Areado,0.504,0.0769230769,0.125,0,13
Santa Fé do Sul,0.482,0,0,0,13
Aracati,0.494,0,0,0,13
Sengés,0.514,0.1538461538,0.4,0,13
Cabedelo,0.477,0.1538461538,0.2,0,13
Teutônia,0.496,0.0769230769,0.1428571429,0,13
Tapes,0.491,0.0769230769,0.125,0,13
Caeté,0.487,0.1538461538,0.1,0.3333333333,13
Paraguaçu Paulista,0.503,0.1538461538,0.1666666667,0.1428571429,13
Colorado,0.494,0.0769230769,0.25,0,13
Ivaiporã,0.485,0.1538461538,0.1666666667,0.1428571429,13
Taquari,0.486,0,0,0,13
Monte Alto,0.493,0.0769230769,0,0.1428571429,13
Trindade,0.492,0,0,0,13
Pederneiras,0.503,0.0769230769,0.1666666667,0,13
Santa Rita do Sapucaí,0.5,0.0769230769,0.125,0,13
Sirinhaém,0.505,0,0,0,13
Pau dos Ferros,0.487,0.0769230769,0.1428571429,0,13
Salgueiro,0.488,0.0769230769,0.1111111111,0,13
Candeias,0.485,0,0,0,13
Louveira,0.506,0.0769230769,0,0.5,13
Ibirama,0.5,0,0,0,12
Rio das Pedras,0.506,0.1666666667,0,0.2857142857,12
Porto Belo,0.497,0.0833333333,0,0.25,12
Pariquera-Açu,0.495,0,0,0,12
Águas Lindas de Goiás,0.5,0.0833333333,0.2,0,12
Carangola,0.486,0.0833333333,0.1111111111,0,12
Itápolis,0.496,0.0833333333,0,0.2,12
Santana do Paraíso,0.501,0.1666666667,0.4,0,12
Marechal Cândido Rondon,0.488,0,0,0,12
Santa Cruz do Rio Pardo,0.49,0,0,0,12
Flores da Cunha,0.5,0.0833333333,0,0.25,12
Floriano,0.473,0.0833333333,0.1,0,12
Frutal,0.506,0.1666666667,0.25,0.125,12
Barra dos Coqueiros,0.489,0.0833333333,0.1,0,12
Marituba,0.498,0.0833333333,0.1,0,12
Santa Helena de Goiás,0.502,0.0833333333,0,0.125,12
São José de Ribamar,0.483,0.1666666667,0,0.2857142857,12
Estrela,0.494,0,0,0,12
Primavera do Leste,0.509,0.1666666667,0.2222222222,0,12
Penápolis,0.488,0.0833333333,0,1,12
Canindé,0.496,0,0,0,12
Itamaraju,0.499,0,0,0,12
Jaguaruna,0.499,0.0833333333,0.5,0,12
Tietê,0.495,0.0833333333,0.1,0,12
Cidade Ocidental,0.491,0,0,0,12
Palmares,0.484,0.1666666667,0.1111111111,0.3333333333,12
Nova Venécia,0.502,0,0,0,12
Dois Vizinhos,0.497,0.3333333333,0.2857142857,0.4,12
Itabaiana,0.489,0,0,0,12
Siderópolis,0.499,0.0833333333,0.1666666667,0,12
Feliz,0.499,0.25,0.4285714286,0,12
Nova Veneza,0.505,0.1666666667,0.25,0.125,12
Fraiburgo,0.497,0,0,0,12
Dracena,0.495,0.0833333333,0.1,0,12
Nossa Senhora do Socorro,0.487,0.0833333333,0,0.1428571429,12
São Joaquim de Bicas,0.538,0.0833333333,0.1111111111,0,12
Uruaçu,0.499,0,0,0,12
Cachoeira Paulista,0.49,0.0833333333,0,0.1111111111,12
Nova Andradina,0.499,0.0833333333,0.1111111111,0,12
Quaraí,0.488,0.1666666667,0.2,0,12
Apodi,0.5,0,0,0,12
Penedo,0.485,0,0,0,12
Vila Maria,0.501,0.0909090909,0.1,0,11
Miracema,0.485,0,0,0,11
Pinhalzinho,0.501,0.0909090909,0.1428571429,0,11
Forquilha,0.495,0.1818181818,0.1428571429,0.25,11
Pacatuba,0.492,0.1818181818,0.2857142857,0,11
Itaiópolis,0.513,0.4545454545,0.75,0.2857142857,11
Rio Verde de Mato Grosso,0.502,0,0,0,11
Carpina,0.475,0.0909090909,0,0.25,11
Turvo,0.494,0.0909090909,0.2,0,11
Casa Branca,0.53,0.0909090909,0,0.2,11
Crateús,0.488,0,0,0,11
Orleans,0.497,0.0909090909,0,0.125,11
Manhuaçu,0.493,0.0909090909,0,0.25,11
Porto Ferreira,0.496,0,0,0,11
Conceição da Barra,0.498,0,0,0,11
Palmares do Sul,0.498,0.2727272727,0.3333333333,0.2,11
São João Nepomuceno,0.486,0,0,0,11
Alta Floresta,0.508,0,0,0,11
Leopoldina,0.48,0.1818181818,0.4,0,11
Caçapava do Sul,0.485,0,0,0,11
Fernando de Noronha,0.491,0.1818181818,0.2222222222,0,11
Bandeirantes,0.483,0.1818181818,0.2222222222,0,11
Três Marias,0.497,0.0909090909,0,0.125,11
Goiana,0.484,0.0909090909,0,0.2,11
Vera Cruz,0.49,0.0909090909,0.125,0,11
Rio Negrinho,0.501,0,0,0,11
Capivari de Baixo,0.484,0,0,0,11
Cajazeiras,0.478,0,0,0,11
Tremembé,0.529,0.0909090909,0,0.1428571429,11
Andaraí,0.514,0.3636363636,0.4285714286,0.25,11
Brumadinho,0.501,0.0909090909,0,0.1428571429,11
Quissamã,0.496,0.0909090909,0,0.1666666667,11
Barcarena,0.504,0,0,0,11
Santo Antônio da Platina,0.492,0,0,0,11
Oeiras,0.478,0.1818181818,0.4,0,11
Cruz das Almas,0.472,0.1818181818,0.2,0,11
Bragança,0.506,0.1818181818,0.3333333333,0,11
Nova Viçosa,0.504,0.1818181818,0.1666666667,0.2,11
Cláudio,0.508,0,0,0,11
Itacoatiara,0.512,0.2727272727,0.25,0.3333333333,11
Pinheiros,0.502,0.1818181818,0.125,0.3333333333,11
Balneário Arroio do Silva,0.495,0,0,0,11
Santo Antônio de Pádua,0.492,0.0909090909,0,0.3333333333,11
Espera Feliz,0.503,0.0909090909,0,0.5,11
Simões Filho,0.491,0.0909090909,0,0.3333333333,11
Morrinhos,0.501,0,0,0,11
Nanuque,0.49,0.1818181818,0.1666666667,0.2,11
Itapoá,0.504,0.0909090909,0.125,0,11
Agudos,0.495,0,0,0,11
Matozinhos,0.494,0.0909090909,0.1111111111,0,11
Timbaúba,0.481,0.0909090909,0.1,0,11
Bacabal,0.478,0.0909090909,0,0.2,11
Guanambi,0.488,0,0,0,11
Guararema,0.503,0,0,0,11
Brumado,0.491,0.0909090909,0,0.25,11
Cacoal,0.498,0.0909090909,0,0.3333333333,11
Morro da Fumaça,0.501,0.2,0.2,0.2,10
Urupês,0.497,0.2,0,0.25,10
Balneário Barra do Sul,0.495,0,0,0,10
Santa Inês,0.477,0.1,0.125,0,10
Dois Irmãos,0.495,0.2,0.2857142857,0,10
Giruá,0.488,0.2,0.3333333333,0,10
Açu,0.491,0.2,0,0.5,10
Capixaba,0.529,0,0,0,10
Xambrê,0.499,0.1,0.2,0,10
Abaetetuba,0.508,0.2,0.6666666667,0,10
Pitangui,0.496,0,0,0,10
Cornélio Procópio,0.484,0.1,0.1428571429,0,10
Mandaguari,0.491,0.1,0,0.5,10
Guariba,0.505,0,0,0,10
Pirajuí,0.554,0,0,0,10
Pereira Barreto,0.492,0.1,0,0.3333333333,10
Paço do Lumiar,0.484,0.1,0,0.2,10
Sena Madureira,0.519,0.2,0,0.4,10
João Pinheiro,0.509,0.2,0.1428571429,0.3333333333,10
Mairinque,0.498,0.1,0.1666666667,0,10
Aquiraz,0.511,0.2,0.1428571429,0.3333333333,10
Arroio Grande,0.497,0.1,0.1666666667,0,10
Cáceres,0.501,0.1,0.1428571429,0,10
Barra de São Francisco,0.502,0,0,0,10
Presidente Epitácio,0.489,0,0,0,10
Pirenópolis,0.513,0.1,0.1428571429,0,10
Luz,0.499,0,0,0,10
Coelho Neto,0.492,0.1,0.125,0,10
Piratini,0.51,0.1,0.3333333333,0,10
Capivari,0.501,0,0,0,10
Braço do Norte,0.501,0.1,0.125,0,10
São Francisco de Paula,0.507,0,0,0,10
Presidente Venceslau,0.499,0.1,0.1428571429,0,10
Salinas,0.492,0.2,0.1666666667,0.25,10
São Marcos,0.49,0.1,0,0.5,10
Nova Cruz,0.493,0.1,0.1428571429,0,10
Ribeirão,0.489,0,0,0,9
José Bonifácio,0.499,0,0,0,9
Alegre,0.497,0,0,0,9
Redenção,0.503,0.1111111111,0,0.2,9
Tanguá,0.498,0,0,0,9
Rio Pardo,0.487,0.1111111111,0.25,0,9
Bady Bassitt,0.496,0.2222222222,0.5,0,9
Cerro Largo,0.498,0.3333333333,0.3333333333,0.3333333333,9
Bom Jesus da Lapa,0.499,0.2222222222,0,0.5,9
São José da Bela Vista,0.513,0,0,0,9
Bela Vista do Toldo,0.517,0,0,0,9
Terra de Areia,0.502,0,0,0,9
São Gabriel da Palha,0.499,0,0,0,9
Sarzedo,0.499,0,0,0,9
Iporá,0.489,0.2222222222,0.1428571429,0.5,9
Paraisópolis,0.505,0.2222222222,0.2857142857,0,9
Ceará-Mirim,0.495,0,0,0,9
Águas de Lindóia,0.49,0,0,0,9
Itapipoca,0.502,0,0,0,9
Almenara,0.504,0,0,0,9
Governador Celso Ramos,0.511,0.2222222222,0.25,0.2,9
Itaú de Minas,0.495,0,0,0,9
Espumoso,0.494,0,0,0,9
Arcos,0.498,0.1111111111,0.1666666667,0,9
Arroio dos Ratos,0.488,0.1111111111,0.1428571429,0,9
Carapebus,0.508,0,0,0,9
Barra do Ribeiro,0.497,0.3333333333,0,0.4285714286,9
Machado,0.5,0,0,0,9
Triunfo,0.501,0.2222222222,0.2,0.25,9
Piquete,0.483,0,0,0,9
Bom Jesus,0.5,0,0,0,9
Monte Alegre,0.514,0,0,0,9
Cambuí,0.5,0,0,0,9
Santa Rosa de Viterbo,0.494,0.2222222222,0.25,0.2,9
Limoeiro,0.484,0,0,0,9
Fazenda Rio Grande,0.497,0,0,0,9
Pilar,0.485,0,0,0,9
Tamandaré,0.503,0,0,0,9
Lajedo,0.476,0,0,0,9
São João Batista,0.506,0.1111111111,0,0.1666666667,9
Rolim de Moura,0.497,0.1111111111,0.125,0,9
Cerquilho,0.496,0.2222222222,0.2857142857,0,9
Mirassol,0.491,0.1111111111,0.1428571429,0,9
Colinas,0.496,0.1111111111,0,0.5,9
Surubim,0.478,0.1111111111,0.1428571429,0,9
Maracaju,0.518,0.1111111111,0,0.1666666667,9
Três Pontas,0.496,0,0,0,9
Araripina,0.49,0.1111111111,0.1666666667,0,9
Campo Verde,0.515,0,0,0,8
Getúlio Vargas,0.486,0,0,0,8
Resplendor,0.49,0.25,0,0.5,8
São Gotardo,0.506,0.125,0,0.3333333333,8
Escada,0.49,0.125,0,0.3333333333,8
Nova Esperança do Sudoeste,0.521,0.25,0.5,0,8
Lagoa Vermelha,0.493,0,0,0,8
Canaã dos Carajás,0.509,0.25,0.25,0.25,8
Seara,0.503,0,0,0,8
Arcoverde,0.471,0.25,0.4,0,8
Ibiporã,0.486,0.25,0.4,0,8
Areia,0.49,0.25,0.2,0.3333333333,8
Itá,0.501,0.375,0,0.5,8
Laranjal Paulista,0.494,0,0,0,8
Piratininga,0.496,0.125,0.3333333333,0,8
Pedro Canário,0.5,0.125,0.2,0,8
Mirandópolis,0.548,0.125,0.1666666667,0,8
Conchal,0.506,0,0,0,8
Rio Paranaíba,0.513,0.125,0.25,0,8
Júlio de Castilhos,0.492,0,0,0,8
Afonso Cláudio,0.505,0.125,0.25,0,8
São Miguel Arcanjo,0.509,0.125,0,0.3333333333,8
Realeza,0.49,0,0,0,8
Conceição do Coité,0.495,0,0,0,8
Guabiruba,0.507,0.125,0,0.25,8
Quixeramobim,0.497,0.25,0.2857142857,0,8
Tapejara,0.488,0.25,0.25,0.25,8
Ribeira do Pombal,0.492,0,0,0,8
Serafina Corrêa,0.498,0,0,0,8
Campos Novos,0.495,0,0,0,8
Fundão,0.499,0.375,0.3333333333,0.4,8
Areal,0.496,0.125,0.25,0,8
Baixo Guandu,0.489,0,0,0,8
Araçoiaba da Serra,0.498,0,0,0,8
Italva,0.487,0.125,0.2,0,8
Guaçuí,0.491,0.25,0.1666666667,0.5,8
União dos Palmares,0.484,0.125,0.1666666667,0,8
Serrinha,0.491,0,0,0,8
São Bento,0.493,0.125,0.1428571429,0,8
Caxambu,0.485,0.125,0.2,0,8
Antonina,0.495,0.375,0.4,0.3333333333,8
Piracaia,0.498,0,0,0,8
Igarassu,0.483,0.125,0.1666666667,0,8
Icó,0.487,0.25,0.2857142857,0,8
Tianguá,0.496,0,0,0,8
Lagoinha,0.512,0.125,0.2,0,8
Itaituba,0.51,0.125,0.1428571429,0,8
Altinópolis,0.5,0,0,0,8
Canavieiras,0.498,0.125,0.2,0,8
Borborema,0.506,0.25,0,0.2857142857,8
Ipiaú,0.492,0,0,0,8
Taquarituba,0.498,0.4285714286,0.5,0.4,7
Recreio,0.486,0,0,0,7
Ceres,0.49,0.1428571429,0,0.5,7
Rio Largo,0.486,0.1428571429,0.2,0,7
Lapa,0.504,0.2857142857,0.25,0.3333333333,7
Barra do Bugres,0.521,0,0,0,7
Palmitos,0.501,0.2857142857,0,0.3333333333,7
Conselheiro Pena,0.484,0,0,0,7
Bom Jesus do Itabapoana,0.486,0,0,0,7
Capão do Leão,0.492,0,0,0,7
Corinto,0.492,0,0,0,7
Itaberaba,0.486,0,0,0,7
Itanhandu,0.49,0.1428571429,0.2,0,7
Lontras,0.5,0.1428571429,0,0.25,7
Massaranduba,0.508,0.1428571429,0.5,0,7
Lago da Pedra,0.498,0.1428571429,0,0.3333333333,7
Imbituva,0.506,0,0,0,7
Coromandel,0.507,0.1428571429,0.2,0,7
Aquidauana,0.501,0,0,0,7
Rolante,0.501,0,0,0,7
Crissiumal,0.491,0.2857142857,0.3333333333,0,7
Pinheiral,0.486,0.2857142857,0.5,0.2,7
Lauro Muller,0.5,0.1428571429,0,0.2,7
Itapissuma,0.505,0.1428571429,0.1666666667,0,7
Monte Sião,0.503,0.1428571429,0.25,0,7
Passa Quatro,0.496,0.1428571429,0,0.25,7
Nova Europa,0.5,0,0,0,7
Capelinha,0.493,0,0,0,7
Boa Vista do Incra,0.513,0.1428571429,0.2,0,7
Solidão,0.505,0,0,0,7
Carmo do Paranaíba,0.506,0.4285714286,0.6666666667,0.25,7
Tupã,0.484,0,0,0,7
Muniz Freire,0.506,0.1428571429,0,0.3333333333,7
Sananduva,0.495,0.1428571429,0.25,0,7
Palmeira,0.5,0.1428571429,0.25,0,7
Matipó,0.495,0.1428571429,0.1666666667,0,7
São José do Norte,0.51,0,0,0,7
Sertão,0.484,0,0,0,7
Eusébio,0.499,0,0,0,7
Miracatu,0.506,0.1428571429,0,0.5,7
Ibiá,0.511,0,0,0,7
Salto de Pirapora,0.497,0,0,0,7
Muzambinho,0.503,0.1428571429,0,0.25,7
Manhumirim,0.492,0,0,0,7
Santa Rita do Passa Quatro,0.484,0.1428571429,0.3333333333,0,7
Pombal,0.479,0,0,0,7
Igarapé,0.503,0,0,0,7
Itaporanga,0.491,0,0,0,7
Tauá,0.491,0,0,0,7
Itapecerica,0.496,0,0,0,7
Mandaguaçu,0.498,0.1428571429,0,0.3333333333,7
Nova Hartz,0.495,0.1428571429,0,0.2,7
Mutum,0.505,0.1428571429,0.2,0,7
Aimorés,0.483,0,0,0,7
Senhor do Bonfim,0.484,0.1428571429,0.1666666667,0,7
Mateus Leme,0.496,0,0,0,7
Capão Bonito,0.499,0.1428571429,0,0.5,7
Condado,0.488,0,0,0,7
Ituverava,0.488,0,0,0,7
Visconde do Rio Branco,0.493,0,0,0,7
São Joaquim da Barra,0.49,0,0,0,7
Manacapuru,0.511,0,0,0,7
Tibagi,0.507,0,0,0,7
Jacobina,0.484,0,0,0,7
Itaitinga,0.511,0.1428571429,0.25,0,7
São Paulo do Potengi,0.494,0,0,0,7
Campo Novo,0.492,0,0,0,6
Coxim,0.502,0,0,0,6
Cabreúva,0.507,0.1666666667,0.25,0,6
São Francisco,0.507,0,0,0,6
Eldorado,0.495,0.1666666667,0,0.5,6
Colina,0.497,0,0,0,6
Selbach,0.488,0,0,0,6
Catu,0.486,0.1666666667,0.2,0,6
Tambaú,0.499,0,0,0,6
