MUNICIPIO,Y,X,W1,W2,N
Cristalina,0.731,0.1666666667,0.0625,0.25,24
Iguaba Grande,0.577,0.1666666667,0.1363636364,0,24
Formiga,0.59,0.0833333333,0.0454545455,0,24
Sapucaia,0.607,0.125,0.1052631579,0,24
Guará,0.667,0.0833333333,0,0.3333333333,24
Timbó,0.621,0.125,0.1111111111,0,24
Santo Antônio da Patrulha,0.572,0.125,0.0909090909,0,24
Caratinga,0.645,0.0833333333,0.125,0,24
Iguatu,0.657,0.125,0.0769230769,0.0909090909,24
Olímpia,0.604,0.0869565217,0.0555555556,0,23
Embu-Guaçu,0.677,0.0434782609,0,0,23
Ubá,0.644,0.1739130435,0.0555555556,0.4,23
Lagarto,0.692,0.0869565217,0,0.0909090909,23
Miguel Pereira,0.562,0.0434782609,0,0,23
Igrejinha,0.651,0.1304347826,0.1428571429,0,23
Pedro Leopoldo,0.635,0.1304347826,0.1111111111,0,23
São Luiz Gonzaga,0.591,0.0869565217,0.1052631579,0,23
São Gonçalo do Amarante,0.727,0.1304347826,0.1666666667,0,23
Xangri-lá,0.658,0.1304347826,0,0.1818181818,23
Tijucas,0.662,0.0869565217,0.0588235294,0,23
Bayeux,0.702,0.0869565217,0.0588235294,0,23
Jaboticabal,0.61,0.0434782609,0,0,23
Bebedouro,0.608,0.0869565217,0.1111111111,0,23
Batatais,0.607,0.0869565217,0,0.1666666667,23
Medianeira,0.646,0.0869565217,0.05,0,23
Formosa,0.722,0.1363636364,0.1,0,22
Paulo Afonso,0.69,0.0909090909,0.0666666667,0,22
Sorriso,0.741,0.1363636364,0,1,22
Vitória de Santo Antão,0.683,0.1818181818,0.125,0.1666666667,22
São Lourenço do Sul,0.557,0.1818181818,0.1764705882,0,22
Concórdia,0.615,0.0909090909,0,0.5,22
Jales,0.565,0.0909090909,0.0526315789,0,22
Boituva,0.671,0.0909090909,0,0.1666666667,22
Andradina,0.584,0.1363636364,0.0625,0.1666666667,22
Cachoeiras de Macacu,0.636,0.0454545455,0,0,22
Olaria,0.555,0.0909090909,0.0666666667,0,22
Xanxerê,0.651,0.1363636364,0.125,0,22
Rolândia,0.626,0.0454545455,0,0,22
Camboriú,0.717,0.1363636364,0.15,0,22
Boa Viagem,0.665,0.1363636364,0.125,0,22
Ipanema,0.605,0.0909090909,0.0526315789,0,22
Serra Talhada,0.694,0.0909090909,0.0588235294,0,22
Adamantina,0.548,0.1428571429,0.125,0,21
Guararapes,0.59,0.1428571429,0.0769230769,0.125,21
Laranjeiras do Sul,0.655,0.1904761905,0.1333333333,0.1666666667,21
Pomerode,0.62,0.2380952381,0.125,0.6,21
Fernandópolis,0.567,0.2380952381,0.2142857143,0.1428571429,21
Belo Jardim,0.681,0.1428571429,0.1333333333,0,21
Frederico Westphalen,0.61,0.0476190476,0,0.25,21
Paraíso do Tocantins,0.713,0.0952380952,0.1052631579,0,21
Paracatu,0.707,0.0952380952,0.0666666667,0,21
Cocal do Sul,0.626,0.0476190476,0,0,21
São Mateus do Sul,0.671,0.1904761905,0.2,0,21
Alagoinhas,0.681,0.0952380952,0.0625,0,21
Dom Pedrito,0.578,0.1904761905,0.1111111111,0.3333333333,21
Sousa,0.661,0.0476190476,0.125,0,21
Macau,0.654,0.15,0.0666666667,0.2,20
Itaqui,0.641,0.2,0.1764705882,0,20
Nova Petrópolis,0.57,0.1,0.0588235294,0,20
Casimiro de Abreu,0.651,0.1,0.0666666667,0,20
Esmeraldas,0.681,0.15,0.2222222222,0,20
Imbé,0.575,0.2,0.1428571429,0.3333333333,20
Mairiporã,0.653,0.2,0.2142857143,0,20
São Roque,0.62,0.2,0.2142857143,0,20
Canguçu,0.568,0.05,0,0,20
Rio Verde,0.713,0.05,0,0,20
Pompéia,0.61,0.2,0.1875,0.25,20
Gurupi,0.71,0.05,0,0,20
Santo Antônio de Jesus,0.699,0.1,0.1333333333,0,20
Araguari,0.609,0.1,0.0714285714,0,20
Não-Me-Toque,0.594,0.1,0.0555555556,0,20
Matão,0.62,0.15,0.1111111111,0.0909090909,20
Palmeira das Missões,0.618,0.1,0.0526315789,0,20
Ilha Solteira,0.576,0.2631578947,0.1538461538,0.3333333333,19
Taquaritinga,0.613,0.0526315789,0,0,19
Itupeva,0.697,0.2105263158,0.2142857143,0,19
Telêmaco Borba,0.668,0.1578947368,0.1428571429,0,19
Laranjeiras,0.758,0.1052631579,0.0666666667,0,19
Cidreira,0.538,0.2105263158,0.1764705882,0,19
Carlos Barbosa,0.594,0.1052631579,0.0666666667,0.25,19
Naviraí,0.695,0.0526315789,0.0769230769,0,19
Lagoa da Prata,0.652,0.0526315789,0,0,19
Jataí,0.67,0.0526315789,0.0769230769,0,19
Campo Belo,0.591,0.1052631579,0.0714285714,0.2,19
Nova Bréscia,0.501,0.0526315789,0,0,19
Piraquara,0.728,0.1052631579,0.0769230769,0,19
Macaíba,0.711,0.1052631579,0.0769230769,0.1666666667,19
Estância Velha,0.635,0.1052631579,0,0.1428571429,19
Nova Prata,0.603,0.1052631579,0.0555555556,0,19
Bom Despacho,0.623,0.3684210526,0.4615384615,0.1666666667,19
Santa Cruz do Capibaribe,0.761,0.0526315789,0,0,19
Monte Carmelo,0.642,0.2222222222,0.2142857143,0,18
Currais Novos,0.64,0.1111111111,0.0714285714,0,18
Mangaratiba,0.62,0.1111111111,0.0588235294,0,18
Mococa,0.603,0.0555555556,0,0,18
Novo Brasil,0.555,0.1111111111,0,0.25,18
Três Passos,0.551,0.1111111111,0.125,0,18
Andradas,0.599,0.1111111111,0.0625,0,18
Boa Esperança,0.624,0.1111111111,0.0769230769,0,18
Mundo Novo,0.701,0.1111111111,0.0625,0,18
Tiradentes,0.626,0.1666666667,0,0.25,18
Mafra,0.643,0.1111111111,0.0666666667,0,18
Butiá,0.606,0.1666666667,0.1176470588,0,18
Carmo do Rio Verde,0.63,0.0555555556,0,0,18
Porto União,0.631,0.2222222222,0.2,0,18
Tangará da Serra,0.705,0.1111111111,0.0714285714,0,18
Cruzeiro do Oeste,0.602,0.1666666667,0.125,0,18
Eunápolis,0.718,0.1111111111,0,0.1428571429,18
Guaporé,0.591,0.0555555556,0,0,18
Guadalupe,0.694,0.0588235294,0,0,17
Vargem Grande Paulista,0.676,0.1176470588,0.0714285714,0,17
Porto Nacional,0.724,0.0588235294,0,0,17
Senador Canedo,0.747,0.2352941176,0.2,0.1428571429,17
Penápolis,0.589,0.1176470588,0.0909090909,0,17
Mineiros,0.691,0.1176470588,0.0833333333,0.2,17
Forquilhinha,0.691,0.2352941176,0.2142857143,0,17
Timon,0.733,0.0588235294,0,0,17
Santa Cruz das Palmeiras,0.662,0.1764705882,0.1875,0,17
São Cristóvão,0.727,0.2941176471,0.1818181818,0.5,17
São Fidélis,0.583,0.0588235294,0,0,17
Goianésia,0.674,0.0588235294,0,0,17
Trindade,0.688,0.1176470588,0.0625,0,17
Bombinhas,0.664,0.125,0.0769230769,0,16
Maranguape,0.717,0.125,0.1,0,16
São João da Barra,0.612,0.125,0,1,16
Santo Antônio do Monte,0.645,0.0625,0,0,16
Rosário do Sul,0.573,0.125,0.0833333333,0,16
Jaraguá,0.682,0.125,0.0769230769,0,16
Porto Feliz,0.636,0.125,0.1818181818,0,16
Itatiaia,0.644,0.1875,0.0909090909,0.2,16
Campo Limpo Paulista,0.663,0.25,0.2727272727,0,16
Três de Maio,0.558,0.125,0.0769230769,0,16
Garça,0.602,0.0625,0,0,16
Barra Bonita,0.586,0.0625,0,0,16
Braga,0.58,0.1875,0.0909090909,0.2,16
Bonito,0.697,0.0625,0,0,16
Guapimirim,0.666,0.125,0.0769230769,0,16
Orlândia,0.626,0.0625,0,0,16
Pirapora,0.682,0.125,0,0.2,16
Japeri,0.703,0.125,0.0714285714,0,16
Itapira,0.589,0.0625,0,0,16
Tietê,0.624,0.125,0.0714285714,0,16
Santo Antônio da Platina,0.627,0.125,0.0909090909,0,16
Balsas,0.78,0.0625,0,0,16
Irecê,0.715,0.3125,0.3333333333,0,16
Aracruz,0.699,0.125,0,0.1666666667,16
Cajati,0.687,0.0625,0,0,16
Paragominas,0.803,0.0625,0,0,16
Almirante Tamandaré,0.714,0.0666666667,0.0769230769,0,15
Ipojuca,0.758,0.2,0,0.2222222222,15
Itamaraju,0.694,0.0666666667,0,0,15
Cidade Ocidental,0.755,0.1333333333,0.0909090909,0,15
Veranópolis,0.562,0.2,0.1428571429,0,15
São Manuel,0.632,0.0666666667,0,0,15
Pesqueira,0.671,0.1333333333,0.0833333333,0,15
Encantado,0.562,0.0666666667,0,0,15
Barra dos Coqueiros,0.725,0.1333333333,0,0.5,15
Marcelino Ramos,0.522,0.0666666667,0,0,15
Simões Filho,0.742,0.1333333333,0.0769230769,0,15
Açailândia,0.762,0.0666666667,0,0,15
Cordeiro,0.604,0.1333333333,0.1818181818,0,15
Balneário Pinhal,0.547,0.0666666667,0,0,15
Tremembé,0.66,0.1333333333,0.1111111111,0,15
Horizontina,0.582,0.2,0.1818181818,0,15
Soledade,0.609,0.0666666667,0,0,15
Primavera do Leste,0.737,0.2,0.2142857143,0,15
Cachoeira Paulista,0.624,0.1333333333,0.1,0,15
Palotina,0.627,0.0666666667,0,0,15
Nova Andradina,0.674,0.0666666667,0,0,15
Pederneiras,0.65,0.2,0.0833333333,0.3333333333,15
Sacramento,0.631,0.1333333333,0.1666666667,0,15
Várzea Paulista,0.684,0.1333333333,0.0909090909,0,15
Aracati,0.688,0.0714285714,0,0,14
Xaxim,0.637,0.0714285714,0.0833333333,0,14
Guaratuba,0.638,0.3571428571,0.2727272727,0.3333333333,14
Altamira,0.757,0.0714285714,0,0,14
Capinzal,0.662,0.2142857143,0.0909090909,0.3333333333,14
Guaramirim,0.708,0.2142857143,0.2727272727,0,14
Carmo,0.603,0.0714285714,0,0,14
Carangola,0.595,0.1428571429,0.0769230769,0,14
Forquilha,0.698,0.2142857143,0.1666666667,0,14
São José de Ribamar,0.757,0.2142857143,0.0909090909,0.3333333333,14
Rio Negro,0.659,0.3571428571,0.125,0.5,14
Águas Lindas de Goiás,0.793,0.1428571429,0.0833333333,0,14
Alagoinha,0.661,0.1428571429,0.0833333333,0,14
Rio Brilhante,0.719,0.1428571429,0.1538461538,0,14
Santa Cruz do Rio Pardo,0.604,0.0714285714,0,0,14
Barbalha,0.709,0.0714285714,0,0,14
Três Coroas,0.659,0.1428571429,0.0769230769,0,14
Louveira,0.714,0.1428571429,0.0833333333,0,14
Jacupiranga,0.654,0.1428571429,0.0909090909,0,14
Tapes,0.589,0.0714285714,0,0,14
Santana do Paraíso,0.7,0.2142857143,0.125,0.1666666667,14
Brás Pires,0.579,0.0714285714,0,0,14
Itapoá,0.585,0.1428571429,0.1111111111,0.2,14
Areado,0.607,0.1428571429,0.1111111111,0,14
Cerquilho,0.637,0.2857142857,0.2307692308,1,14
Marechal Cândido Rondon,0.617,0.0714285714,0,0,14
Flores da Cunha,0.59,0.2142857143,0.1538461538,0,14
Agudos,0.649,0.0714285714,0,0,14
Bacabal,0.721,0.1428571429,0.0769230769,0,14
Floriano,0.687,0.1428571429,0.1,0,14
Caeté,0.624,0.2307692308,0.1,0.3333333333,13
Cambé,0.632,0.2307692308,0.1666666667,0,13
Taquari,0.586,0.0769230769,0,0,13
Dracena,0.563,0.0769230769,0,0,13
Paraguaçu Paulista,0.629,0.0769230769,0.125,0,13
Barão de Cocais,0.666,0.2307692308,0.2727272727,0,13
Arcoverde,0.685,0.2307692308,0.2727272727,0,13
Mendes,0.565,0.1538461538,0.0833333333,0,13
Açu,0.689,0.2307692308,0.1666666667,0.1428571429,13
Bom Jardim,0.618,0.0769230769,0,0,13
Itapetinga,0.698,0.3076923077,0.125,0.4,13
Janaúba,0.701,0.1538461538,0.1,0,13
Fraiburgo,0.678,0.1538461538,0,1,13
Monte Alto,0.588,0.1538461538,0.1111111111,0,13
Tamandaré,0.746,0.1538461538,0.1,0,13
São João Nepomuceno,0.579,0.0769230769,0,0,13
Novo Gama,0.771,0.2307692308,0.2222222222,0,13
Marituba,0.772,0.1538461538,0.0909090909,0,13
Itapuí,0.638,0.2307692308,0.3333333333,0,13
Jaguaruna,0.595,0.0769230769,0.0909090909,0,13
Cajazeiras,0.663,0.0769230769,0,0,13
Quixadá,0.692,0.0769230769,0,0,13
Ituporanga,0.649,0.1538461538,0.2222222222,0,13
Orleans,0.633,0.2307692308,0.1818181818,0.5,13
Pedreira,0.63,0.3076923077,0.2727272727,0,13
Candeias,0.715,0.1538461538,0.1111111111,0,13
Mirassol,0.597,0.1538461538,0.1666666667,0,13
Estrela,0.591,0.0769230769,0,0,13
Humaitá,0.785,0.0769230769,0,0,13
Tanguá,0.658,0.1538461538,0.0909090909,0,13
Ipiranga,0.69,0.0769230769,0,0,13
Novo Horizonte,0.6,0.1538461538,0.1111111111,0,13
Pariquera-Açu,0.652,0.0769230769,0,0,13
Cabedelo,0.691,0.1538461538,0,0.1666666667,13
Oeiras,0.69,0.25,0,0.6666666667,12
São João,0.703,0.1666666667,0.0909090909,0,12
Feliz,0.576,0.3333333333,0.3,0.5,12
Espírito Santo do Pinhal,0.593,0.0833333333,0,0,12
Pitangui,0.647,0.0833333333,0,0,12
Paty do Alferes,0.627,0.1666666667,0.125,0,12
Curitibanos,0.651,0.0833333333,0.1,0,12
Palmares,0.707,0.25,0.1428571429,0.2,12
Cláudio,0.665,0.0833333333,0,0,12
Alta Floresta,0.682,0.0833333333,0,0,12
Ibirama,0.636,0.0833333333,0,0,12
Bandeirantes,0.609,0.25,0.125,0.25,12
Fazenda Rio Grande,0.724,0.1666666667,0,0.25,12
Morrinhos,0.62,0.0833333333,0,0,12
Salgueiro,0.714,0.1666666667,0.1111111111,0,12
Itaituba,0.758,0.1666666667,0,0.1428571429,12
Braço do Norte,0.67,0.0833333333,0,0,12
Sirinhaém,0.76,0.0833333333,0,0,12
Nova Viçosa,0.723,0.25,0.2727272727,0,12
Pirajuí,0.625,0.0833333333,0,0,12
Rio das Pedras,0.68,0.1666666667,0.125,0,12
Quaraí,0.586,0.25,0.2,0,12
Guararema,0.648,0.0833333333,0,0,12
Aveiro,0.772,0.1666666667,0.1111111111,0,12
Santa Vitória do Palmar,0.579,0.0833333333,0.125,0,12
Vista Alegre,0.553,0.1666666667,0.1,0,12
Porto Real,0.675,0.1666666667,0.1,0,12
Russas,0.692,0.25,0.1428571429,0.2,12
Nova Venécia,0.654,0.0833333333,0,0,12
Pinheiros,0.671,0.1666666667,0.1,0,12
Abaetetuba,0.769,0.1666666667,0.0909090909,1,12
Porto Ferreira,0.622,0.0833333333,0,0,12
Santa Fé do Sul,0.566,0.0833333333,0,0,12
Leopoldina,0.594,0.1666666667,0.125,0,12
Presidente Venceslau,0.582,0.1666666667,0.1111111111,0,12
Pau dos Ferros,0.662,0.0833333333,0.1428571429,0,12
Ipiaú,0.673,0.0833333333,0,0,12
Apodi,0.661,0.0833333333,0,0,12
Brumado,0.661,0.0833333333,0.125,0,12
Penedo,0.713,0.0833333333,0,0,12
Itacoatiara,0.77,0.25,0.375,0,12
Itabaiana,0.712,0.0909090909,0,0,11
Porteirinha,0.659,0.2727272727,0.2222222222,0,11
Espumoso,0.577,0.0909090909,0,0,11
Giruá,0.558,0.1818181818,0.125,0,11
Tapejara,0.619,0.2727272727,0.2,0,11
Colorado,0.597,0.1818181818,0.1111111111,0,11
Santa Rita do Sapucaí,0.651,0.0909090909,0,0,11
Sengés,0.696,0.1818181818,0.2,0,11
Porto Belo,0.645,0.1818181818,0.1,0,11
Nova Veneza,0.632,0.1818181818,0,0.5,11
Tauá,0.653,0.1818181818,0.2,0,11
São Francisco de Paula,0.615,0.0909090909,0,0,11
Turvo,0.624,0.1818181818,0.125,0,11
Bezerros,0.647,0.2727272727,0.25,0,11
Cáceres,0.696,0.1818181818,0.1666666667,0,11
Dois Vizinhos,0.653,0.1818181818,0.2222222222,0,11
Itaú de Minas,0.595,0.0909090909,0,0,11
Capivari,0.657,0.0909090909,0,0,11
Iporá,0.585,0.0909090909,0.1,0,11
Fernando de Noronha,0.692,0.2727272727,0.1,1,11
Aquidauana,0.665,0.0909090909,0,0,11
Itapipoca,0.729,0.0909090909,0,0,11
Rio Verde de Mato Grosso,0.645,0.0909090909,0,0,11
Cantagalo,0.675,0.0909090909,0,0.3333333333,11
Teutônia,0.614,0.0909090909,0,0,11
Pacatuba,0.736,0.3636363636,0.375,0,11
Carpina,0.677,0.0909090909,0.1111111111,0,11
Escada,0.709,0.1818181818,0,0.2,11
Santa Helena de Goiás,0.645,0.1818181818,0.125,0,11
Chapadão do Sul,0.728,0.2727272727,0.2222222222,0,11
Cacoal,0.699,0.1818181818,0.1428571429,0,11
Eusébio,0.739,0.1818181818,0,0.3333333333,11
Capanema,0.725,0.0909090909,0.125,0,11
Guanambi,0.671,0.1818181818,0.1,0,11
Uruaçu,0.653,0.0909090909,0,0,11
São Marcos,0.588,0.1818181818,0.1,0,11
Nanuque,0.64,0.1818181818,0,0.2,11
Três Pontas,0.642,0.0909090909,0,0,11
Nossa Senhora do Socorro,0.744,0.1818181818,0,0.2,11
Caçapava do Sul,0.543,0.1,0,0,10
Ribeira do Pombal,0.683,0.1,0,0,10
Coelho Neto,0.737,0.2,0.1428571429,0,10
Crateús,0.647,0.1,0,0,10
Guabiruba,0.657,0.2,0.125,0,10
Urupês,0.558,0.3,0.125,0.5,10
Espera Feliz,0.647,0.1,0.1428571429,0,10
Massaranduba,0.618,0.2,0.125,0,10
Santa Inês,0.732,0.1,0,0,10
Capixaba,0.751,0.1,0,0,10
Ceará-Mirim,0.72,0.1,0,0,10
Pinhalzinho,0.657,0.1,0,0,10
Cruz das Almas,0.681,0.3,0.125,0.5,10
Vera Cruz,0.592,0.1,0.1666666667,0,10
São Joaquim de Bicas,0.709,0.2,0.1666666667,0,10
Águas de Lindóia,0.593,0.1,0,0,10
Surubim,0.675,0.2,0.25,0,10
Nova Europa,0.663,0.1,0,0,10
Canaã dos Carajás,0.795,0.2,0.1111111111,0,10
Canindé,0.69,0.1,0,0,10
Siderópolis,0.611,0.1,0,0,10
Tambaú,0.611,0.1,0,0,10
Aquiraz,0.713,0.1,0.1666666667,0,10
Timbaúba,0.678,0.2,0.1111111111,0,10
Tianguá,0.732,0.1,0,0,10
Piúma,0.652,0.2,0,0.25,10
Campo Verde,0.734,0.1,0,0,10
Dois Irmãos,0.649,0.3,0,0.4,10
Miracema,0.607,0.1,0,0,10
Paço do Lumiar,0.748,0.1,0,0,10
São Bento,0.712,0.2,0.1666666667,0,10
Pilar,0.729,0.1,0,0,10
Manhuaçu,0.677,0.2,0,0.3333333333,10
Pirenópolis,0.648,0.2,0.125,0,10
Barcarena,0.781,0.1,0,0,10
Senhor do Bonfim,0.677,0.1,0,0.25,10
Barra de São Francisco,0.645,0.1,0,0,10
Monte Alegre,0.743,0.1,0,0,10
Maracaju,0.715,0.2,0.1111111111,0,10
Nova Cruz,0.69,0.2,0.2,0,10
Balneário Arroio do Silva,0.566,0.1111111111,0,0,9
Sena Madureira,0.789,0.2222222222,0.3333333333,0,9
Santo Antônio de Pádua,0.592,0.1111111111,0,0,9
Goiana,0.692,0.1111111111,0,0,9
Itaiópolis,0.668,0.5555555556,0.3333333333,0.6666666667,9
Palmares do Sul,0.541,0.3333333333,0.1428571429,0.5,9
Cornélio Procópio,0.586,0.2222222222,0.125,0,9
Pereira Barreto,0.601,0.2222222222,0.1666666667,0,9
Piratininga,0.599,0.2222222222,0.125,0,9
Estância,0.71,0.1111111111,0,0,9
Boa Vista do Incra,0.591,0.2222222222,0.1428571429,0,9
Quixeramobim,0.677,0.3333333333,0.3333333333,0,9
Socorro,0.567,0.2222222222,0.1666666667,0,9
Machado,0.645,0.1111111111,0,0,9
Vila Maria,0.519,0.1111111111,0.1428571429,0,9
Matozinhos,0.671,0.2222222222,0,0.5,9
Rolim de Moura,0.709,0.2222222222,0.1428571429,0,9
Monte Sião,0.632,0.3333333333,0.1428571429,0.5,9
Araçoiaba da Serra,0.619,0.1111111111,0,0,9
Tupã,0.562,0.1111111111,0,0,9
Balneário Barra do Sul,0.525,0.1111111111,0,0,9
Lagoa Vermelha,0.582,0.1111111111,0,0,9
Santa Rosa de Viterbo,0.611,0.2222222222,0.125,0,9
Casa Branca,0.611,0.2222222222,0.1666666667,0.3333333333,9
Rio Largo,0.719,0.2222222222,0,0.3333333333,9
Conceição da Barra,0.699,0.1111111111,0,0,9
Mandaguari,0.599,0.2222222222,0.125,0,9
Areia,0.682,0.3333333333,0.25,0,9
Sarzedo,0.711,0.1111111111,0,0,9
Conceição do Coité,0.698,0.1111111111,0,0,9
Marechal Deodoro,0.732,0.3333333333,0.4,0,9
Colinas,0.748,0.2222222222,0.1666666667,0,9
Jacobina,0.682,0.2222222222,0.125,0,9
Lagoinha,0.57,0.2222222222,0.25,0,9
Realeza,0.61,0.1111111111,0,0,9
Salinas,0.648,0.1111111111,0,0,9
Pinheiral,0.629,0.25,0.2857142857,0,8
Cruzília,0.6,0.125,0,0,8
Luz,0.603,0.125,0,0,8
Mairinque,0.655,0.125,0,0,8
Extremoz,0.713,0.125,0,0,8
Niquelândia,0.676,0.125,0.2,0,8
Manga,0.699,0.375,0.4,0.3333333333,8
Ibiporã,0.625,0.25,0.1666666667,0.5,8
Brumadinho,0.633,0.125,0,0,8
Itaporanga,0.702,0.125,0,0,8
Bariri,0.598,0.125,0.1666666667,0,8
Bom Jesus,0.756,0.125,0,0,8
São José da Bela Vista,0.679,0.125,0,0,8
Xambrê,0.564,0.25,0.1666666667,0,8
Paraisópolis,0.611,0.25,0.2,0,8
Mandaguaçu,0.63,0.25,0.2,0,8
Miracatu,0.665,0.125,0,0,8
Limoeiro,0.656,0.125,0,0,8
Catu,0.691,0.125,0,0,8
Redenção,0.751,0.125,0,0,8
Sapé,0.678,0.125,0,0.2,8
Arcos,0.614,0.125,0,0,8
Arroio Grande,0.579,0.125,0,0,8
Rancharia,0.6,0.125,0.2,0,8
Mateus Leme,0.655,0.25,0,0.5,8
Cametá,0.786,0.125,0,0,8
Igarassu,0.696,0.125,0.2,0,8
Presidente Epitácio,0.628,0.125,0,0,8
Pendências,0.676,0.25,0.3333333333,0.2,8
Estrela do Sul,0.618,0.125,0.2,0,8
Guariba,0.683,0.125,0,0,8
São João Batista,0.7,0.25,0.1428571429,0,8
Lajedo,0.68,0.125,0,0,8
Bom Jesus dos Perdões,0.668,0.25,0.1666666667,0,8
Marilândia,0.601,0.375,0.4285714286,0,8
Floresta,0.733,0.25,0.3333333333,0,8
Conselheiro Pena,0.621,0.125,0,0,8
Areal,0.627,0.125,0,0,8
João Pinheiro,0.678,0.375,0.2857142857,0,8
Ribeirão,0.707,0.125,0,0,8
Palmeiras de Goiás,0.649,0.125,0.1666666667,0,8
Bom Jesus do Itabapoana,0.59,0.125,0,0,8
Bom Jesus da Lapa,0.723,0.25,0.1666666667,0,8
Cidelândia,0.738,0.125,0,0,8
Campos Novos,0.653,0.125,0,0,8
Acari,0.63,0.125,0,0,8
Arroio dos Ratos,0.592,0.125,0,0,8
Rio Paranaíba,0.647,0.25,0.2,0,8
Upanema,0.694,0.125,0.2,0,8
Inhumas,0.633,0.125,0,0,8
Ceres,0.612,0.125,0,0,8
Areiópolis,0.698,0.25,0.1428571429,0,8
Sertão,0.52,0.125,0,0,8
Bela Vista do Toldo,0.67,0.125,0,0,8
Monte Mor,0.687,0.25,0,0.6666666667,8
Santa Rita do Passa Quatro,0.543,0.125,0.1428571429,0,8
Piripiri,0.67,0.125,0,0,8
São Joaquim da Barra,0.63,0.125,0,0,8
Picuí,0.66,0.125,0,0,8
Manacapuru,0.786,0.125,0,0,8
Araripina,0.728,0.125,0,0,8
Laranjal Paulista,0.612,0.25,0,1,8
Ouro Fino,0.588,0.125,0,0,8
União dos Palmares,0.729,0.25,0.1666666667,0,8
São Miguel Arcanjo,0.66,0.125,0.1666666667,0,8
Caraúbas,0.65,0.125,0,0,8
Piracaia,0.621,0.125,0,0,8
Canavieiras,0.68,0.125,0,0,8
Sidrolândia,0.697,0.125,0,0,8
Moreno,0.686,0.1428571429,0,0,7
Santo Augusto,0.579,0.1428571429,0,0,7
Muniz Freire,0.658,0.1428571429,0.1666666667,0,7
Barra do Ribeiro,0.584,0.2857142857,0.2,0,7
Triunfo,0.625,0.2857142857,0.2,0,7
Fundão,0.64,0.4285714286,0.2,1,7
Morro da Fumaça,0.668,0.2857142857,0.1666666667,0,7
São José de Mipibu,0.71,0.1428571429,0,0,7
Minaçu,0.66,0.1428571429,0,0,7
José Bonifácio,0.623,0.1428571429,0,0,7
Palmitos,0.572,0.2857142857,0.1666666667,0,7
Tabatinga,0.813,0.4285714286,0.4,0,7
Correia Pinto,0.654,0.1428571429,0,0,7
Nova Mutum,0.781,0.1428571429,0,0,7
Bom Retiro do Sul,0.594,0.2857142857,0.4,0,7
Palmital,0.571,0.1428571429,0,0.25,7
Angicos,0.652,0.1428571429,0,0,7
Campina Grande do Sul,0.704,0.1428571429,0,0,7
Solânea,0.654,0.1428571429,0,0,7
Limoeiro do Norte,0.663,0.1428571429,0,0,7
Nova Era,0.632,0.2857142857,0.2,0,7
Prado,0.718,0.4285714286,0.4,0.5,7
Itápolis,0.596,0.2857142857,0.1666666667,0,7
Água Boa,0.71,0.1428571429,0,0,7
Resplendor,0.6,0.2857142857,0,1,7
Cafelândia,0.682,0.1428571429,0,0,7
Imbituva,0.688,0.1428571429,0,0,7
Lauro Muller,0.627,0.2857142857,0.2,0,7
Sanharó,0.698,0.1428571429,0,0,7
Bom Jesus do Norte,0.612,0.4285714286,0.5,0.3333333333,7
Andaraí,0.725,0.1428571429,0.25,0,7
Esperança,0.672,0.2857142857,0.2,0,7
Nova Santa Rita,0.666,0.2857142857,0.2,0,7
Solidão,0.69,0.1428571429,0,0,7
Baixo Guandu,0.625,0.1428571429,0,0,7
São Miguel do Oeste,0.62,0.1428571429,0,0,7
Quirinópolis,0.643,0.1428571429,0,0,7
Icó,0.672,0.2857142857,0.25,0.3333333333,7
Nova Esperança do Sudoeste,0.613,0.2857142857,0.1666666667,0,7
São Gotardo,0.673,0.1428571429,0,0.5,7
Parelhas,0.655,0.2857142857,0.2,0,7
Colina,0.618,0.1428571429,0,0,7
Mamborê,0.613,0.1428571429,0,0,7
Lago da Pedra,0.737,0.1428571429,0,0.3333333333,7
Águas da Prata,0.544,0.1428571429,0,0,7
Itapissuma,0.727,0.2857142857,0,0.3333333333,7
Palmeira,0.657,0.2857142857,0,1,7
Júlio de Castilhos,0.597,0.1428571429,0,0,7
Caxambu,0.587,0.2857142857,0.25,0,7
Araruna,0.615,0.1428571429,0,0,7
Castelo,0.611,0.1428571429,0,0,7
Ibaiti,0.637,0.1428571429,0,0,7
Muzambinho,0.593,0.2857142857,0.25,0,7
Ituverava,0.606,0.1428571429,0,0,7
Pombal,0.634,0.1428571429,0,0,7
Camocim,0.724,0.1428571429,0,0,7
São Francisco,0.714,0.1428571429,0,0,7
Jarinu,0.662,0.2857142857,0,1,7
Serrinha,0.714,0.1428571429,0,0,7
Taperoá,0.736,0.1428571429,0,0,7
Itaitinga,0.742,0.2857142857,0,1,7
Raul Soares,0.58,0.1666666667,0,1,6
Campo Redondo,0.654,0.3333333333,0,0.3333333333,6
Taquarituba,0.629,0.6666666667,0.4,1,6
Recreio,0.548,0.1666666667,0,0,6
Camanducaia,0.639,0.1666666667,0,0,6
Rio Pardo,0.572,0.1666666667,0.25,0,6
Roca Sales,0.55,0.1666666667,0.2,0,6
Eldorado,0.678,0.1666666667,0,0,6
Vargem Grande,0.77,0.3333333333,0.3333333333,0.3333333333,6
Schroeder,0.694,0.1666666667,0,0,6
Itapecerica,0.567,0.1666666667,0,0,6
Arroio do Sal,0.55,0.1666666667,0,0,6
