MUNICIPIO,Y,X,W1,W2,N
Não-Me-Toque,0.493,0.0555555556,0,0.125,18
Ituiutaba,0.493,0.1666666667,0.1818181818,0.1428571429,18
Parobé,0.494,0.0555555556,0,0.1428571429,18
São Roque,0.492,0.1666666667,0.1818181818,0.1428571429,18
Indaial,0.5,0.0555555556,0.0833333333,0,18
Ubá,0.495,0.1111111111,0.1,0.125,18
Forquilhinha,0.502,0.3333333333,0.3,0.375,18
Bayeux,0.479,0.0555555556,0,0.1428571429,18
Guarabira,0.483,0.0555555556,0.0714285714,0,18
Lagarto,0.49,0.1111111111,0.1,0.125,18
Araguari,0.493,0.0555555556,0,0.1666666667,18
Mafra,0.496,0.1111111111,0.1,0.125,18
Matão,0.495,0.1666666667,0.125,0.2,18
Vitória de Santo Antão,0.48,0.0555555556,0,0.125,18
Cachoeiras de Macacu,0.499,0,0,0,18
Paraíso do Tocantins,0.498,0.0555555556,0.0769230769,0,18
Sapucaia,0.5,0.0555555556,0.0714285714,0,18
Caldas Novas,0.497,0,0,0,18
Barra Velha,0.496,0.1176470588,0,0.25,17
Telêmaco Borba,0.492,0.0588235294,0,0.25,17
Sousa,0.483,0.0588235294,0,0.25,17
Marmelópolis,0.502,0,0,0,17
Pirapora,0.49,0.1176470588,0,0.3333333333,17
Guararapes,0.493,0.0588235294,0.1,0,17
Maranguape,0.499,0,0,0,17
Candelária,0.489,0.1764705882,0.1666666667,0.2,17
Belo Jardim,0.48,0,0,0,17
Picos,0.478,0.1176470588,0.1428571429,0,17
Arapongas,0.49,0.1176470588,0,0.25,17
Irati,0.493,0.2352941176,0.4,0,17
Canguçu,0.504,0.1176470588,0.2222222222,0,17
Frederico Westphalen,0.49,0.0588235294,0,0.1,17
Valparaíso,0.55,0.0588235294,0,0.1111111111,17
Macau,0.49,0.1764705882,0.0833333333,0.4,17
São Gonçalo do Amarante,0.493,0.0588235294,0.0833333333,0,17
Pará de Minas,0.494,0.0588235294,0,0.1428571429,17
São Luiz Gonzaga,0.487,0.1176470588,0,0.2,17
Pontal do Paraná,0.495,0.1176470588,0.1111111111,0.125,17
Jataí,0.5,0,0,0,17
Alagoinhas,0.474,0.0588235294,0.0666666667,0,17
Mundo Novo,0.507,0.1176470588,0.1538461538,0,17
Guará,0.498,0.1875,0,0.3,16
Laranjeiras do Sul,0.487,0.1875,0.2222222222,0.1428571429,16
Nova Bréscia,0.512,0.0625,0,0.1111111111,16
Canoinhas,0.494,0.0625,0,0.125,16
Ivoti,0.493,0.0625,0.0833333333,0,16
Portão,0.502,0.125,0,0.2,16
Guaporé,0.488,0.0625,0.1,0,16
Panamá,0.511,0.0625,0,0.125,16
Tiradentes,0.494,0.125,0.1111111111,0.1428571429,16
São Manuel,0.489,0.0625,0,0.1666666667,16
Itaqui,0.499,0.1875,0.2727272727,0,16
Santo Antônio de Jesus,0.472,0.125,0.2222222222,0,16
Planaltina,0.497,0.125,0,0.4,16
Olímpia,0.494,0.0625,0.1,0,16
Iguape,0.501,0.0625,0.1428571429,0,16
Iguatu,0.481,0.125,0.2222222222,0,16
Adamantina,0.485,0,0,0,16
Novo Brasil,0.517,0.125,0.125,0.125,16
Irecê,0.484,0.25,0.375,0.125,16
Laranjeiras,0.488,0.125,0.1,0.1666666667,16
Guaratuba,0.498,0.2666666667,0.25,0.2857142857,15
Santo Antônio do Monte,0.508,0,0,0,15
Mangaratiba,0.493,0,0,0,15
Palmeira das Missões,0.485,0.0666666667,0,0.1666666667,15
Encantado,0.484,0.1333333333,0,0.2222222222,15
Ipanema,0.485,0,0,0,15
Mairiporã,0.506,0.2,0.2,0.2,15
Boa Viagem,0.502,0.0666666667,0,0.2,15
Estância Velha,0.494,0.0666666667,0,0.1428571429,15
Xanxerê,0.489,0.1333333333,0,0.2857142857,15
Paracatu,0.501,0.2,0.2857142857,0.125,15
Jacupiranga,0.51,0.2,0.1428571429,0.25,15
Mococa,0.499,0,0,0,15
Butiá,0.492,0.0666666667,0.1111111111,0,15
Taquaritinga,0.494,0,0,0,15
Camboriú,0.5,0.0666666667,0.1428571429,0,15
Tijucas,0.501,0,0,0,15
Cristalina,0.515,0.2,0.25,0.1428571429,15
Bombinhas,0.503,0.0666666667,0.125,0,15
Santa Cruz das Palmeiras,0.509,0.2,0.1111111111,0.3333333333,15
Eunápolis,0.493,0.1333333333,0.2222222222,0,15
Aracruz,0.499,0.1333333333,0,0.2857142857,15
Formosa,0.499,0,0,0,15
Igrejinha,0.488,0,0,0,15
Francisco Morato,0.496,0.0666666667,0,0.1111111111,15
Naviraí,0.5,0,0,0,14
Espírito Santo do Pinhal,0.489,0.0714285714,0,0.1111111111,14
Pedro Leopoldo,0.489,0.1428571429,0.125,0.1666666667,14
Braga,0.504,0,0,0,14
Garça,0.486,0,0,0,14
Rio Verde,0.51,0,0,0,14
Campo Belo,0.488,0.0714285714,0,0.1428571429,14
Guadalupe,0.496,0,0,0,14
Veranópolis,0.487,0.2857142857,0.1666666667,0.375,14
Balneário Pinhal,0.492,0,0,0,14
Carmo do Rio Verde,0.509,0,0,0,14
Paulo Afonso,0.479,0.0714285714,0.0833333333,0,14
Pomerode,0.501,0.2142857143,0,0.4285714286,14
Tangará da Serra,0.503,0.0714285714,0.125,0,14
Piraquara,0.517,0,0,0,14
Sacramento,0.508,0.0714285714,0.1111111111,0,14
Ipiranga,0.518,0,0,0,14
Nova Petrópolis,0.492,0.0714285714,0,0.1666666667,14
Lençóis Paulista,0.497,0.1428571429,0,0.2222222222,14
Orlândia,0.49,0,0,0,14
Pompéia,0.491,0.1428571429,0.1666666667,0.125,14
São Mateus do Sul,0.504,0.0714285714,0,0.1666666667,14
Barbalha,0.486,0,0,0,13
Porto Nacional,0.499,0,0,0,13
Rio Negro,0.498,0.3076923077,0.5,0,13
Itupeva,0.508,0.2307692308,0.1111111111,0.5,13
Esmeraldas,0.502,0.0769230769,0.2,0,13
Itapetinga,0.49,0.2307692308,0.2727272727,0,13
Andradas,0.501,0.0769230769,0.1111111111,0,13
Nova Prata,0.495,0,0,0,13
Itapuí,0.505,0.2307692308,0.5,0,13
Campo Limpo Paulista,0.491,0.0769230769,0,0.25,13
Cajati,0.505,0,0,0,13
Cidreira,0.493,0,0,0,13
Rosário do Sul,0.486,0,0,0,13
Fernandópolis,0.487,0.1538461538,0.1111111111,0.25,13
Três Coroas,0.496,0.2307692308,0.1666666667,0.2857142857,13
Itapira,0.495,0,0,0,13
Goianésia,0.505,0.0769230769,0.1,0,13
Porteirinha,0.5,0.2307692308,0.5,0.1818181818,13
Taguatinga,0.524,0,0,0,13
Ariquemes,0.504,0,0,0,13
Guapimirim,0.491,0.0769230769,0.1428571429,0,13
Mineiros,0.513,0.1538461538,0.1666666667,0.1428571429,13
Altamira,0.503,0.0769230769,0.1,0,13
Paragominas,0.504,0,0,0,13
Balsas,0.498,0.0769230769,0.125,0,13
Três Passos,0.49,0.0769230769,0,0.1111111111,13
São Fidélis,0.49,0,0,0,13
Várzea Paulista,0.499,0.0769230769,0.0833333333,0,13
Três de Maio,0.484,0.25,0,0.3333333333,12
Paraguaçu Paulista,0.503,0.1666666667,0.1666666667,0.1666666667,12
Gravatá,0.483,0.0833333333,0.1111111111,0,12
Vargem Grande Paulista,0.496,0,0,0,12
Russas,0.493,0.1666666667,0.1666666667,0.1666666667,12
Ipojuca,0.495,0.1666666667,0.125,0.25,12
Janaúba,0.491,0,0,0,12
Santa Rita do Sapucaí,0.5,0.0833333333,0.125,0,12
Porto União,0.491,0.1666666667,0.3333333333,0,12
Medianeira,0.492,0.0833333333,0.1111111111,0,12
Bonito,0.495,0,0,0,12
Senador Canedo,0.5,0.1666666667,0.1666666667,0.1666666667,12
Cabedelo,0.477,0.1666666667,0.2,0,12
Horizontina,0.488,0.1666666667,0.25,0,12
Vila Rica,0.523,0.1666666667,0.1428571429,0.2,12
Bom Jardim,0.502,0,0,0,12
Vista Alegre,0.494,0.0833333333,0,0.2,12
Embu-Guaçu,0.497,0,0,0,12
Cantagalo,0.507,0.1666666667,0.2,0.1428571429,12
Caeté,0.487,0.1666666667,0.1111111111,0.3333333333,12
Estrela,0.494,0,0,0,12
Trindade,0.492,0,0,0,12
Barra Bonita,0.49,0.0833333333,0,0.25,12
Salgueiro,0.488,0.0833333333,0.1111111111,0,12
Soledade,0.49,0,0,0,12
Timon,0.486,0,0,0,12
Boa Esperança,0.5,0.0833333333,0.1666666667,0,12
Cocal do Sul,0.496,0,0,0,12
Apodi,0.5,0,0,0,12
Ilha Solteira,0.487,0.0909090909,0,0.1428571429,11
Lagoa da Prata,0.497,0,0,0,11
Osvaldo Cruz,0.503,0,0,0,11
Jaraguá,0.507,0,0,0,11
Miguel Pereira,0.476,0,0,0,11
Ibirubá,0.491,0.1818181818,0.1428571429,0.25,11
Conceição da Barra,0.498,0,0,0,11
Itaiópolis,0.513,0.4545454545,0.75,0.2857142857,11
Porto Feliz,0.502,0.0909090909,0,0.1666666667,11
Piúma,0.494,0.0909090909,0,0.2,11
Almirante Tamandaré,0.496,0.0909090909,0.125,0,11
Cidade Ocidental,0.491,0,0,0,11
Jales,0.489,0,0,0,11
Feliz,0.499,0.2727272727,0.4285714286,0,11
Bezerros,0.478,0.1818181818,0.3333333333,0,11
Louveira,0.506,0.0909090909,0,0.5,11
Jacarezinho,0.489,0,0,0,11
Carmo,0.493,0,0,0,11
Novo Horizonte,0.499,0.0909090909,0.2,0,11
Paty do Alferes,0.486,0.0909090909,0,0.1428571429,11
Santana do Paraíso,0.501,0.0909090909,0.25,0,11
Guaramirim,0.507,0.1818181818,0,0.2857142857,11
Tietê,0.495,0,0,0,11
Candeias,0.485,0,0,0,11
Teutônia,0.496,0.0909090909,0.1666666667,0,11
Cambé,0.489,0.1818181818,0,1,11
Santa Cruz do Capibaribe,0.484,0,0,0,11
Capanema,0.495,0.1818181818,0.25,0,11
Gurupi,0.497,0.0909090909,0,0.5,11
Tapes,0.491,0.0909090909,0.1428571429,0,11
Curitibanos,0.491,0.0909090909,0.2,0,11
São Cristóvão,0.487,0.3636363636,0.5714285714,0,11
Chapadão do Sul,0.523,0.1818181818,0.2857142857,0,11
Lucas do Rio Verde,0.527,0.0909090909,0,0.25,11
Novo Gama,0.491,0.2,0.4,0,10
Cordeiro,0.479,0,0,0,10
Barão de Cocais,0.495,0.2,0,0.3333333333,10
Itatiaia,0.494,0.2,0.1428571429,0.3333333333,10
Palotina,0.488,0,0,0,10
Mandaguari,0.491,0.1,0,0.5,10
Santa Vitória do Palmar,0.499,0.2,0.1428571429,0.3333333333,10
Fraiburgo,0.497,0,0,0,10
Monte Alto,0.493,0.1,0,0.1428571429,10
São João Nepomuceno,0.486,0,0,0,10
Capinzal,0.493,0.2,0.1666666667,0.25,10
Aveiro,0.528,0.1,0.2,0,10
Palmares do Sul,0.498,0.3,0.4,0.2,10
Aracati,0.494,0,0,0,10
Humaitá,0.525,0.1,0.2,0,10
Rio Negrinho,0.501,0,0,0,10
Primavera do Leste,0.509,0.1,0.125,0,10
Dois Vizinhos,0.497,0.4,0.4,0.4,10
Bom Despacho,0.496,0.3,0.3333333333,0,10
Santo Antônio de Pádua,0.492,0.1,0,0.3333333333,10
Andaraí,0.514,0.4,0.5,0.25,10
Itamaraju,0.499,0,0,0,10
Flores da Cunha,0.5,0.1,0,0.3333333333,10
Socorro,0.496,0.1,0,0.1666666667,10
Santo Antônio da Platina,0.492,0,0,0,10
Pesqueira,0.487,0.1,0,0.1666666667,10
Japeri,0.504,0.1,0,0.1666666667,10
Pariquera-Açu,0.495,0,0,0,10
Pinheiros,0.502,0.2,0.125,0.5,10
Xaxim,0.497,0,0,0,10
Mendes,0.482,0.1,0.2,0,10
São Sebastião do Caí,0.49,0,0,0,10
Águas Lindas de Goiás,0.5,0.1,0.3333333333,0,10
Brás Pires,0.501,0,0,0,10
Areado,0.504,0.1,0.1428571429,0,10
Açailândia,0.501,0,0,0,10
Floriano,0.473,0,0,0,10
Frutal,0.506,0.2,0.5,0.125,10
Presidente Venceslau,0.499,0.1,0.1428571429,0,10
Nossa Senhora do Socorro,0.487,0.1,0,0.2,10
São Joaquim de Bicas,0.538,0,0,0,10
Uruaçu,0.499,0,0,0,10
Quixadá,0.493,0,0,0,10
Bragança,0.506,0.2,0.4,0,10
Marcelino Ramos,0.498,0,0,0,10
Currais Novos,0.478,0,0,0,10
Nova Viçosa,0.504,0.1,0.1666666667,0,10
Penedo,0.485,0,0,0,10
Santa Helena de Goiás,0.502,0.1,0,0.1428571429,10
Nova Cruz,0.493,0.1,0.1428571429,0,10
Morro da Fumaça,0.501,0.2222222222,0.2,0.25,9
Sena Madureira,0.519,0.2222222222,0,0.4,9
Orleans,0.497,0.1111111111,0,0.1666666667,9
São José de Ribamar,0.483,0.2222222222,0,0.3333333333,9
Marechal Cândido Rondon,0.488,0,0,0,9
Sirinhaém,0.505,0,0,0,9
Três Marias,0.497,0,0,0,9
Manhuaçu,0.493,0.1111111111,0,0.25,9
Bela Vista do Toldo,0.517,0,0,0,9
Rio Brilhante,0.512,0,0,0,9
Guariba,0.505,0,0,0,9
Ituporanga,0.499,0,0,0,9
Rio das Pedras,0.506,0.1111111111,0,0.2,9
Capixaba,0.529,0,0,0,9
Ivaiporã,0.485,0.2222222222,0.25,0.2,9
Tremembé,0.529,0,0,0,9
Cachoeira Paulista,0.49,0.1111111111,0,0.1666666667,9
Barcarena,0.504,0,0,0,9
São Jerônimo,0.498,0.1111111111,0.1666666667,0,9
Palmares,0.484,0.1111111111,0.1428571429,0,9
Quissamã,0.496,0.1111111111,0,0.2,9
Presidente Epitácio,0.489,0,0,0,9
Itacoatiara,0.512,0.2222222222,0.1666666667,0.3333333333,9
Porto Real,0.497,0,0,0,9
Sengés,0.514,0,0,0,9
Santa Fé do Sul,0.482,0,0,0,9
Macaíba,0.496,0,0,0,9
Casa Branca,0.53,0.1111111111,0,0.2,9
Itápolis,0.496,0,0,0,9
Aquiraz,0.511,0.2222222222,0.1666666667,0.3333333333,9
Oeiras,0.478,0.2222222222,0.5,0,9
São João da Barra,0.496,0.1111111111,0,0.2,9
Turvo,0.494,0.1111111111,0.25,0,9
Pau dos Ferros,0.487,0,0,0,9
Alta Floresta,0.508,0,0,0,9
Canindé,0.496,0,0,0,9
Matozinhos,0.494,0.1111111111,0.1428571429,0,9
Nova Andradina,0.499,0.1111111111,0.1666666667,0,9
Pederneiras,0.503,0.1111111111,0.25,0,9
Açu,0.491,0.2222222222,0,0.5,9
São Marcos,0.49,0.1111111111,0,0.5,9
Guararema,0.503,0,0,0,9
Colinas,0.496,0.1111111111,0,0.5,9
Nova Venécia,0.502,0,0,0,9
Miracema,0.485,0,0,0,8
Piratini,0.51,0.125,0.3333333333,0,8
Escada,0.49,0.125,0,0.3333333333,8
Forquilha,0.495,0.125,0,0.25,8
Lagoa Vermelha,0.493,0,0,0,8
Mirandópolis,0.548,0.125,0.1666666667,0,8
Canaã dos Carajás,0.509,0.25,0.25,0.25,8
Nova Veneza,0.505,0.25,0.5,0.1666666667,8
Alagoinha,0.502,0,0,0,8
Espumoso,0.494,0,0,0,8
Santa Inês,0.477,0.125,0.1666666667,0,8
Pereira Barreto,0.492,0,0,0,8
Coelho Neto,0.492,0.125,0.1666666667,0,8
Porto Belo,0.497,0,0,0,8
Fazenda Rio Grande,0.497,0,0,0,8
São José da Bela Vista,0.513,0,0,0,8
Colorado,0.494,0.125,0.3333333333,0,8
Pedreira,0.496,0.125,0.1428571429,0,8
Goiana,0.484,0.125,0,0.2,8
Conchal,0.506,0,0,0,8
Rio Paranaíba,0.513,0.125,0.25,0,8
Capivari de Baixo,0.484,0,0,0,8
Cáceres,0.501,0,0,0,8
Antonina,0.495,0.375,0.4,0.3333333333,8
Cajazeiras,0.478,0,0,0,8
Almenara,0.504,0,0,0,8
Vera Cruz,0.49,0,0,0,8
Nanuque,0.49,0.25,0.25,0.25,8
Ceará-Mirim,0.495,0,0,0,8
Pinhalzinho,0.501,0.125,0.2,0,8
Areal,0.496,0.125,0.25,0,8
Rio Pardo,0.487,0.125,0.25,0,8
Baixo Guandu,0.489,0,0,0,8
São Francisco de Paula,0.507,0,0,0,8
São João Batista,0.506,0.125,0,0.1666666667,8
Araçoiaba da Serra,0.498,0,0,0,8
Rolim de Moura,0.497,0,0,0,8
Quaraí,0.488,0.125,0.1666666667,0,8
Mairinque,0.498,0.125,0.2,0,8
Limoeiro,0.484,0,0,0,8
Siderópolis,0.499,0.125,0.2,0,8
Dracena,0.495,0.125,0.1428571429,0,8
Leopoldina,0.48,0.125,0.25,0,8
Bandeirantes,0.483,0.125,0.1428571429,0,8
Marituba,0.498,0.125,0.1428571429,0,8
Simões Filho,0.491,0.125,0,0.5,8
Jaguaruna,0.499,0.125,0.5,0,8
Morrinhos,0.501,0,0,0,8
Brumadinho,0.501,0.125,0,0.2,8
Cláudio,0.508,0,0,0,8
Borborema,0.506,0.25,0,0.2857142857,8
Espera Feliz,0.503,0,0,0,8
Salinas,0.492,0.25,0.25,0.25,8
Itabaiana,0.489,0,0,0,8
Cacoal,0.498,0,0,0,8
Crateús,0.488,0,0,0,8
Ibirama,0.5,0,0,0,7
São João,0.49,0.1428571429,0.25,0,7
Balneário Barra do Sul,0.495,0,0,0,7
Campo Verde,0.515,0,0,0,7
Getúlio Vargas,0.486,0,0,0,7
Pacatuba,0.492,0.1428571429,0.25,0,7
Arcoverde,0.471,0.2857142857,0.4,0,7
Barra do Bugres,0.521,0,0,0,7
Lapa,0.504,0.2857142857,0.25,0.3333333333,7
Redenção,0.503,0.1428571429,0,0.3333333333,7
Xambrê,0.499,0,0,0,7
São Gabriel da Palha,0.499,0,0,0,7
Cornélio Procópio,0.484,0,0,0,7
Lago da Pedra,0.498,0.1428571429,0,0.3333333333,7
Sarzedo,0.499,0,0,0,7
Paço do Lumiar,0.484,0.1428571429,0,0.25,7
Afonso Cláudio,0.505,0.1428571429,0.25,0,7
Itapipoca,0.502,0,0,0,7
São Miguel Arcanjo,0.509,0.1428571429,0,0.3333333333,7
Realeza,0.49,0,0,0,7
Lajedo,0.476,0,0,0,7
Capelinha,0.493,0,0,0,7
Solidão,0.505,0,0,0,7
Fernando de Noronha,0.491,0.1428571429,0.1666666667,0,7
João Pinheiro,0.509,0,0,0,7
Guabiruba,0.507,0.1428571429,0,0.25,7
Muniz Freire,0.506,0.1428571429,0,0.3333333333,7
Piquete,0.483,0,0,0,7
Machado,0.5,0,0,0,7
São José do Norte,0.51,0,0,0,7
Sertão,0.484,0,0,0,7
Resplendor,0.49,0.2857142857,0,0.6666666667,7
Ibiporã,0.486,0.2857142857,0.5,0,7
Seara,0.503,0,0,0,7
Tauá,0.491,0,0,0,7
Dois Irmãos,0.495,0.2857142857,0.4,0,7
Alegre,0.497,0,0,0,7
Manhumirim,0.492,0,0,0,7
Rio Verde de Mato Grosso,0.502,0,0,0,7
Serra Negra do Norte,0.502,0.1428571429,0,0.2,7
Guaçuí,0.491,0.2857142857,0.2,0.5,7
Taquari,0.486,0,0,0,7
Itá,0.501,0.4285714286,0,0.6,7
Pirajuí,0.554,0,0,0,7
Caçapava do Sul,0.485,0,0,0,7
Pilar,0.485,0,0,0,7
Arroio dos Ratos,0.488,0.1428571429,0.2,0,7
Giruá,0.488,0.2857142857,0.5,0,7
Tapejara,0.488,0.1428571429,0,0.25,7
Icó,0.487,0.1428571429,0.1666666667,0,7
Timbaúba,0.481,0.1428571429,0.1666666667,0,7
Mirassol,0.491,0,0,0,7
Condado,0.488,0,0,0,7
Itaú de Minas,0.495,0,0,0,7
Arcos,0.498,0.1428571429,0.2,0,7
Visconde do Rio Branco,0.493,0,0,0,7
Lagoinha,0.512,0.1428571429,0.2,0,7
Altinópolis,0.5,0,0,0,7
Bacabal,0.478,0.1428571429,0,0.3333333333,7
Carpina,0.475,0,0,0,7
Três Pontas,0.496,0,0,0,7
Itaituba,0.51,0.1428571429,0.1666666667,0,7
Surubim,0.478,0.1428571429,0.2,0,7
Canavieiras,0.498,0.1428571429,0.2,0,7
São Bento,0.493,0.1428571429,0.1666666667,0,7
Maracaju,0.518,0.1428571429,0,0.2,7
São Paulo do Potengi,0.494,0,0,0,7
Ribeirão,0.489,0,0,0,6
Taquarituba,0.498,0.5,0.5,0.5,6
Colina,0.497,0,0,0,6
Mantena,0.483,0.1666666667,0,0.25,6
Palmitos,0.501,0.3333333333,0,0.4,6
Altos,0.492,0.1666666667,0.2,0,6
Capivari,0.501,0,0,0,6
Fundão,0.499,0.1666666667,0,0.25,6
Cidelândia,0.513,0,0,0,6
Lontras,0.5,0.1666666667,0,0.25,6
Siqueira Campos,0.499,0.1666666667,0,0.5,6
Esperança,0.487,0,0,0,6
Itapissuma,0.505,0.1666666667,0.2,0,6
Óleo,0.503,0.3333333333,0,0.4,6
Serrinha,0.491,0,0,0,6
Queluz,0.509,0,0,0,6
Porangatu,0.503,0,0,0,6
Serrana,0.501,0,0,0,6
Herval d'Oeste,0.494,0.1666666667,0.2,0,6
Cerro Largo,0.498,0.5,0.6666666667,0.3333333333,6
Boa Vista do Incra,0.513,0.1666666667,0.2,0,6
Tamandaré,0.503,0,0,0,6
São Gotardo,0.506,0.1666666667,0,0.3333333333,6
Tambaú,0.499,0,0,0,6
Bom Jesus da Lapa,0.499,0.1666666667,0,0.5,6
Barra de São Francisco,0.502,0,0,0,6
Carangola,0.486,0,0,0,6
Igarassu,0.483,0.1666666667,0.25,0,6
Eusébio,0.499,0,0,0,6
Rio Largo,0.486,0.1666666667,0.2,0,6
Tanguá,0.498,0,0,0,6
Piracaia,0.498,0,0,0,6
Pirenópolis,0.513,0.1666666667,0.3333333333,0,6
Cambuí,0.5,0,0,0,6
Triunfo,0.501,0.3333333333,0.3333333333,0.3333333333,6
Muzambinho,0.503,0,0,0,6
Floresta,0.493,0.1666666667,0,0.5,6
Iporá,0.489,0.1666666667,0.2,0,6
Crissiumal,0.491,0.3333333333,0.4,0,6
Santa Cruz do Rio Pardo,0.49,0,0,0,6
Balneário Arroio do Silva,0.495,0,0,0,6
Itapecerica,0.496,0,0,0,6
Piratininga,0.496,0.1666666667,0.5,0,6
Laranjal Paulista,0.494,0,0,0,6
Prado,0.506,0.5,0.5,0.5,6
Serafina Corrêa,0.498,0,0,0,6
Caxambu,0.485,0.1666666667,0.2,0,6
Brodowski,0.496,0,0,0,6
Nova Hartz,0.495,0,0,0,6
Conceição do Coité,0.495,0,0,0,6
Paraisópolis,0.505,0.3333333333,0.4,0,6
Sananduva,0.495,0.1666666667,0.25,0,6
Araruna,0.509,0,0,0,6
Bom Jesus,0.5,0,0,0,6
Cerquilho,0.496,0.3333333333,0.5,0,6
Mamborê,0.498,0,0,0,6
Cafelândia,0.501,0,0,0,6
São Joaquim da Barra,0.49,0,0,0,6
Conselheiro Pena,0.484,0,0,0,6
São João Evangelista,0.49,0,0,0,6
Monte Alegre,0.514,0,0,0,6
Brumado,0.491,0,0,0,6
Araripina,0.49,0.1666666667,0.25,0,6
Itaitinga,0.511,0.1666666667,0.25,0,6
Capela,0.496,0,0,0,5
Venda Nova do Imigrante,0.506,0,0,0,5
Cabreúva,0.507,0.2,0.25,0,5
Recreio,0.486,0,0,0,5
Arapoti,0.501,0.2,0,0.3333333333,5
Selbach,0.488,0,0,0,5
Catu,0.486,0.2,0.25,0,5
Muritiba,0.475,0,0,0,5
Igarapé,0.503,0,0,0,5
Pacajus,0.491,0,0,0,5
Bady Bassitt,0.496,0.2,0.5,0,5
Corinto,0.492,0,0,0,5
São Vicente do Sul,0.498,0,0,0,5
Correia Pinto,0.499,0,0,0,5
Benevides,0.5,0.2,0,1,5
Elói Mendes,0.495,0.2,0,0.3333333333,5
Paudalho,0.491,0,0,0,5
Itanhandu,0.49,0.2,0.25,0,5
Massaranduba,0.508,0.2,0.5,0,5
Bariri,0.501,0.2,0.3333333333,0,5
Conde,0.501,0.2,0,0.5,5
Areia,0.49,0.2,0,0.5,5
Pedro Canário,0.5,0,0,0,5
Carmo do Paranaíba,0.506,0.6,1,0.3333333333,5
Limoeiro do Norte,0.49,0,0,0,5
Nova Era,0.476,0.2,0.3333333333,0,5
Poções,0.487,0.2,0.25,0,5
Pinheiral,0.486,0.2,0.5,0,5
Mandaguaçu,0.498,0.2,0,0.5,5
Águas de Lindóia,0.49,0,0,0,5
Urubici,0.504,0,0,0,5
Quirinópolis,0.508,0,0,0,5
Passa Quatro,0.496,0.2,0,0.5,5
Três Cachoeiras,0.505,0.2,0,1,5
Piraí,0.491,0.4,0,1,5
Várzea da Palma,0.507,0,0,0,5
Rancharia,0.491,0.2,0.3333333333,0,5
Biritiba-Mirim,0.504,0.2,0,0.25,5
Júlio de Castilhos,0.492,0,0,0,5
Jardim,0.498,0,0,0,5
Capão do Leão,0.492,0,0,0,5
Guaiçara,0.503,0.2,0.25,0,5
Santo Anastácio,0.488,0,0,0,5
Bom Jesus do Norte,0.484,0.4,0,0.6666666667,5
Itapoá,0.504,0.2,0.25,0,5
Valente,0.495,0,0,0,5
Castelo,0.501,0.2,0,0.3333333333,5
Rolante,0.501,0,0,0,5
Pentecoste,0.506,0.2,0,1,5
Mauriti,0.499,0.2,0,0.3333333333,5
Iacanga,0.516,0.2,0,0.25,5
Ibaiti,0.503,0,0,0,5
Imbituva,0.506,0,0,0,5
Águas Mornas,0.507,0.4,0.6666666667,0,5
Mata de São João,0.495,0.2,0.25,0,5
Palmeira,0.5,0.2,0.3333333333,0,5
Rio Grande da Serra,0.496,0,0,0,5
Piraí do Sul,0.496,0,0,0,5
Santa Rita do Passa Quatro,0.484,0.2,0.5,0,5
União dos Palmares,0.484,0.2,0.3333333333,0,5
Itaparica,0.491,0,0,0,5
Ceres,0.49,0.2,0,1,5
Luz,0.499,0,0,0,5
Nova Esperança do Sudoeste,0.521,0.2,0.3333333333,0,5
Castro Alves,0.483,0.2,0,0.3333333333,5
Campos Novos,0.495,0,0,0,5
Camanducaia,0.515,0,0,0,5
Piripiri,0.487,0,0,0,5
Itaí,0.532,0.4,0,0.6666666667,5
Viseu,0.526,0,0,0,5
Aquidauana,0.501,0,0,0,5
Piraju,0.486,0,0,0,5
Carapebus,0.508,0,0,0,5
Guaíra,0.486,0.4,0,0.6666666667,5
São Luís de Montes Belos,0.491,0,0,0,5
Ibiá,0.511,0,0,0,5
Governador Celso Ramos,0.511,0.2,0.5,0,5
São Gabriel do Oeste,0.504,0,0,0,5
Piumhi,0.497,0.2,0,0.5,5
Nísia Floresta,0.517,0.2,0,0.3333333333,5
Conchas,0.503,0.2,0.3333333333,0,5
Santa Branca,0.5,0.2,0,0.3333333333,5
São Miguel do Oeste,0.486,0,0,0,5
Arroio Grande,0.497,0.2,0.25,0,5
Pendências,0.498,0.2,0,0.5,5
Italva,0.487,0.2,0.3333333333,0,5
Marilândia,0.502,0.4,0,0.6666666667,5
Casca,0.491,0,0,0,5
Salto de Pirapora,0.497,0,0,0,5
Tibagi,0.507,0,0,0,5
Baturité,0.492,0.2,0,0.5,5
Cássia,0.505,0,0,0,5
Wenceslau Braz,0.493,0,0,0,5
Tabatinga,0.504,0.4,0.3333333333,0.5,5
Itaporanga,0.491,0,0,0,5
Ouro Preto do Oeste,0.493,0,0,0,5
Amargosa,0.485,0,0,0,5
Agudo,0.499,0,0,0,5
Lucélia,0.531,0,0,0,5
Capão Bonito,0.499,0.2,0,1,5
Reserva,0.514,0.2,0.25,0,5
Ampére,0.496,0,0,0,5
Monteiro,0.486,0.2,0.3333333333,0,5
Simão Dias,0.488,0.2,0,0.5,5
Antônio Prado,0.499,0,0,0,5
Sidrolândia,0.511,0,0,0,5
Ouricuri,0.493,0,0,0,5
Urupês,0.497,0.4,0,0.5,5
Campo Novo,0.492,0,0,0,4
Rio dos Cedros,0.512,0,0,0,4
