MUNICIPIO,Y,X,W1,W2,N
Viçosa do Ceará,0.731,0.1666666667,0,0,6
Salto de Pirapora,0.643,0.1666666667,0,0,6
Benevides,0.758,0.3333333333,0.3333333333,0,6
Elói Mendes,0.629,0.3333333333,0.2,0,6
Barra do Ribeiro,0.584,0.5,0.5,0.5,6
Siqueira Campos,0.619,0.3333333333,0.2,0,6
Massaranduba,0.618,0.3333333333,0.25,0,6
Eldorado,0.678,0.3333333333,0.5,0,6
Areia,0.682,0.3333333333,0.2,0,6
Bom Jesus dos Perdões,0.668,0.3333333333,0.25,0,6
Itapissuma,0.727,0.3333333333,0,0.3333333333,6
Óleo,0.548,0.3333333333,0.2,1,6
Limoeiro do Norte,0.663,0.1666666667,0,0,6
Queluz,0.665,0.1666666667,0,0,6
Mandaguaçu,0.63,0.3333333333,0.3333333333,0,6
Campina Grande do Sul,0.704,0.1666666667,0,0,6
Santo Antônio,0.69,0.3333333333,0.5,0,6
Serrana,0.699,0.1666666667,0,0,6
Herval d'Oeste,0.63,0.1666666667,0.3333333333,0,6
São Gotardo,0.673,0.3333333333,0,0.5,6
São Joaquim,0.623,0.3333333333,0,0.3333333333,6
Valente,0.674,0.1666666667,0,0,6
Pedreiras,0.7,0.1666666667,0,0,6
Baturité,0.694,0.3333333333,0,0.3333333333,6
Miracatu,0.665,0.3333333333,0.2,0,6
Iacanga,0.623,0.5,0.3333333333,0.3333333333,6
Oliveira,0.61,0.3333333333,0,1,6
Ibaiti,0.637,0.1666666667,0,0,6
Mata de São João,0.73,0.3333333333,0,0.5,6
Pirenópolis,0.648,0.3333333333,0.2,0,6
Rio Grande da Serra,0.697,0.3333333333,0,0.5,6
Gravatal,0.601,0.3333333333,0.2,0,6
Santa Rita do Passa Quatro,0.543,0.1666666667,0.2,0,6
Pombal,0.634,0.1666666667,0,0,6
Laurentino,0.61,0.1666666667,0,0,6
Moreno,0.686,0.1666666667,0,0,6
Martinópolis,0.611,0.1666666667,0,0,6
Ceres,0.612,0.1666666667,0.25,0,6
Iracemápolis,0.649,0.3333333333,0.25,0,6
Bom Retiro do Sul,0.594,0.1666666667,0.25,0,6
Balneário Arroio do Silva,0.566,0.1666666667,0,0,6
Catolé do Rocha,0.658,0.3333333333,0.25,0,6
Prado,0.718,0.5,0.5,0.5,6
Carapebus,0.643,0.1666666667,0,0,6
Caxambu,0.587,0.3333333333,0.3333333333,0,6
Guaíra,0.643,0.3333333333,0.4,0,6
Reserva,0.692,0.3333333333,0,0.5,6
Ingá,0.666,0.1666666667,0,0.2,6
Piumhi,0.604,0.1666666667,0.2,0,6
Senhor do Bonfim,0.677,0.1666666667,0,0.25,6
Nísia Floresta,0.719,0.3333333333,0,0.3333333333,6
Conchas,0.603,0.3333333333,0.3333333333,0,6
Santa Branca,0.619,0.1666666667,0,0.3333333333,6
São Miguel do Oeste,0.62,0.1666666667,0,0,6
Morretes,0.636,0.1666666667,0,0,6
Casca,0.527,0.1666666667,0,0,6
Caraúbas,0.65,0.1666666667,0,0,6
Tenente Portela,0.601,0.1666666667,0,0,6
Amargosa,0.671,0.1666666667,0,0,6
São João Evangelista,0.641,0.1666666667,0,0,6
Manga,0.699,0.1666666667,0,0.3333333333,6
Picuí,0.66,0.1666666667,0,0,6
Simão Dias,0.684,0.3333333333,0,0.25,6
Araripina,0.728,0.3333333333,0,0.25,6
Poço Redondo,0.763,0.1666666667,0.25,0,6
Ouricuri,0.723,0.1666666667,0,0,6
Itaitinga,0.742,0.3333333333,0,1,6
Campo Novo,0.577,0.2,0,0,5
Coxim,0.665,0.2,0,0,5
Recreio,0.548,0.2,0,0,5
Arapoti,0.68,0.2,0.25,0,5
Angicos,0.652,0.2,0,0,5
Muritiba,0.683,0.2,0,0,5
Igarapé,0.683,0.2,0,0,5
Niquelândia,0.676,0.2,0.3333333333,0,5
Santo Antônio do Descoberto,0.761,0.2,0,0,5
Caetanópolis,0.604,0.2,0,0,5
Presidente Getúlio,0.626,0.2,0,0,5
Nazaré da Mata,0.657,0.2,0.3333333333,0,5
Bady Bassitt,0.622,0.4,0.25,0,5
São Vicente do Sul,0.575,0.2,0,0,5
Acaraú,0.729,0.2,0,0,5
Cambará,0.6,0.2,0,0,5
Santa Maria de Jetibá,0.691,0.4,0.25,0,5
Tocantinópolis,0.726,0.2,0,0,5
Boqueirão,0.679,0.2,0,0,5
Paudalho,0.722,0.2,0,0,5
Itanhandu,0.614,0.2,0,1,5
Quedas do Iguaçu,0.676,0.2,0,0,5
Conde,0.739,0.4,1,0,5
Pedro Canário,0.705,0.2,0,0,5
Solânea,0.654,0.2,0,0,5
Poções,0.671,0.4,0.25,0,5
Paraíso do Norte,0.638,0.4,0,1,5
Feliz Deserto,0.731,0.2,0,0,5
Várzea da Palma,0.693,0.2,0,0,5
São Bento do Sapucaí,0.584,0.2,0,0,5
Biritiba-Mirim,0.663,0.4,0,0.5,5
São José do Vale do Rio Preto,0.643,0.2,0,0,5
Santo Amaro da Imperatriz,0.637,0.4,0.25,0,5
Júlio de Castilhos,0.597,0.2,0,0,5
Jardim,0.664,0.2,0,0,5
Monte Sião,0.632,0.4,0.3333333333,0.5,5
Jaru,0.72,0.2,0,0,5
Capão do Leão,0.631,0.2,0,0,5
Guaiçara,0.646,0.4,0.25,0,5
Maragogipe,0.696,0.2,0,0,5
Santa Cecília,0.707,0.2,0,0,5
Glória de Dourados,0.605,0.2,0.5,0,5
Guaraciaba,0.558,0.2,0,0.25,5
Rebouças,0.638,0.2,0,0,5
Santo Antônio das Missões,0.554,0.2,0,0,5
Cruzília,0.6,0.2,0,0,5
Buriti Alegre,0.585,0.2,0.25,0,5
Sanharó,0.698,0.2,0,0,5
Mamanguape,0.707,0.2,0,0,5
Brasiléia,0.752,0.4,0,0.5,5
Pentecoste,0.695,0.2,0.25,0,5
Barra da Estiva,0.725,0.2,0,0,5
Tocantins,0.607,0.4,0.5,0,5
Pouso Redondo,0.656,0.2,0,0,5
Garuva,0.692,0.2,0,0.5,5
Água Boa,0.71,0.2,0,0,5
Taquaritinga do Norte,0.697,0.2,0,0,5
Cambuquira,0.591,0.2,0.25,0,5
Colinas do Tocantins,0.719,0.4,0,0.5,5
Imbituva,0.688,0.2,0,0,5
Castro,0.691,0.2,0,0,5
Nazaré Paulista,0.623,0.4,0.5,0,5
Coração de Jesus,0.667,0.2,0.3333333333,0,5
São Bento do Una,0.706,0.2,0,0,5
Paraty,0.67,0.2,0,0,5
São Sepé,0.539,0.2,0,0,5
Piraí do Sul,0.661,0.2,0,0,5
Conceição do Mato Dentro,0.656,0.2,0,0,5
Cordeirópolis,0.65,0.2,0,0,5
São Pedro,0.598,0.2,0,0,5
Mari,0.657,0.2,0,0,5
Itaparica,0.685,0.2,0,0,5
Arealva,0.546,0.4,0.3333333333,0,5
Ribeira do Pombal,0.683,0.2,0,0,5
Araquari,0.724,0.2,0,0,5
Luz,0.603,0.2,0,0,5
Sales Oliveira,0.608,0.2,0,0,5
José Bonifácio,0.623,0.2,0,0,5
Nova Esperança do Sudoeste,0.613,0.2,0,0.5,5
Castro Alves,0.689,0.2,0,0.5,5
Juatuba,0.684,0.2,0,0.3333333333,5
Água Santa,0.592,0.4,0.25,0,5
Camanducaia,0.639,0.2,0,0,5
Itaí,0.653,0.4,0.6666666667,0,5
Coromandel,0.6,0.4,0,0.3333333333,5
Toritama,0.784,0.2,0,0,5
Ibiá,0.632,0.2,0,0,5
Governador Celso Ramos,0.614,0.4,0.25,0,5
Aimorés,0.602,0.2,0,0,5
Glória,0.691,0.4,0.25,0,5
Euclides da Cunha,0.677,0.2,0,0,5
Victor Graeff,0.524,0.2,0.25,0,5
Brejo,0.744,0.2,0,0,5
Nova Iorque,0.686,0.2,0,0,5
Arroio Grande,0.579,0.4,0,0.25,5
Ituverava,0.606,0.2,0,0,5
Campinas do Sul,0.506,0.4,0,1,5
Álvares Machado,0.614,0.4,0.5,0,5
Abaetetuba,0.769,0.4,0,0.5,5
Campo Novo do Parecis,0.769,0.2,0,0,5
Wenceslau Braz,0.616,0.2,0,0,5
Itapiranga,0.638,0.2,0,0,5
Itaporanga,0.702,0.2,0,0,5
Vigia,0.743,0.4,0.25,0,5
Campo do Meio,0.606,0.2,0.25,0,5
Ouro Preto do Oeste,0.696,0.2,0,0,5
Agudo,0.568,0.2,0,0,5
Lucélia,0.601,0.2,0,0,5
Ampére,0.647,0.2,0,0,5
Aguaí,0.646,0.2,0,0,5
Extremoz,0.713,0.2,0,0,5
Bataguassu,0.69,0.4,0,0.5,5
Campo Redondo,0.654,0.4,0,0.3333333333,5
Mutum,0.633,0.4,0.5,0,5
São Raimundo Nonato,0.709,0.2,0,0,5
Antônio Prado,0.534,0.2,0,0,5
Alto Feliz,0.528,0.2,0,0,5
Catende,0.708,0.2,0,0,5
Parelhas,0.655,0.2,0,0,5
Urupês,0.558,0.6,0,0.6666666667,5
Coaraci,0.631,0.2,0,0,5
Águas da Prata,0.544,0.2,0,0,5
Manacapuru,0.786,0.2,0,0,5
Planura,0.677,0.25,0.5,0,4
Rio dos Cedros,0.59,0.25,0,0,4
Glorinha,0.581,0.5,0.5,0.5,4
Carandaí,0.623,0.25,0,0,4
Alto Araguaia,0.668,0.25,0,0,4
Santo Cristo,0.529,0.25,0,0,4
São José de Mipibu,0.71,0.25,0,0,4
Fazenda Vilanova,0.61,0.5,0.5,0,4
Paraibuna,0.63,0.25,0,0,4
São Brás,0.699,0.25,0.3333333333,0,4
Pitanga,0.651,0.25,0,0,4
Pedras de Fogo,0.713,0.5,0,1,4
Confresa,0.732,0.25,0,0,4
Paranaíba,0.624,0.25,0,0,4
Artur Nogueira,0.67,0.25,0,0,4
Concórdia do Pará,0.796,0.25,0,0,4
Tobias Barreto,0.691,0.25,0,0,4
Rio Piracicaba,0.605,0.25,0.3333333333,0,4
Cacequi,0.576,0.5,0.3333333333,0,4
Caibi,0.578,0.25,0,0,4
Itapagé,0.725,0.25,0,0,4
Silvianópolis,0.57,0.5,0.3333333333,0,4
Alfredo Wagner,0.628,0.5,0.5,0,4
Rondon do Pará,0.747,0.25,0.5,0,4
Rosário do Ivaí,0.594,0.25,0,0,4
Santa Izabel do Oeste,0.619,0.25,0,0.3333333333,4
Goioerê,0.608,0.25,0,0,4
Central,0.674,0.25,0,0,4
Santo Amaro,0.673,0.5,0.3333333333,1,4
Joanópolis,0.601,0.25,0,0,4
Alto do Rodrigues,0.701,0.25,0.5,0,4
Anicuns,0.639,0.25,0,0,4
Curiúva,0.65,0.25,0.5,0,4
Arroio do Meio,0.568,0.25,0,0,4
Vazante,0.644,0.25,0.3333333333,0,4
Pedro Osório,0.545,0.25,0,0,4
Flórida Paulista,0.631,0.25,1,0,4
Rialma,0.633,0.25,0,0,4
Capinópolis,0.62,0.5,0.5,0,4
Catanduvas,0.668,0.25,0,0,4
Muricilândia,0.714,0.25,0,0,4
Mateus Leme,0.655,0.25,0,0,4
Matipó,0.689,0.25,0.3333333333,0,4
Fartura,0.6,0.5,0.6666666667,0,4
Cristiano Otoni,0.65,0.25,0,0,4
Maragogi,0.769,0.5,0.5,0.5,4
Capitólio,0.593,0.25,0,0,4
Serra da Raiz,0.67,0.25,0,0,4
Alumínio,0.688,0.25,0.5,0,4
Carmo de Minas,0.665,0.25,0.3333333333,0,4
Santa Lúcia,0.677,0.25,0,0,4
Rio Quente,0.683,0.5,0,0.6666666667,4
Salesópolis,0.64,0.5,0,0.5,4
Estiva,0.601,0.25,0,0,4
Petrolândia,0.735,0.25,0,0,4
Montanha,0.634,0.5,0.5,0,4
Iúna,0.673,0.25,0,0,4
Balneário Gaivota,0.572,0.5,0.5,0.5,4
Carnaúba dos Dantas,0.663,0.25,0,0,4
Nova Bassano,0.566,0.25,0,0.3333333333,4
Nortelândia,0.649,0.25,0,0,4
Silva Jardim,0.657,0.25,0,0,4
Itaipulândia,0.657,0.25,0,0,4
Pão de Açúcar,0.722,0.25,0.3333333333,0,4
Quatro Barras,0.688,0.75,0.6666666667,0,4
Holambra,0.659,0.25,0,0,4
Mato Grosso,0.662,0.25,0,0,4
Rosário,0.745,0.25,0.3333333333,0,4
Piacatu,0.6,0.25,0,0,4
Borda da Mata,0.576,0.25,0,0,4
Agrolândia,0.647,0.25,0,0,4
Itaobim,0.651,0.25,0,0,4
Lauro Muller,0.627,0.25,0,0,4
Águas de São Pedro,0.49,0.25,0,0.5,4
Parapuã,0.568,0.25,0,0,4
Mineiros do Tietê,0.631,0.25,0,0,4
Itaberaba,0.697,0.25,0,0,4
Luís Eduardo Magalhães,0.817,0.5,0.6666666667,0,4
Guaraçaí,0.559,0.25,0,0,4
Bom Sucesso,0.59,0.5,0,0.5,4
Santa Bárbara,0.668,0.5,0.3333333333,0,4
Rio Branco do Sul,0.708,0.25,0,0,4
Catas Altas,0.667,0.25,0,0,4
Corbélia,0.621,0.25,0,1,4
Itapuranga,0.602,0.25,0,0,4
Jacinto Machado,0.603,0.25,0,0,4
Roca Sales,0.55,0.25,0,0,4
São Domingos do Prata,0.582,0.25,0,0,4
Jaguaré,0.717,0.25,0,0.5,4
Jacutinga,0.638,0.5,0.3333333333,0,4
Ipameri,0.621,0.25,0.5,0,4
Monte Azul Paulista,0.605,0.25,0.3333333333,0,4
Buritizeiro,0.715,0.25,0,1,4
Águas Formosas,0.663,0.25,0,0,4
Ibirá,0.593,0.25,0,0,4
Marmeleiro,0.618,0.25,0,0,4
Conceição,0.676,0.25,0,0.3333333333,4
Barra,0.752,0.5,1,0,4
Monte Belo,0.602,0.5,0.3333333333,0,4
Desterro,0.678,0.25,0,0,4
Conceição do Castelo,0.644,0.25,0,0,4
Vargem Grande,0.77,0.25,0,0,4
Riachuelo,0.753,0.25,0,0,4
Caaporã,0.752,0.25,0,0,4
Igarapava,0.628,0.25,0,0,4
Tarabai,0.659,0.25,0,0,4
Santa Rosa de Viterbo,0.611,0.5,0,1,4
Umbaúba,0.739,0.25,0,0,4
Codó,0.721,0.25,0.3333333333,0,4
Restinga Seca,0.544,0.25,0,0,4
Tomé-Açu,0.786,0.25,0,0,4
Panorama,0.655,0.25,0,0,4
Jarinu,0.662,0.5,0,1,4
Califórnia,0.604,0.5,0.5,0.5,4
Terra Nova,0.687,0.5,0.5,0,4
Conceição de Macabu,0.634,0.25,0,0,4
Conceição do Araguaia,0.711,0.25,0,0,4
Milhã,0.617,0.25,0,0,4
Laranjal do Jari,0.802,0.25,0,0,4
Espírito Santo,0.694,0.25,0,0,4
Buritis,0.701,0.25,0,0,4
Pouso Alto,0.564,0.25,0,0,4
Bocaiúva,0.686,0.25,0,0,4
Promissão,0.628,0.25,0,0,4
Ibiúna,0.661,0.25,0,0,4
Monte Azul,0.609,0.5,0.3333333333,0,4
Pereiras,0.622,0.25,0,0,4
Cupira,0.679,0.25,0,0,4
Terra Roxa,0.598,0.25,0,0,4
São Bentinho,0.641,0.25,0,0,4
Dois Córregos,0.637,0.25,0,0,4
Florânia,0.636,0.25,0,0,4
Breves,0.813,0.25,0,0,4
Duas Estradas,0.643,0.25,0,0,4
Atilio Vivacqua,0.649,0.3333333333,0,1,3
Juruaia,0.656,0.3333333333,0,0,3
Goianira,0.726,0.3333333333,0,0,3
Pitangueiras,0.688,0.3333333333,0,0,3
Pedra Azul,0.673,0.3333333333,0,0,3
Eldorado dos Carajás,0.761,0.3333333333,0,0,3
Iepê,0.59,0.3333333333,0,0,3
Horizonte,0.763,0.6666666667,0,0.5,3
Taguaí,0.676,0.3333333333,0.5,0,3
Caculé,0.649,1,0.5,1,3
Picada Café,0.568,0.3333333333,0,0,3
Araporã,0.69,0.3333333333,0,0,3
Cananéia,0.651,0.6666666667,0.5,0,3
Ibaretama,0.69,0.3333333333,0,0,3
Pequeri,0.591,0.3333333333,0,0,3
Brotas,0.633,0.3333333333,0,0,3
Canas,0.68,0.3333333333,0.5,0,3
Abadiânia,0.67,0.3333333333,0,0.5,3
Rubiácea,0.645,0.3333333333,0,0,3
Ferros,0.591,0.3333333333,0,1,3
Tutóia,0.772,0.3333333333,0,0,3
Vale do Paraíso,0.688,0.3333333333,0,0,3
Jucurutu,0.647,0.3333333333,0,0,3
Assis Chateaubriand,0.581,0.3333333333,0,0,3
Mucuri,0.734,0.6666666667,0,1,3
Iapu,0.625,0.3333333333,0,0,3
Estação,0.563,0.3333333333,0,0,3
Bueno Brandão,0.577,0.3333333333,0.5,0,3
Rosana,0.639,0.6666666667,0,1,3
Fortaleza dos Valos,0.579,0.6666666667,0.5,0,3
Tefé,0.813,0.3333333333,0,0,3
Almeirim,0.781,0.3333333333,0,0,3
Jaramataia,0.732,0.3333333333,0,0,3
Guarani das Missões,0.525,0.6666666667,0,0.5,3
Altônia,0.59,0.3333333333,0,0,3
São Bento Abade,0.705,0.3333333333,0,0,3
São João do Itaperiú,0.646,0.6666666667,0.5,0,3
Cairu,0.766,0.3333333333,0,0,3
Brasília de Minas,0.668,0.3333333333,0,0,3
Otacílio Costa,0.667,0.3333333333,0,0,3
Seridó,0.729,0.3333333333,0,0,3
Anastácio,0.662,0.3333333333,0,0,3
Ipaussu,0.642,0.6666666667,1,0.5,3
Dores do Indaiá,0.549,0.3333333333,0,0,3
Presidente Kennedy,0.655,0.3333333333,0,0,3
Piranga,0.652,0.3333333333,0,0,3
Costa Rica,0.678,0.3333333333,0,0,3
Ipuaçu,0.71,0.3333333333,1,0,3
Céu Azul,0.617,0.3333333333,0.5,0,3
Coronel Bicaco,0.584,0.3333333333,0,0,3
Entre Folhas,0.617,0.3333333333,0,0,3
Ipanguaçu,0.722,0.3333333333,0,0,3
Chopinzinho,0.627,0.3333333333,0,0,3
Tio Hugo,0.589,0.3333333333,0,0,3
Cuité,0.642,0.3333333333,0,0,3
Clevelândia,0.634,0.3333333333,0,0,3
Paraí,0.56,0.3333333333,0,0,3
Avanhandava,0.687,0.3333333333,0,0,3
Roseira,0.662,0.3333333333,1,0,3
Jijoca de Jericoacoara,0.747,0.3333333333,0,0,3
Rondinha,0.492,0.3333333333,0,0,3
Macaparana,0.686,0.3333333333,0,0.5,3
Raul Soares,0.58,0.3333333333,0,1,3
Lima Duarte,0.579,0.6666666667,0,1,3
Entre Rios,0.737,0.3333333333,0,0,3
Januária,0.683,0.3333333333,0,0,3
Rio Pomba,0.592,0.3333333333,0,0,3
Rio Real,0.717,0.3333333333,0,0,3
Saudades,0.609,0.6666666667,0.5,0,3
Presidente Bernardes,0.55,0.3333333333,1,0,3
Alagoa Nova,0.681,0.3333333333,1,0,3
Sertanópolis,0.597,0.3333333333,0,0.5,3
Alto Rio Doce,0.59,0.3333333333,0.5,0,3
Barreiros,0.722,0.3333333333,0,1,3
Rio de Contas,0.594,0.6666666667,0.5,0,3
Arambaré,0.531,0.3333333333,0.5,0,3
Coronel Vivida,0.609,0.3333333333,0.5,0,3
Sapezal,0.798,0.3333333333,0,0,3
Pontal,0.728,0.3333333333,0,0,3
Tapira,0.561,0.3333333333,0,0,3
Oliveira dos Brejinhos,0.657,0.3333333333,0,0,3
Pastos Bons,0.72,0.3333333333,0,0,3
Itapecuru Mirim,0.748,0.3333333333,1,0,3
Camocim,0.724,0.3333333333,0.5,0,3
Mãe do Rio,0.76,0.6666666667,0.5,0,3
Ouroeste,0.616,0.6666666667,0,0.5,3
Itacarambi,0.721,0.3333333333,0,0,3
Caetité,0.677,0.3333333333,0,0,3
Munhoz de Melo,0.57,0.3333333333,0,1,3
Timbé do Sul,0.6,0.3333333333,0,1,3
Mário Campos,0.693,0.3333333333,0,0,3
Igaratá,0.632,0.3333333333,0,0,3
Imaruí,0.539,0.3333333333,0,0,3
Joaquim Távora,0.614,0.3333333333,0,0,3
Piracuruca,0.693,0.3333333333,0,0,3
Campina Verde,0.568,0.3333333333,0,0,3
Juquiá,0.644,0.3333333333,0,0,3
Segredo,0.618,0.6666666667,0,0.5,3
Pindoretama,0.682,0.3333333333,0,0,3
Jandaia do Sul,0.583,0.3333333333,0,0,3
Turmalina,0.698,0.6666666667,1,0,3
Santana do Ipanema,0.734,0.3333333333,0,0,3
Maria Helena,0.586,0.3333333333,0,0,3
Cachoeira,0.7,0.3333333333,0,0,3
Cambira,0.597,0.3333333333,0.5,0,3
Portalegre,0.634,0.3333333333,0,0,3
Lucena,0.729,0.3333333333,0,0,3
Edéia,0.646,0.3333333333,0,0,3
Jaçanã,0.667,0.3333333333,0,0,3
Jaguari,0.509,0.3333333333,0,0,3
Nordestina,0.694,0.3333333333,0,0,3
Planalto,0.678,0.6666666667,0,0.5,3
Arroio do Tigre,0.604,0.3333333333,0,0,3
Guaraciaba do Norte,0.692,0.3333333333,0,0,3
Araçuaí,0.668,0.3333333333,0,0,3
Ibotirama,0.704,0.3333333333,0,0,3
Alto Bela Vista,0.497,0.3333333333,0,0,3
Guajará-Mirim,0.745,1,1,1,3
Itatinga,0.691,0.3333333333,0,0,3
Itaguara,0.606,0.3333333333,0,0,3
Marechal Floriano,0.654,0.3333333333,0,0,3
Novo Mundo,0.687,0.3333333333,0,0,3
Machadinho,0.565,0.3333333333,0,0,3
Jardim de Piranhas,0.673,0.3333333333,0,0,3
Santo Estêvão,0.711,0.6666666667,1,0.5,3
Rio Tinto,0.666,0.3333333333,0,0,3
Abadia de Goiás,0.684,0.3333333333,0,0,3
Meruoca,0.692,0.3333333333,0,0,3
Alcobaça,0.713,0.3333333333,0,0,3
Mostardas,0.572,0.3333333333,0,0,3
Jequitinhonha,0.643,0.3333333333,0,0,3
Itarema,0.755,0.3333333333,0,0,3
Triunfo Potiguar,0.714,0.3333333333,0,0,3
Iperó,0.697,0.3333333333,0,0,3
Bela Vista de Goiás,0.64,0.3333333333,0,0,3
Boca do Acre,0.777,0.6666666667,0.5,0,3
Vertentes,0.684,0.3333333333,0,1,3
Coari,0.821,0.3333333333,0,0,3
Bom Retiro,0.66,0.3333333333,0,0,3
Miracema do Tocantins,0.72,0.3333333333,0,0,3
Ubaporanga,0.641,0.3333333333,0,0,3
Paulo Lopes,0.633,0.3333333333,0,1,3
Jaguaribe,0.642,0.3333333333,0.5,0,3
Comodoro,0.729,0.6666666667,0,1,3
Campanha,0.621,0.3333333333,0,0,3
Iranduba,0.774,0.6666666667,0.5,1,3
Pinhão,0.708,0.3333333333,0,0,3
Seberi,0.567,0.3333333333,0,0,3
Acopiara,0.643,0.3333333333,0,0,3
Feijó,0.816,0.3333333333,0,0,3
São Gonçalo dos Campos,0.706,0.3333333333,0,0,3
Campestre,0.602,0.3333333333,0,0,3
Canindé de São Francisco,0.786,0.3333333333,0,0,3
Exu,0.705,0.3333333333,0,0,3
Terra Boa,0.613,0.3333333333,0,0,3
Prudentópolis,0.645,0.3333333333,0,0,3
São Domingos do Sul,0.512,0.3333333333,0,0,3
Perdões,0.605,0.3333333333,0,0,3
Miguelópolis,0.653,0.3333333333,0,0,3
Caravelas,0.703,0.3333333333,0,0,3
Santa Maria da Vitória,0.688,0.6666666667,0,0.5,3
Nerópolis,0.692,0.3333333333,0,0,3
Salto do Jacuí,0.632,0.3333333333,0,0,3
Areia Branca,0.659,0.6666666667,0.5,0,3
Divino,0.648,0.3333333333,0,0.5,3
Ubatã,0.69,0.6666666667,0,0.5,3
Ipu,0.666,0.3333333333,0,0,3
João Dourado,0.728,0.3333333333,0,0,3
Neves Paulista,0.537,0.3333333333,0,0,3
Barra do Corda,0.732,0.6666666667,0.5,0,3
Ibicaraí,0.641,0.3333333333,0,0,3
Casa Nova,0.718,0.6666666667,0,0.5,3
Minaçu,0.66,0.3333333333,0,0,3
Esplanada,0.735,0.3333333333,0,0,3
Tucano,0.685,0.5,0,0,2
Paverama,0.563,0.5,1,0,2
Jambeiro,0.641,0.5,1,0,2
Guarani,0.584,1,1,1,2
Elesbão Veloso,0.636,1,0,1,2
Sarapuí,0.645,0.5,0,0,2
Chaves,0.797,0.5,0,0,2
Barão de Antonina,0.597,1,1,1,2
Virginópolis,0.63,0.5,0,0,2
Hidrolândia,0.674,0.5,0,0,2
Jacundá,0.78,0.5,0,0,2
Matinha,0.734,0.5,0,0,2
Saboeiro,0.656,1,1,0,2
Água Fria de Goiás,0.675,0.5,1,0,2
São Thomé das Letras,0.662,0.5,0,0,2
Américo Brasiliense,0.697,0.5,1,0,2
Engenheiro Beltrão,0.605,1,1,1,2
Colorado do Oeste,0.664,0.5,0,0,2
Rio das Antas,0.616,0.5,0,0,2
Retirolândia,0.68,0.5,0,0,2
São Sebastião do Anta,0.71,1,0,1,2
Barcelos,0.799,0.5,1,0,2
Biquinhas,0.513,0.5,0,0,2
Bela Vista de Minas,0.64,0.5,0,0,2
Água Doce do Norte,0.646,0.5,0,0,2
Pureza,0.715,0.5,0,0,2
Mirangaba,0.697,0.5,1,0,2
Alto Alegre do Pindaré,0.761,0.5,0,0,2
Canguaretama,0.741,0.5,0,0,2
Vianópolis,0.664,0.5,0,0,2
Itororó,0.658,0.5,0,0,2
Barra de São Miguel,0.759,0.5,0,0,2
Ouvidor,0.624,0.5,0,0,2
Abre Campo,0.618,0.5,0,0,2
Pedras Grandes,0.553,0.5,0,0,2
Miguel Calmon,0.676,0.5,0,0,2
Icapuí,0.69,0.5,0,0,2
Ibirapuã,0.656,0.5,0,0,2
Irineópolis,0.671,0.5,0,0,2
Paraíso,0.607,0.5,1,0,2
Florínia,0.579,0.5,0,0,2
Coroatá,0.728,0.5,0,0,2
Deodápolis,0.635,0.5,0,0,2
Conceição dos Ouros,0.641,0.5,0,0,2
Brejo Santo,0.7,0.5,0,0,2
Serrania,0.635,0.5,1,0,2
Barra Funda,0.558,0.5,0,0,2
Catuípe,0.514,0.5,1,0,2
Santa Isabel do Pará,0.759,0.5,0,0,2
Quatá,0.642,0.5,0,0,2
Uraí,0.57,0.5,0,0,2
Lábrea,0.796,0.5,0,0,2
Vila Bela da Santíssima Trindade,0.742,0.5,0,0,2
Modelo,0.598,0.5,0,0,2
Condor,0.589,0.5,0,0,2
Tarumirim,0.601,0.5,0,0,2
Ibirapuitã,0.573,0.5,0,0,2
Cardeal da Silva,0.757,0.5,1,0,2
Juruti,0.807,0.5,0,0,2
Queimadas,0.673,0.5,0,0,2
Indiaroba,0.762,0.5,0,0,2
Luís Correia,0.724,0.5,0,1,2
Querência do Norte,0.645,0.5,0,0,2
Rio Branco do Ivaí,0.679,0.5,0,0,2
Rondon,0.623,0.5,0,0,2
Ituaçu,0.672,0.5,0,0,2
Campo Formoso,0.714,0.5,0,0,2
Dias d'Ávila,0.742,0.5,0,0,2
Porangaba,0.576,0.5,1,0,2
Alcântara,0.716,0.5,0,1,2
Alvinópolis,0.602,0.5,0,0,2
Mamonas,0.58,0.5,0,0,2
São Vendelino,0.569,0.5,0,0,2
Monteiro Lobato,0.602,0.5,0,0,2
Pardinho,0.648,1,1,0,2
Lapão,0.709,0.5,0,0,2
Nova Alvorada,0.587,0.5,0,0,2
Carmo do Rio Claro,0.612,0.5,0,0,2
Muçum,0.493,0.5,0,0,2
Santópolis do Aguapeí,0.66,0.5,1,0,2
Major Isidoro,0.705,0.5,0,0,2
Jaguapitã,0.621,0.5,0,0,2
Itaocara,0.56,0.5,0,0,2
Pedregulho,0.649,0.5,0,0,2
Igaraçu do Tietê,0.645,0.5,0,0,2
Matias Barbosa,0.595,0.5,0,0,2
Dom Pedro de Alcântara,0.508,0.5,0,0,2
Piratuba,0.575,0.5,0,0,2
Santa Helena,0.615,0.5,0,0,2
Pires do Rio,0.619,0.5,0,0,2
Passa Tempo,0.564,0.5,0,0,2
Chapada dos Guimarães,0.668,1,0,1,2
Dueré,0.665,0.5,1,0,2
Pitimbu,0.746,0.5,0,0,2
Paranapanema,0.669,0.5,0,0,2
Canelinha,0.667,0.5,0,0,2
Teodoro Sampaio,0.667,0.5,0,0,2
Indiara,0.69,0.5,0,0,2
